chunk_index,chunk_start_ms,chunk_end_ms,chunk_start_local,chunk_end_local,local_hour,is_night_22_06,valid_sample_count,status,observed_span_seconds,median_interval_ms,p95_interval_ms,max_gap_seconds,gap_count_gt_1s,gap_burden_fraction,gravity_baseline_median,magnitude_mean,magnitude_sd,dynamic_magnitude_mean,dynamic_magnitude_median,dynamic_magnitude_sd,high_motion_fraction,dominant_frequency_hz,total_power,very_low_lt_0_3hz_power,very_low_lt_0_3hz_power_ratio,handling_0_3_1hz_power,handling_0_3_1hz_power_ratio,walking_like_1_3hz_power,walking_like_1_3hz_power_ratio,vigorous_2_5_4hz_power,vigorous_2_5_4hz_power_ratio,shaking_like_3_8hz_power,shaking_like_3_8hz_power_ratio,high_freq_8_12hz_power,high_freq_8_12hz_power_ratio,walking_like_power_ratio,shaking_like_power_ratio,chunk_state_candidate
95,1736348547852,1736348847852,2025-01-08 17:02:27+0200,2025-01-08 17:07:27+0200,17,False,2738,ok,299.835,40.0,201.0,0.22,0,0.0,9.906191268360024,9.89611434172148,0.1660422913314171,0.024920723397182307,0.006311899633522522,0.16447049737392708,0.005113221329437546,0.03333333333333333,0.05802280346701273,0.04314748707744346,0.7436298230914294,0.006422016006603646,0.11068089824812939,0.009974921650370814,0.17191381757418497,0.002592288839613467,0.04467706978493795,0.00033547390003307544,0.0057817595839504705,,,0.17191381757418497,0.0057817595839504705,still_phone_candidate
96,1736348847852,1736349147852,2025-01-08 17:07:27+0200,2025-01-08 17:12:27+0200,17,False,1500,ok,299.801,200.0,201.0,0.202,0,0.0,9.896190508925754,9.896072442361655,0.020351008812692747,0.016339431014560625,0.013929385205654121,0.01213262104939698,0.0,1.9166666666666667,9.192867541274553e-05,1.5123315028590881e-05,0.16451139930701206,2.5848373790021112e-05,0.2811785732141349,4.606633505691731e-05,0.5011095270337204,7.310057084014256e-06,0.07951879053182515,5.650929625580069e-06,0.06147080440578818,,,0.5011095270337204,0.06147080440578818,still_phone_candidate
97,1736349147852,1736349447852,2025-01-08 17:12:27+0200,2025-01-08 17:17:27+0200,17,False,1500,ok,299.801,200.0,201.0,0.203,0,0.0,9.895655852144248,9.894731093272226,0.01900807485351652,0.009035823548268894,0.005936427883961315,0.01674861132789285,0.0,0.1,0.00032661402939808713,0.00016929371405652926,0.5183295842144886,8.852395071642917e-05,0.27103535901249814,7.352947059435424e-05,0.2251264917488718,1.1188259122326683e-05,0.03425529253273469,3.8822159191949596e-06,0.011886249731370837,,,0.2251264917488718,0.011886249731370837,still_phone_candidate
98,1736349447852,1736349747852,2025-01-08 17:17:27+0200,2025-01-08 17:22:27+0200,17,False,1500,ok,299.8,200.0,201.0,0.23,0,0.0,9.89787004103159,9.89685074119361,0.03786694215941204,0.011798698415581474,0.008380446413437603,0.035996319205748195,0.0006666666666666666,0.05,0.0014211085936956117,0.0003312594256669115,0.23309930510339605,0.00040869034694313613,0.2875855854761468,0.0006239683531791796,0.4390715501596832,9.219216530858049e-05,0.06487341341651699,4.100673380049521e-05,0.028855454102811845,,,0.4390715501596832,0.028855454102811845,still_phone_candidate
99,1736349747852,1736350047852,2025-01-08 17:22:27+0200,2025-01-08 17:27:27+0200,17,False,1500,ok,299.799,200.0,201.0,0.205,0,0.0,9.897199582212966,9.89639395475073,0.01030188653379159,0.007754623628479113,0.006020777016912504,0.0068296203513563475,0.0,0.016666666666666666,4.122611759252332e-05,1.7708943017390505e-05,0.4295564086927788,1.2861629217425262e-05,0.31197769687043775,1.0679606007848943e-05,0.25904952082574406,1.520967396815743e-06,0.03689329691068417,7.39797208403846e-07,0.017944867273604587,,,0.25904952082574406,0.017944867273604587,still_phone_candidate
100,1736350047852,1736350347852,2025-01-08 17:27:27+0200,2025-01-08 17:32:27+0200,17,False,1500,ok,299.8,200.0,201.0,0.202,0,0.0,9.89763033756752,9.897011141471744,0.01035887572266775,0.007874210140653093,0.006265840410228485,0.006759180771627118,0.0,0.016666666666666666,3.234857743300529e-05,1.2451522088835595e-05,0.3849171455722592,9.799966187004207e-06,0.3029489073298565,1.0123091133985784e-05,0.3129377529800486,1.4600111286224823e-06,0.04513370430728219,5.732304889681255e-07,0.01772042341445463,,,0.3129377529800486,0.01772042341445463,still_phone_candidate
101,1736350347852,1736350647852,2025-01-08 17:32:27+0200,2025-01-08 17:37:27+0200,17,False,1500,ok,299.801,200.0,201.0,0.217,0,0.0,9.896059165361617,9.896042874360758,0.0305733756488081,0.008493149075360874,0.005786635481203284,0.029370018432808957,0.0006666666666666666,0.03333333333333333,0.0008413656342366844,0.00023465345464306363,0.27889593429371434,0.00027253566807064326,0.3239206083308797,0.0003120250369297504,0.3708554571673588,7.565793582739264e-05,0.08992277881189205,1.7712609787979987e-05,0.021052214479914514,,,0.3708554571673588,0.021052214479914514,still_phone_candidate
102,1736350647852,1736350947852,2025-01-08 17:37:27+0200,2025-01-08 17:42:27+0200,17,False,1500,ok,299.801,200.0,201.0,0.207,0,0.0,9.896363468057952,9.894722500855604,0.03910517524670903,0.017316770322089572,0.012698269485500013,0.0351003841866012,0.0006666666666666666,0.03333333333333333,0.000262922914105733,6.237983614510035e-05,0.2372552288082987,8.809498470798357e-05,0.3350601259217622,0.0001043091456429312,0.39672900324307164,1.9661205241556976e-05,0.07477935237569415,6.9698054361192025e-06,0.026508931181693556,,,0.39672900324307164,0.026508931181693556,still_phone_candidate
103,1736350947852,1736351247852,2025-01-08 17:42:27+0200,2025-01-08 17:47:27+0200,17,False,1500,ok,299.799,200.0,201.0,0.202,0,0.0,9.895548658886737,9.895643571293714,0.012956074260372997,0.008588962676767101,0.006331093864658577,0.009700442708577771,0.0,0.016666666666666666,6.758927505959437e-05,1.7665060121418875e-05,0.2613589227853584,2.6911858254480858e-05,0.39816758251589934,2.251786449443144e-05,0.33315736075845076,4.217807291237308e-06,0.06240349948299358,1.2835894547946712e-06,0.01899102266835845,,,0.33315736075845076,0.01899102266835845,still_phone_candidate
104,1736351247852,1736351547852,2025-01-08 17:47:27+0200,2025-01-08 17:52:27+0200,17,False,1500,ok,299.8,200.0,201.0,0.213,0,0.0,9.896627602368596,9.894194070906988,0.017607824342059434,0.011606925443017745,0.008091411345461985,0.01346242308040018,0.0,0.016666666666666666,0.00015363571868297715,0.00012098192794528025,0.7874596414322307,2.474539718411245e-05,0.16106539153941057,1.9423818240729692e-05,0.12642775005212284,3.3657806022006564e-06,0.02190753967276221,1.0521758301784623e-06,0.006848510484398466,,,0.12642775005212284,0.006848510484398466,still_phone_candidate
105,1736351547852,1736351847852,2025-01-08 17:52:27+0200,2025-01-08 17:57:27+0200,17,False,2839,ok,299.726,40.0,201.0,0.233,0,0.0,9.88980794388231,9.87697842986232,0.402792666570066,0.17446976609508147,0.04637388402445275,0.36327239007574075,0.06692497358224728,0.016666666666666666,0.06627657558041873,0.02898189859999511,0.43728720662142584,0.018319841207411782,0.27641502366372017,0.022319519845039167,0.33676332323412045,0.005250907115125261,0.07922719405974604,0.0027698789956625376,0.041792729503678405,,,0.33676332323412045,0.041792729503678405,still_phone_candidate
106,1736351847852,1736352147852,2025-01-08 17:57:27+0200,2025-01-08 18:02:27+0200,17,False,3203,ok,299.84,20.0,200.0,0.204,0,0.0,9.767153425379677,9.808787919049749,0.5138849855452018,0.3103897382964343,0.14767498963003867,0.4116666367247004,0.10958476428348424,0.016666666666666666,0.15689597528728746,0.09453358478584972,0.6025239628534266,0.02947103908493044,0.18783808208570624,0.03742993355976583,0.23856528818683215,0.005637982409393634,0.035934525401751675,0.003759915935920923,0.02396438741679801,,,0.23856528818683215,0.02396438741679801,low_motion_phone_candidate
107,1736352147852,1736352447852,2025-01-08 18:02:27+0200,2025-01-08 18:07:27+0200,18,False,3026,ok,299.8,20.0,200.0,18.096,1,0.06032,9.802384079459987,9.896019930469135,0.9592396888383888,0.5439210811409969,0.2576289892042931,0.7956496155515852,0.2257105089226702,0.03333333333333333,0.3204442769333599,0.15341715504468184,0.4787639102588395,0.06889396284508725,0.21499514207087728,0.09080642558675604,0.28337664961836806,0.016488136476376872,0.051453989549034046,0.01160621154192152,0.036219125686976036,,,0.28337664961836806,0.036219125686976036,phone_handling_motion_candidate
108,1736352447852,1736352747852,2025-01-08 18:07:27+0200,2025-01-08 18:12:27+0200,18,False,3046,ok,299.878,20.0,200.0,0.218,0,0.0,9.692921883963216,9.793549425989589,1.02833993626248,0.5573723680019352,0.2670416766005479,0.8700258445095215,0.273145108338805,0.05,0.7943908933045629,0.2676915719609734,0.33697714087256364,0.24156846781823216,0.3040926952389128,0.262504795603418,0.3304478913541319,0.04217977117282527,0.05309699737035366,0.023001676708510572,0.028955111271261665,,,0.3304478913541319,0.028955111271261665,phone_handling_motion_candidate
109,1736352747852,1736353047852,2025-01-08 18:12:27+0200,2025-01-08 18:17:27+0200,18,False,3197,ok,299.662,20.0,201.0,0.207,0,0.0,9.682095562191773,9.714378948976725,0.4632088040701571,0.1875393942193572,0.01265057791410662,0.42477475071648096,0.08695652173913043,0.016666666666666666,0.09177574621748018,0.05140070935867873,0.5600685527184374,0.020991995574241896,0.22873140714647364,0.027189701690512928,0.29626238751665096,0.004272871657219043,0.046557743557798556,0.0024741134092220556,0.02695824889681824,,,0.29626238751665096,0.02695824889681824,still_phone_candidate
110,1736353047852,1736353347852,2025-01-08 18:17:27+0200,2025-01-08 18:22:27+0200,18,False,2892,ok,299.837,21.0,201.0,0.208,0,0.0,9.697070545683012,9.736321028943452,1.3917572857161589,0.07360465257261248,0.02680528968505147,1.3903637286335733,0.00656984785615491,0.016666666666666666,2.7151965804524267,0.7401556790044037,0.272597455496601,0.9497859133782194,0.34980373804829956,0.95639003525438,0.3522360193511363,0.14923837131633275,0.054964112871512795,0.054520683820119924,0.020079829288469152,,,0.3522360193511363,0.020079829288469152,still_phone_candidate
111,1736353347852,1736353647852,2025-01-08 18:22:27+0200,2025-01-08 18:27:27+0200,18,False,1962,ok,299.841,200.0,201.0,0.222,0,0.0,9.736727419147753,9.736491805290864,0.00912366036707103,0.007275376841586157,0.006066438163936816,0.005510497635979208,0.0,0.03333333333333333,2.3571602572715322e-05,5.3523753767823885e-06,0.22706879433721183,6.859424427069289e-06,0.2910037366321979,1.0859678948086814e-05,0.46071025143861644,1.8044471090637267e-06,0.07655173650146367,7.135841922873272e-07,0.030273045291936047,,,0.46071025143861644,0.030273045291936047,still_phone_candidate
112,1736353647852,1736353947852,2025-01-08 18:27:27+0200,2025-01-08 18:32:27+0200,18,False,1500,ok,299.8,200.0,203.0,0.213,0,0.0,9.891933810010688,9.844085397851755,0.3936847229533168,0.15835397519798747,0.11384792049681103,0.3635947609247911,0.030666666666666665,0.016666666666666666,0.057370627413370234,0.030413054717326696,0.5301154281997433,0.015167879071590859,0.26438405427053047,0.013916684588360899,0.24257508093972166,0.0024427687891051433,0.04257873583121832,0.0008495719722152672,0.014808483199841637,,,0.24257508093972166,0.014808483199841637,low_motion_phone_candidate
113,1736353947852,1736354247852,2025-01-08 18:32:27+0200,2025-01-08 18:37:27+0200,18,False,1500,ok,299.8,200.0,201.0,0.208,0,0.0,9.909980850544109,9.90690400979998,0.023237407486607582,0.012358536481953716,0.008855812795730778,0.019917596031840925,0.0,0.03333333333333333,0.00039966378481013607,0.00015603857117646103,0.390424594639188,0.00014817360889763403,0.37074564804020277,9.168651634306541e-05,0.22940911793301944,1.4122825711190916e-05,0.035336766171846404,5.206519686284514e-06,0.013027249113296363,,,0.22940911793301944,0.013027249113296363,still_phone_candidate
114,1736354247852,1736354547852,2025-01-08 18:37:27+0200,2025-01-08 18:42:27+0200,18,False,1500,ok,299.8,200.0,201.0,0.203,0,0.0,9.912548442347578,9.911444948845054,0.012891724388527532,0.009365141121789938,0.007681080364364767,0.008927955386807799,0.0,0.21666666666666667,6.183689324657078e-05,9.844131868574797e-06,0.15919512368323438,2.141982131872464e-05,0.3463922618705055,2.850213031173826e-05,0.46092435786008495,4.465336534183728e-06,0.07221152777482652,1.6197660036205073e-06,0.026194168538865473,,,0.46092435786008495,0.026194168538865473,still_phone_candidate
115,1736354547852,1736354847852,2025-01-08 18:42:27+0200,2025-01-08 18:47:27+0200,18,False,3318,ok,299.854,20.0,200.0,27.554,2,0.12424666666666667,9.815965086864082,9.808040384704416,0.38623466627091174,0.18692536497540072,0.08999685548464864,0.3380812421039287,0.045207956600361664,0.016666666666666666,0.12493466946691163,0.06375471520523276,0.5103044293251034,0.0427395910782749,0.3420955228892192,0.02154759041279523,0.17247086421037044,0.002921457506154715,0.023383881500790696,0.0017724025864886016,0.014186635255460569,,,0.17247086421037044,0.014186635255460569,still_phone_candidate
116,1736354847852,1736355147852,2025-01-08 18:47:27+0200,2025-01-08 18:52:27+0200,18,False,14869,ok,299.975,20.0,24.0,0.204,0,0.0,9.794848791018426,9.800346780982078,0.1524202524592391,0.09869543194041855,0.06696126303131855,0.11628143861972477,0.0039679870872284615,0.03333333333333333,0.008958278721179328,0.0027087572364690973,0.3023747441643006,0.002494950661131196,0.27850781816294545,0.002352977831901641,0.26265959177388476,0.0012320695889457597,0.13753418790519187,0.0013571594875665183,0.15149779659767637,,,0.26265959177388476,0.15149779659767637,still_phone_candidate
117,1736355147852,1736355447852,2025-01-08 18:52:27+0200,2025-01-08 18:57:27+0200,18,False,6284,ok,299.867,20.0,200.0,0.208,0,0.0,9.822104653148733,9.833927684071698,0.47178297118249274,0.215675257879568,0.09613631368648257,0.4197655763596725,0.060311903246339914,0.016666666666666666,0.05638339174816935,0.031458708119843304,0.5579428116057722,0.010731484676356248,0.19033059813583628,0.013271728377017882,0.2353836469486387,0.0060226385334327375,0.1068158254886871,0.005271542821362872,0.09349460289490351,,,0.2353836469486387,0.09349460289490351,still_phone_candidate
118,1736355447852,1736355747852,2025-01-08 18:57:27+0200,2025-01-08 19:02:27+0200,18,False,1500,ok,299.794,200.0,205.0,0.25,0,0.0,9.844919187022164,9.846172792282019,0.35358510715007047,0.1881820065401331,0.11033195321152789,0.29935185307427725,0.034666666666666665,0.06666666666666667,0.07831298081666556,0.030166548265460853,0.385204955179553,0.025680942125636274,0.3279270161578524,0.0216524871010497,0.27648656551254525,0.003831343855889848,0.04892348389674002,0.0012963999260276052,0.01655408736212633,,,0.27648656551254525,0.01655408736212633,low_motion_phone_candidate
119,1736355747852,1736356047852,2025-01-08 19:02:27+0200,2025-01-08 19:07:27+0200,19,False,4335,ok,299.911,20.0,200.0,0.209,0,0.0,9.849329488924283,9.8415774819938,0.15194084825973006,0.09237091289962544,0.061429859989955204,0.12088725917741036,0.005536332179930796,0.016666666666666666,0.024017030391433825,0.010227707564041698,0.42585229719697665,0.006668113715487784,0.2776410574833642,0.007048293294346883,0.29347064060262856,0.0011169427968191743,0.04650628235943588,0.000570736057669718,0.023763806281116375,,,0.29347064060262856,0.023763806281116375,still_phone_candidate
120,1736356047852,1736356347852,2025-01-08 19:07:27+0200,2025-01-08 19:12:27+0200,19,False,14707,ok,299.979,20.0,24.0,0.201,0,0.0,9.829672319248242,9.830168696348103,0.1519788816539743,0.10321374282360458,0.07597324339609379,0.11155604040732536,0.00367172094920786,0.016666666666666666,0.006809048823987293,0.002290797430397081,0.3364342787977865,0.001426940673272003,0.20956534607963123,0.002342008776281539,0.34395535071374156,0.0008750563738028327,0.12851374640171997,0.000895821454028738,0.13156337649876862,,,0.34395535071374156,0.13156337649876862,still_phone_candidate
121,1736356347852,1736356647852,2025-01-08 19:12:27+0200,2025-01-08 19:17:27+0200,19,False,14104,ok,299.98,20.0,25.0,0.207,0,0.0,9.814829485295522,9.816878404924388,0.14848800407961102,0.09602701145336523,0.06899150863612835,0.11327708726184389,0.003970504821327283,0.05,0.008143146658281128,0.0033686054768258065,0.4136736839192405,0.001683050362402811,0.20668304686508898,0.002279662153641807,0.2799485566581952,0.0008233053826797586,0.10110408386695366,0.0008089536589396304,0.09934165414016821,,,0.2799485566581952,0.09934165414016821,still_phone_candidate
122,1736356647852,1736356947852,2025-01-08 19:17:27+0200,2025-01-08 19:22:27+0200,19,False,15001,ok,299.985,20.0,25.0,0.079,0,0.0,9.865243060736914,9.861621675204628,0.2844567320271182,0.044598638431030235,0.015291006415772301,0.280962111820828,0.008532764482367842,0.016666666666666666,0.010907253999063636,0.003367913653259811,0.30877741121174396,0.0017297943988459792,0.15859119068781916,0.003521467344568209,0.3228555367712643,0.0018803259639643792,0.17239224135843917,0.0023322595993706344,0.21382646810744976,,,0.3228555367712643,0.21382646810744976,still_phone_candidate
123,1736356947852,1736357247852,2025-01-08 19:22:27+0200,2025-01-08 19:27:27+0200,19,False,15000,ok,299.98,20.0,27.0,0.073,0,0.0,9.872541761253967,9.87544095972348,0.055087964669322906,0.017104739719225746,0.01121426195643771,0.05244537236317182,0.0006666666666666666,0.016666666666666666,0.0012451021941646558,0.00023309447337058225,0.18720910979276387,0.0003406549051761709,0.27359593997400167,0.0003594518608413651,0.2886926571376921,0.0001929984621647082,0.15500612164143815,0.00031109818320320596,0.2498575495740115,,,0.2886926571376921,0.2498575495740115,still_phone_candidate
124,1736357247852,1736357547852,2025-01-08 19:27:27+0200,2025-01-08 19:32:27+0200,19,False,14647,ok,299.978,20.0,25.0,0.208,0,0.0,9.876764605998892,9.876257551980926,0.20889694365786224,0.05798942628101014,0.021173011251567786,0.20068736037172968,0.008875537652761658,0.05,0.0188006415645539,0.009438452297179937,0.5020282028553152,0.0022520652026014,0.1197866144550816,0.0051984297532364256,0.2765027850452386,0.0020938220305922258,0.11136971168791643,0.0021908395275548843,0.11653004074528073,,,0.2765027850452386,0.11653004074528073,still_phone_candidate
125,1736357547852,1736357847852,2025-01-08 19:32:27+0200,2025-01-08 19:37:27+0200,19,False,3335,ok,299.984,20.0,202.0,0.208,0,0.0,9.885860468339152,9.888887853193104,0.34111811517164065,0.08786391473968916,0.02266278322092674,0.32962200479325293,0.021889055472263868,0.016666666666666666,0.05786166787333477,0.02672461684508581,0.461870834826068,0.017615929571996446,0.30444904579245025,0.013204893091331247,0.22821487137629934,0.0023161983981456807,0.040029927986453495,0.0008459237548805973,0.014619760991549928,,,0.22821487137629934,0.014619760991549928,still_phone_candidate
126,1736357847852,1736358147852,2025-01-08 19:37:27+0200,2025-01-08 19:42:27+0200,19,False,3480,ok,299.644,21.0,201.0,0.207,0,0.0,9.877682126181888,9.877357603393623,0.22482797016559325,0.050835833198394784,0.023238710608689317,0.21900556967083273,0.007471264367816092,0.03333333333333333,0.09514422702331893,0.03949836886071488,0.4151420437840565,0.03203802176995112,0.3367311162462743,0.021947472292130545,0.2306758169021798,0.004127463137520311,0.043381120081081845,0.00170818033972255,0.017953588916160845,,,0.2306758169021798,0.017953588916160845,still_phone_candidate
127,1736358147852,1736358447852,2025-01-08 19:42:27+0200,2025-01-08 19:47:27+0200,19,False,1500,ok,299.8,200.0,202.0,0.224,0,0.0,9.902842757195826,9.874810737747115,0.33161829714251045,0.11684642578370305,0.018773545799888325,0.3116141875711772,0.027333333333333334,0.06666666666666667,0.06922220761213839,0.031131018514554583,0.44972588405423286,0.019700599178714466,0.2845994061486691,0.017899860471735172,0.2585855188558933,0.0028989077356489736,0.04187829073426775,0.0009115303690243144,0.013168178254755254,,,0.2585855188558933,0.013168178254755254,still_phone_candidate
128,1736358447852,1736358747852,2025-01-08 19:47:27+0200,2025-01-08 19:52:27+0200,19,False,1656,ok,299.912,200.0,202.0,0.206,0,0.0,9.89584196751736,9.857078298880872,0.7288675363890225,0.1177463104613568,0.025270376448779608,0.7203376388754793,0.006642512077294686,0.016666666666666666,0.3820085595630308,0.11029292127075238,0.28871845541082497,0.13170974083970627,0.34478217187166027,0.13125759495632508,0.3435985704259273,0.009647155099764307,0.02525376685485641,0.005308827554053619,0.013897142933462649,,,0.3435985704259273,0.013897142933462649,still_phone_candidate
129,1736358747852,1736359047852,2025-01-08 19:52:27+0200,2025-01-08 19:57:27+0200,19,False,1500,ok,299.801,200.0,201.0,0.202,0,0.0,9.908716380420442,9.907996263371917,0.010968338334580578,0.008293114623654866,0.006649786589981943,0.007214378990899244,0.0,0.05,4.064529734473849e-05,1.392483589429515e-05,0.3425940220387565,1.4425290414663775e-05,0.35490675076906825,1.1396422693727961e-05,0.2803872388253846,1.7649371786662715e-06,0.043422912217783084,7.457637855300282e-07,0.01834809521024618,,,0.2803872388253846,0.01834809521024618,still_phone_candidate
130,1736359047852,1736359347852,2025-01-08 19:57:27+0200,2025-01-08 20:02:27+0200,19,False,1500,ok,299.8,200.0,201.0,0.203,0,0.0,9.909282523247672,9.908922096178946,0.00956622880861683,0.007392815099714837,0.005984609966758647,0.006081852200778019,0.0,0.03333333333333333,3.071470575595278e-05,1.0540370492815235e-05,0.3431701601364818,7.875238108414558e-06,0.2563995947409741,1.1410921034450253e-05,0.3715132785290875,1.7128413172103051e-06,0.05576616396132466,7.148164663327662e-07,0.02327277597944198,,,0.3715132785290875,0.02327277597944198,still_phone_candidate
131,1736359347852,1736359647852,2025-01-08 20:02:27+0200,2025-01-08 20:07:27+0200,20,False,1500,ok,299.8,200.0,201.0,0.208,0,0.0,9.910980556306473,9.909762105082251,0.01320324276293692,0.009353767692124955,0.007055029101080024,0.009397727002026176,0.0,0.016666666666666666,5.795301497860794e-05,4.345293740887579e-05,0.7497959756695224,9.969588698170346e-06,0.1720288185498269,1.2640637642843722e-05,0.21811872337461186,1.896891033271913e-06,0.03273153319067365,7.504576704087957e-07,0.01294941549953545,,,0.21811872337461186,0.01294941549953545,still_phone_candidate
132,1736359647852,1736359947852,2025-01-08 20:07:27+0200,2025-01-08 20:12:27+0200,20,False,1500,ok,299.8,200.0,201.0,0.202,0,0.0,9.9079530628084,9.906249703792374,0.04235858768495965,0.010963088568199737,0.007977449690857341,0.04095072736408596,0.0006666666666666666,0.016666666666666666,0.0002682471700203924,5.976124326791798e-05,0.22278424508029246,7.881486163216317e-05,0.2938143266382702,0.00012295460599713525,0.4583631058914363,1.75840633269026e-05,0.0655517198021729,8.489668851757696e-06,0.03164868002563569,,,0.4583631058914363,0.03164868002563569,still_phone_candidate
133,1736359947852,1736360247852,2025-01-08 20:12:27+0200,2025-01-08 20:17:27+0200,20,False,1500,ok,299.801,200.0,201.0,0.204,0,0.0,9.899752197636538,9.899105631171679,0.010894191903872957,0.008150423875001207,0.00653034826959864,0.0072575516594578365,0.0,0.016666666666666666,4.2694125016818486e-05,2.0473822148215174e-05,0.4795465919526381,1.179312933845152e-05,0.27622370370175886,1.0693038266518193e-05,0.25045690155977873,1.684298836848548e-06,0.03945036550544256,7.295206887087194e-07,0.017087144622857115,,,0.25045690155977873,0.017087144622857115,still_phone_candidate
134,1736360247852,1736360547852,2025-01-08 20:17:27+0200,2025-01-08 20:22:27+0200,20,False,1500,ok,299.8,200.0,201.0,0.206,0,0.0,9.899357215153136,9.899782081280222,0.016555612589870313,0.012628800838719416,0.009778305951733124,0.010713645916669817,0.0,0.016666666666666666,7.046826916305772e-05,4.374759556625252e-05,0.6208126875519564,1.693093800719273e-05,0.24026328740976946,1.5050728509640454e-05,0.21358164019630338,2.347322623026488e-06,0.033310348769812675,1.0289855752417753e-06,0.014602112233816729,,,0.21358164019630338,0.014602112233816729,still_phone_candidate
135,1736360547852,1736360847852,2025-01-08 20:22:27+0200,2025-01-08 20:27:27+0200,20,False,1500,ok,299.801,200.0,201.0,0.221,0,0.0,9.906549255606514,9.905450654983689,0.027377079727556066,0.010419570725266987,0.00788019930429229,0.025340559655196902,0.0006666666666666666,0.05,0.0005824094732367321,0.0001692648106749207,0.29062853276447237,0.00021355701696989526,0.3666784741378866,0.00014520640787565376,0.24932013394059557,5.343313828574247e-05,0.09174496765787236,4.583495525863144e-05,0.07869884911710716,,,0.24932013394059557,0.07869884911710716,still_phone_candidate
136,1736360847852,1736361147852,2025-01-08 20:27:27+0200,2025-01-08 20:32:27+0200,20,False,1500,ok,299.801,200.0,201.0,0.223,0,0.0,9.901641855108949,9.898938912899775,0.05361481402769406,0.009573847662730051,0.006206868559543999,0.05282230230443568,0.0013333333333333333,0.06666666666666667,0.00320473847123319,0.0008302582893249938,0.25907208865174847,0.0010826281317832488,0.337821055134852,0.0011958173282097674,0.3731403791428929,0.0003242549353623724,0.10117984299592424,6.229752448209324e-05,0.019439191385286745,,,0.3731403791428929,0.019439191385286745,still_phone_candidate
137,1736361147852,1736361447852,2025-01-08 20:32:27+0200,2025-01-08 20:37:27+0200,20,False,1500,ok,299.799,200.0,201.0,0.207,0,0.0,9.90175260323614,9.899974451956016,0.015363457266584784,0.009652225193974736,0.0067266479910630395,0.012084377930285885,0.0,0.03333333333333333,0.00014639270660663135,0.0001337699005571663,0.9137743515912748,1.2815556838215356e-05,0.08754231775119617,1.2912845481943122e-05,0.0882068907752416,2.1002673528790645e-06,0.014346803208732571,7.738338056220706e-07,0.005286013378394748,,,0.0882068907752416,0.005286013378394748,still_phone_candidate
138,1736361447852,1736361747852,2025-01-08 20:37:27+0200,2025-01-08 20:42:27+0200,20,False,1500,ok,299.799,200.0,201.0,0.202,0,0.0,9.901808487945672,9.901573797888332,0.00997989611234852,0.007682363399467794,0.0064540372322543504,0.0063745351544093705,0.0,0.016666666666666666,3.296840962260075e-05,1.0232343087880821e-05,0.3103681131426573,1.0632845166598612e-05,0.3225161689118757,1.1590201585281204e-05,0.35155476766873833,1.8197823461189154e-06,0.05519775952041692,7.207817585870626e-07,0.021862800384915955,,,0.35155476766873833,0.021862800384915955,still_phone_candidate
139,1736361747852,1736362047852,2025-01-08 20:42:27+0200,2025-01-08 20:47:27+0200,20,False,1500,ok,299.799,200.0,201.0,0.208,0,0.0,9.902366530672037,9.901962351106347,0.008885050087217362,0.006982178246681742,0.005849979188720766,0.005509688113246298,0.0,0.21666666666666667,2.3764646405234174e-05,5.34828591805208e-06,0.225052198414958,8.319969502541026e-06,0.3500986028013675,9.419627832149458e-06,0.3963714701042125,1.4763531864403252e-06,0.06212392817741053,5.146305971265827e-07,0.0216553020966992,,,0.3963714701042125,0.0216553020966992,still_phone_candidate
140,1736362047852,1736362347852,2025-01-08 20:47:27+0200,2025-01-08 20:52:27+0200,20,False,1500,ok,299.8,200.0,201.0,0.205,0,0.0,9.902413609405306,9.902202348018355,0.008879733509895257,0.007025711726349175,0.0059491571590468695,0.00543448924174235,0.0,0.26666666666666666,2.27164901444942e-05,4.6508825673155695e-06,0.20473596659221605,7.676331340630118e-06,0.33791889908180345,9.668845146692216e-06,0.4256311201770603,1.3806642099413037e-06,0.06077806039397929,5.719834298365946e-07,0.02517921678033639,,,0.4256311201770603,0.02517921678033639,still_phone_candidate
141,1736362347852,1736362647852,2025-01-08 20:52:27+0200,2025-01-08 20:57:27+0200,20,False,1500,ok,299.8,200.0,201.0,0.206,0,0.0,9.902253240777377,9.902175868227905,0.009102739355169996,0.0071454658167559235,0.005961402226573043,0.005639873096191539,0.0,0.03333333333333333,2.466698766682267e-05,5.114266398381954e-06,0.2073324261340873,8.75142305949795e-06,0.3547828043579353,9.96321394217227e-06,0.40390882246123977,1.6122346224176188e-06,0.06536001250716518,5.994249529370474e-07,0.024300695367974728,,,0.40390882246123977,0.024300695367974728,still_phone_candidate
142,1736362647852,1736362947852,2025-01-08 20:57:27+0200,2025-01-08 21:02:27+0200,20,False,1601,ok,299.843,200.0,201.0,0.234,0,0.0,9.868111546536063,9.872927543212882,0.03286727445385189,0.02806265655976585,0.027020974062088143,0.017774669077779824,0.0,0.016666666666666666,0.00011128431025239364,8.05880683845647e-05,0.7241637945348304,1.720864104419961e-05,0.15463672286929114,2.2729712683547213e-05,0.20424903233884503,3.694560041566452e-06,0.03319928957808304,1.5066130129120991e-06,0.013538413541810967,,,0.20424903233884503,0.013538413541810967,still_phone_candidate
