_id,timestamp,device_id,data,sample_index,local_datetime
5963,1736397572219.0,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,"{""device_id"": ""d74f7acf-f82f-491d-90b9-d7321e6d4bcf"", ""timestamp"": 1736397572219, ""activities"": ""[{\""activity\"":\""still\"",\""confidence\"":100}]"", ""confidence"": ""100"", ""activity_name"": ""still"", ""activity_type"": ""3""}",11,2025-01-09 06:39:32+0200
5964,1736397639476.0,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,"{""device_id"": ""d74f7acf-f82f-491d-90b9-d7321e6d4bcf"", ""timestamp"": 1736397639476, ""activities"": ""[{\""activity\"":\""still\"",\""confidence\"":100}]"", ""confidence"": ""100"", ""activity_name"": ""still"", ""activity_type"": ""3""}",12,2025-01-09 06:40:39+0200
5998,1736397710556.0,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,"{""device_id"": ""d74f7acf-f82f-491d-90b9-d7321e6d4bcf"", ""timestamp"": 1736397710556, ""activities"": ""[{\""activity\"":\""still\"",\""confidence\"":100}]"", ""confidence"": ""100"", ""activity_name"": ""still"", ""activity_type"": ""3""}",13,2025-01-09 06:41:50+0200
5999,1736397900080.0,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,"{""device_id"": ""d74f7acf-f82f-491d-90b9-d7321e6d4bcf"", ""timestamp"": 1736397900080, ""activities"": ""[{\""activity\"":\""still\"",\""confidence\"":100}]"", ""confidence"": ""100"", ""activity_name"": ""still"", ""activity_type"": ""3""}",14,2025-01-09 06:45:00+0200
6000,1736398071070.0,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,"{""device_id"": ""d74f7acf-f82f-491d-90b9-d7321e6d4bcf"", ""timestamp"": 1736398071070, ""activities"": ""[{\""activity\"":\""still\"",\""confidence\"":100}]"", ""confidence"": ""100"", ""activity_name"": ""still"", ""activity_type"": ""3""}",15,2025-01-09 06:47:51+0200
6001,1736398071100.0,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,"{""device_id"": ""d74f7acf-f82f-491d-90b9-d7321e6d4bcf"", ""timestamp"": 1736398071100, ""activities"": ""[{\""activity\"":\""still\"",\""confidence\"":100}]"", ""confidence"": ""100"", ""activity_name"": ""still"", ""activity_type"": ""3""}",16,2025-01-09 06:47:51+0200
6002,1736398753827.0,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,"{""device_id"": ""d74f7acf-f82f-491d-90b9-d7321e6d4bcf"", ""timestamp"": 1736398753827, ""activities"": ""[{\""activity\"":\""still\"",\""confidence\"":46},{\""activity\"":\""in_vehicle\"",\""confidence\"":25},{\""activity\"":\""on_foot\"",\""confidence\"":18},{\""activity\"":\""walking\"",\""confidence\"":18},{\""activity\"":\""on_bicycle\"",\""confidence\"":4},{\""activity\"":\""unknown\"",\""confidence\"":3}]"", ""confidence"": ""46"", ""activity_name"": ""still"", ""activity_type"": ""3""}",17,2025-01-09 06:59:13+0200
6003,1736398829640.0,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,"{""device_id"": ""d74f7acf-f82f-491d-90b9-d7321e6d4bcf"", ""timestamp"": 1736398829640, ""activities"": ""[{\""activity\"":\""on_foot\"",\""confidence\"":87},{\""activity\"":\""walking\"",\""confidence\"":87},{\""activity\"":\""in_vehicle\"",\""confidence\"":5},{\""activity\"":\""on_bicycle\"",\""confidence\"":2},{\""activity\"":\""running\"",\""confidence\"":2},{\""activity\"":\""still\"",\""confidence\"":1},{\""activity\"":\""unknown\"",\""confidence\"":1}]"", ""confidence"": ""87"", ""activity_name"": ""on_foot"", ""activity_type"": ""2""}",18,2025-01-09 07:00:29+0200
6004,1736398900513.0,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,"{""device_id"": ""d74f7acf-f82f-491d-90b9-d7321e6d4bcf"", ""timestamp"": 1736398900513, ""activities"": ""[{\""activity\"":\""tilting\"",\""confidence\"":100}]"", ""confidence"": ""100"", ""activity_name"": ""tilting"", ""activity_type"": ""5""}",19,2025-01-09 07:01:40+0200
6005,1736398900529.0,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,"{""device_id"": ""d74f7acf-f82f-491d-90b9-d7321e6d4bcf"", ""timestamp"": 1736398900529, ""activities"": ""[{\""activity\"":\""unknown\"",\""confidence\"":40},{\""activity\"":\""in_vehicle\"",\""confidence\"":10},{\""activity\"":\""on_bicycle\"",\""confidence\"":10},{\""activity\"":\""on_foot\"",\""confidence\"":10},{\""activity\"":\""walking\"",\""confidence\"":10},{\""activity\"":\""running\"",\""confidence\"":10},{\""activity\"":\""still\"",\""confidence\"":10}]"", ""confidence"": ""40"", ""activity_name"": ""unknown"", ""activity_type"": ""4""}",20,2025-01-09 07:01:40+0200
