chunk_index,chunk_start_ms,chunk_end_ms,chunk_start_local,chunk_end_local,local_hour,is_night_22_06,valid_sample_count,status,observed_span_seconds,median_interval_ms,p95_interval_ms,max_gap_seconds,gap_count_gt_1s,gap_burden_fraction,gravity_baseline_median,magnitude_mean,magnitude_sd,dynamic_magnitude_mean,dynamic_magnitude_median,dynamic_magnitude_sd,high_motion_fraction,effective_sampling_hz_from_median_interval,effective_nyquist_hz_from_median_interval,dominant_frequency_hz,total_power,very_low_lt_0_3hz_power,very_low_lt_0_3hz_power_ratio,handling_0_3_1hz_power,handling_0_3_1hz_power_ratio,walking_like_1_3hz_power,walking_like_1_3hz_power_ratio,vigorous_2_5_4hz_power,vigorous_2_5_4hz_power_ratio,shaking_like_3_8hz_power,shaking_like_3_8hz_power_ratio,high_freq_8_12hz_power,high_freq_8_12hz_power_ratio,walking_like_power_ratio,shaking_like_power_ratio,chunk_state_candidate,Subject_ID_D,device_id,raw_rows_downloaded
143,1736362947000,1736363247000,2025-01-08 21:02:27+0200,2025-01-08 21:07:27+0200,21,False,1500,ok,299.799,200.0,201.0,0.204,0,0.0,9.913491582293187,9.911938477271157,0.012627973947835379,0.009009525908154471,0.006937571260934305,0.008983668746506626,0.0,5.0,2.5,0.03333333333333333,7.647640891620717e-05,5.834570469428384e-05,0.7629242209608903,1.04796866759682e-05,0.1370316261508888,9.912545398010738e-06,0.12961572775823726,1.4772869394333715e-06,0.01931689733303232,5.749752500111768e-07,0.007518334845470573,,,0.12961572775823726,0.007518334845470573,still_phone_candidate,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,3000
144,1736363247000,1736363547000,2025-01-08 21:07:27+0200,2025-01-08 21:12:27+0200,21,False,1500,ok,299.799,200.0,201.0,0.204,0,0.0,9.900293074940999,9.900266374527106,0.008808435233156133,0.007039790950173176,0.006128944811024439,0.00529439208471268,0.0,5.0,2.5,0.25,2.207058788778443e-05,4.3915272214148655e-06,0.19897644973224643,8.50446301143679e-06,0.38533015317384534,8.507341404365483e-06,0.3854605707659515,1.3264632403236523e-06,0.060100947336242896,5.146312128333114e-07,0.02331751267568854,,,0.3854605707659515,0.02331751267568854,still_phone_candidate,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,3000
145,1736363547000,1736363847000,2025-01-08 21:12:27+0200,2025-01-08 21:17:27+0200,21,False,1500,ok,299.8,200.0,201.0,0.205,0,0.0,9.900251492646563,9.899996508752993,0.009724709036085357,0.007467632442027143,0.005994978042701327,0.00623453673766408,0.0,5.0,2.5,0.16666666666666666,2.3153051028520873e-05,4.404077663178585e-06,0.19021586648573713,8.221875193661959e-06,0.35510979453783076,9.805920330225026e-06,0.42352605357046436,1.4840015241528165e-06,0.06409529017686537,5.64279372104104e-07,0.024371706839370833,,,0.42352605357046436,0.024371706839370833,still_phone_candidate,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,3000
146,1736363847000,1736364147000,2025-01-08 21:17:27+0200,2025-01-08 21:22:27+0200,21,False,1500,ok,299.8,200.0,201.0,0.203,0,0.0,9.902010378452324,9.901409759427475,0.01813506004973824,0.01018124987262536,0.00725346793358117,0.015019430656712313,0.0,5.0,2.5,0.016666666666666666,9.15268690745047e-05,3.9229380183111155e-05,0.4286105334945704,2.505750415880814e-05,0.27377211098973386,3.0423592676932674e-05,0.3324006708037534,4.5755312522260756e-06,0.04999112608671779,1.8724174718139208e-06,0.020457571538798465,,,0.3324006708037534,0.020457571538798465,still_phone_candidate,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,3000
147,1736364147000,1736364447000,2025-01-08 21:22:27+0200,2025-01-08 21:27:27+0200,21,False,1500,ok,299.8,200.0,201.0,0.209,0,0.0,9.901881720534703,9.901213811550049,0.029515380469410702,0.01247885794963854,0.008424960683833582,0.026755969258066437,0.0006666666666666666,5.0,2.5,0.016666666666666666,0.0008129973963962884,0.00017529164856897736,0.21561157433711264,0.00028739005688912297,0.3534944369600874,0.00032787686102135063,0.40329386351629837,5.8077267293304725e-05,0.07143598189949857,1.8498553991266538e-05,0.022753521811095176,,,0.40329386351629837,0.022753521811095176,still_phone_candidate,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,3000
148,1736364447000,1736364747000,2025-01-08 21:27:27+0200,2025-01-08 21:32:27+0200,21,False,1500,ok,299.8,200.0,201.0,0.204,0,0.0,9.904283500482691,9.903412554659946,0.014677227099879613,0.009045625635806402,0.006878239070907455,0.011591212137841356,0.0,5.0,2.5,0.18333333333333332,0.00013038989368873593,3.8583871912860305e-05,0.2959115221381109,4.4884139343315795e-05,0.34423020123371134,4.367222137967969e-05,0.33493563146798105,6.84000567527788e-06,0.05245809687985636,2.445362566789778e-06,0.01875423391806191,,,0.33493563146798105,0.01875423391806191,still_phone_candidate,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,3000
149,1736364747000,1736365047000,2025-01-08 21:32:27+0200,2025-01-08 21:37:27+0200,21,False,1500,ok,299.801,200.0,201.0,0.21,0,0.0,9.903493111071196,9.902425095574525,0.013308764278672473,0.00903039077379774,0.006757454372347205,0.009834424548437345,0.0,5.0,2.5,0.03333333333333333,9.002842952152376e-05,5.7084538676847544e-05,0.6340723589230214,2.1414339938236392e-05,0.23786197373482681,1.4676290867041547e-05,0.16301840368694623,2.6887660310542e-06,0.0298657440249069,8.53787076976018e-07,0.009483527387000534,,,0.16301840368694623,0.009483527387000534,still_phone_candidate,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,3000
150,1736365047000,1736365347000,2025-01-08 21:37:27+0200,2025-01-08 21:42:27+0200,21,False,1500,ok,299.799,200.0,201.0,0.205,0,0.0,9.90413122201911,9.903855498287747,0.009540075525840025,0.007407136217063207,0.0060873832018977225,0.006018587681228877,0.0,5.0,2.5,0.016666666666666666,2.9947332996225442e-05,7.658397979937439e-06,0.2557288817973441,1.0807103989638959e-05,0.36087033162522636,1.0781650797214434e-05,0.3600203997655935,1.545982943945305e-06,0.05162339311284115,6.706038314833948e-07,0.022392773058219163,,,0.3600203997655935,0.022392773058219163,still_phone_candidate,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,3000
151,1736365347000,1736365647000,2025-01-08 21:42:27+0200,2025-01-08 21:47:27+0200,21,False,1500,ok,299.801,200.0,201.0,0.203,0,0.0,9.904067478924695,9.90406219834535,0.008778397548014415,0.0069287574082626735,0.005645228902894317,0.005390047511195873,0.0,5.0,2.5,0.16666666666666666,2.304780152081385e-05,4.6352809163001556e-06,0.20111596813753183,7.106582168445886e-06,0.3083409999877048,1.0564474480540249e-05,0.458372329829366,1.552479186501084e-06,0.06735910082786342,5.637582170248872e-07,0.024460390138112405,,,0.458372329829366,0.024460390138112405,still_phone_candidate,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,3000
152,1736365647000,1736365947000,2025-01-08 21:47:27+0200,2025-01-08 21:52:27+0200,21,False,1809,ok,299.956,200.0,201.0,0.204,0,0.0,9.89929268605235,9.887023294678066,0.03091471107841609,0.021114309552375744,0.009727289601073608,0.025699090604216743,0.0,5.0,2.5,0.016666666666666666,0.00012751477058142382,0.0001411563600863221,1.1069804654213569,1.1732267950038085e-05,0.09200712902938968,1.3287179011948434e-05,0.10420109726397525,2.1217607308443222e-06,0.016639333005657442,9.061613142411097e-07,0.007106324311366624,,,0.10420109726397525,0.007106324311366624,still_phone_candidate,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,3618
153,1736365947000,1736366247000,2025-01-08 21:52:27+0200,2025-01-08 21:57:27+0200,21,False,1500,ok,299.8,200.0,201.0,0.204,0,0.0,9.903501661426503,9.903889330150655,0.014453723757252917,0.010590629078550086,0.007983101370660606,0.009843728623404428,0.0,5.0,2.5,0.016666666666666666,7.017025531157673e-05,2.9967831349462988e-05,0.42707314112506695,2.086659694768763e-05,0.29737097086270753,2.153629255846273e-05,0.30691483824357213,3.1872295665726778e-06,0.04542137622872304,1.3504192722345786e-06,0.019244896092201987,,,0.30691483824357213,0.019244896092201987,still_phone_candidate,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,3000
154,1736366247000,1736366547000,2025-01-08 21:57:27+0200,2025-01-08 22:02:27+0200,21,False,1500,ok,299.801,200.0,201.0,0.203,0,0.0,9.902800203170056,9.90276421726722,0.01752015098106185,0.008076050122197627,0.006025548052407181,0.015547810129023223,0.0,5.0,2.5,0.11666666666666667,0.00012314001308394388,2.172100435281144e-05,0.17639274033538024,4.051462015933982e-05,0.3290126348429184,4.991152583446206e-05,0.4053233760860302,1.2731850126496924e-05,0.10339328222921083,9.455878611894308e-06,0.07678965086229353,,,0.4053233760860302,0.07678965086229353,still_phone_candidate,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,3000
155,1736366547000,1736366847000,2025-01-08 22:02:27+0200,2025-01-08 22:07:27+0200,22,True,1500,ok,299.801,200.0,201.0,0.202,0,0.0,9.902873698286767,9.902889690254977,0.009431014857535225,0.006978071205532963,0.005694497405569265,0.006344353334785916,0.0,5.0,2.5,0.21666666666666667,2.2807491545564824e-05,4.12945386027534e-06,0.18105690632507804,6.889193357036663e-06,0.30205835408393894,1.0858918677599713e-05,0.4761119238345768,1.8038345694650005e-06,0.07908956431536096,6.566534525971581e-07,0.02879112993576235,,,0.4761119238345768,0.02879112993576235,still_phone_candidate,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,3000
156,1736366847000,1736367147000,2025-01-08 22:07:27+0200,2025-01-08 22:12:27+0200,22,True,1808,ok,299.787,200.0,202.0,0.207,0,0.0,9.887222859202256,9.872253257857443,0.32564058878420743,0.077285867882139,0.016363571183475756,0.31669034821707526,0.01825221238938053,5.0,2.5,0.03333333333333333,0.08933403112466796,0.026329260390507054,0.29472822460864756,0.0259145527240901,0.2900860108722248,0.033359224727063125,0.3734212405629548,0.007876249542337977,0.08816628381346035,0.0042151529646304465,0.04718417955133012,,,0.3734212405629548,0.04718417955133012,still_phone_candidate,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,3616
157,1736367147000,1736367447000,2025-01-08 22:12:27+0200,2025-01-08 22:17:27+0200,22,True,1500,ok,299.8,200.0,205.0,0.208,0,0.0,9.87776189784029,9.868977519113933,0.07083646916797956,0.024730788537537202,0.01400375799569975,0.06695788804992152,0.0026666666666666666,5.0,2.5,0.13333333333333333,0.004363486743091397,0.0012574146649913854,0.28816740808992247,0.002091928813484188,0.47941679135299037,0.0009067359712515358,0.20780078516043365,0.00010982127672988563,0.025168238886886272,4.679370303724606e-05,0.01072392464840953,,,0.20780078516043365,0.01072392464840953,still_phone_candidate,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,3000
158,1736367447000,1736367747000,2025-01-08 22:17:27+0200,2025-01-08 22:22:27+0200,22,True,1500,ok,299.8,200.0,205.0,0.208,0,0.0,9.844161308559356,9.822556798725728,0.16798519115220897,0.08959864208752583,0.04767962651855928,0.14372843360889656,0.006,5.0,2.5,0.03333333333333333,0.015926934834894168,0.006610794306046025,0.41507009192770095,0.003300369597920213,0.20721938226867515,0.0059696865387464295,0.3748170379693838,0.0015465144360945699,0.09710056907537076,0.00022919037053486353,0.014390111651159177,,,0.3748170379693838,0.014390111651159177,still_phone_candidate,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,3000
159,1736367747000,1736368047000,2025-01-08 22:22:27+0200,2025-01-08 22:27:27+0200,22,True,1500,ok,299.8,200.0,205.0,0.208,0,0.0,9.772159348210366,9.770553655023072,0.16460332578190673,0.09365080696486085,0.054986091984210006,0.1353748849081934,0.008,5.0,2.5,0.05,0.01893071178435196,0.007199684465476001,0.38031768416796813,0.0057611286705399785,0.30432710276124436,0.005532261043059551,0.2922373498725226,0.0009638977884019238,0.05091714455230771,0.00025790348015388597,0.013623549029311607,,,0.2922373498725226,0.013623549029311607,still_phone_candidate,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,3000
160,1736368047000,1736368347000,2025-01-08 22:27:27+0200,2025-01-08 22:32:27+0200,22,True,1500,ok,299.8,200.0,205.0,0.217,0,0.0,9.853890374406516,9.832007193529016,0.19380515249687671,0.07989435136581041,0.04133478593691464,0.17792190241645747,0.009333333333333334,5.0,2.5,0.03333333333333333,0.02815910418137208,0.01038635340555033,0.36884530625165096,0.009765901815262061,0.34681152327716586,0.007496406105086463,0.2662160719603259,0.0011186412054882383,0.039725738371615034,0.00041389926400326555,0.01469859486073672,,,0.2662160719603259,0.01469859486073672,still_phone_candidate,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,3000
161,1736368347000,1736368647000,2025-01-08 22:32:27+0200,2025-01-08 22:37:27+0200,22,True,1500,ok,299.8,200.0,205.0,0.207,0,0.0,9.882478157839987,9.880881557956796,0.026058629469622518,0.0150713645704701,0.011453322424811674,0.021317956539172817,0.0,5.0,2.5,0.016666666666666666,0.00028127937416796343,8.226876676725347e-05,0.2924806236170286,8.266623081292666e-05,0.293893681530887,0.00011194730528715118,0.397993296231891,1.77473205271073e-05,0.06309499436140542,6.056763671629587e-06,0.02153291079214662,,,0.397993296231891,0.02153291079214662,still_phone_candidate,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,3000
162,1736368647000,1736368947000,2025-01-08 22:37:27+0200,2025-01-08 22:42:27+0200,22,True,9667,ok,299.812,30.0,35.0,0.206,0,0.0,9.863232016095822,9.830150830438136,0.14421940377741235,0.06685513360071065,0.026673860676231342,0.13199997114265494,0.004965346022550946,33.333333333333336,16.666666666666668,0.016666666666666666,0.007318455131582858,0.0034908825023512173,0.4769971858249541,0.0017329120175320113,0.2367865876574981,0.0019231433971929894,0.2627799668940576,0.00045547372537974143,0.06223632135341522,0.00046936695380940036,0.0641347040284285,,,0.2627799668940576,0.0641347040284285,still_phone_candidate,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,19334
163,1736368947000,1736369247000,2025-01-08 22:42:27+0200,2025-01-08 22:47:27+0200,22,True,14029,ok,299.98,20.0,24.0,0.203,0,0.0,9.803006386742757,9.803765503972706,0.12664923732606034,0.08648261249759902,0.06379966226617206,0.09252763538441741,0.001995865706750303,50.0,25.0,0.03333333333333333,0.0068581786726588,0.0025572697799640717,0.37287885049700253,0.0017774364031987427,0.2591703261224107,0.0017209774180522268,0.25093796767255017,0.0006726370850256831,0.0980780929063945,0.0008657113636122115,0.1262305059306059,,,0.25093796767255017,0.1262305059306059,still_phone_candidate,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,28058
164,1736369247000,1736369547000,2025-01-08 22:47:27+0200,2025-01-08 22:52:27+0200,22,True,14569,ok,299.978,20.0,24.0,0.208,0,0.0,9.831796263628771,9.834732054736277,0.17784221974388714,0.11066626092775306,0.07461749404011542,0.1392460149703769,0.007687555769098771,50.0,25.0,0.016666666666666666,0.010266469659656035,0.004847859124456507,0.4722031316672618,0.002327058831868539,0.22666592402382885,0.002362640554102735,0.2301317426950729,0.0009097930462348163,0.08861790629061264,0.00101711846803484,0.0990718817425422,,,0.2301317426950729,0.0990718817425422,still_phone_candidate,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,29138
165,1736369547000,1736369847000,2025-01-08 22:52:27+0200,2025-01-08 22:57:27+0200,22,True,14613,ok,299.98,20.0,24.0,0.207,0,0.0,9.852904282757226,9.85284089902962,0.19012411262933926,0.09602635130888908,0.05992026842377207,0.1640918098958398,0.00814343392869363,50.0,25.0,0.03333333333333333,0.008148587395978192,0.003809290325480745,0.4674786119813668,0.0017535946809033856,0.21520229159828216,0.0017696890611395935,0.2171774045171362,0.0006089230492050965,0.07472743674635385,0.0008741324419416388,0.10727410770277493,,,0.2171774045171362,0.10727410770277493,still_phone_candidate,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,29226
166,1736369847000,1736370147000,2025-01-08 22:57:27+0200,2025-01-08 23:02:27+0200,22,True,12514,ok,299.98,20.0,25.0,0.208,0,0.0,9.850670597476554,9.851512515253377,0.14874038515252638,0.03900312631677921,0.015794255845508864,0.14353803376938878,0.008150871024452612,50.0,25.0,0.016666666666666666,0.04337460380464877,0.01660281747883875,0.38277738636218517,0.012534188792051032,0.28897529182059417,0.013299262897749116,0.30661404903308276,0.0030784823447249465,0.07097430465508951,0.002375075794932018,0.05475729082457842,,,0.30661404903308276,0.05475729082457842,still_phone_candidate,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,25028
167,1736370147000,1736370447000,2025-01-08 23:02:27+0200,2025-01-08 23:07:27+0200,23,True,2011,ok,299.981,200.0,201.0,0.224,0,0.0,9.902965189741034,9.915490104919915,0.5103556561905391,0.11009960460011564,0.007643909988669151,0.49849558310261094,0.03679761312779711,5.0,2.5,0.016666666666666666,0.22796478059084962,0.05508921601977396,0.24165669748191448,0.07281523992483781,0.3194144276853289,0.10100895196569579,0.4430901637695794,0.013795360587628792,0.06051531535649209,0.005654863703794853,0.024805865577736685,,,0.4430901637695794,0.024805865577736685,still_phone_candidate,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,4022
168,1736370447000,1736370747000,2025-01-08 23:07:27+0200,2025-01-08 23:12:27+0200,23,True,1500,ok,299.799,200.0,201.0,0.203,0,0.0,9.9068073645002,9.906554882909575,0.009884798615384969,0.00760852295192947,0.006278755736397024,0.00631532810788823,0.0,5.0,2.5,0.03333333333333333,3.3532346436574743e-05,1.1599172256949658e-05,0.3459099493347143,1.1640188497565891e-05,0.34713313366193743,9.946676288424344e-06,0.29662929515648817,1.6376997996262862e-06,0.048839403550954535,5.869321759166962e-07,0.017503462724472854,,,0.29662929515648817,0.017503462724472854,still_phone_candidate,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,3000
169,1736370747000,1736371047000,2025-01-08 23:12:27+0200,2025-01-08 23:17:27+0200,23,True,1500,ok,299.801,200.0,201.0,0.207,0,0.0,9.898393281793364,9.89733348512332,0.016934949661523892,0.013469070301238157,0.011058679118985282,0.010319875689197504,0.0,5.0,2.5,0.016666666666666666,6.460661139511407e-05,3.312850526458749e-05,0.5127726799039775,1.965415641046351e-05,0.30421277305916516,1.6208728314959643e-05,0.25088343073485264,2.2888901158313133e-06,0.035428109699689535,1.185346967219534e-06,0.018347146547747537,,,0.25088343073485264,0.018347146547747537,still_phone_candidate,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,3000
170,1736371047000,1736371347000,2025-01-08 23:17:27+0200,2025-01-08 23:22:27+0200,23,True,1500,ok,299.8,200.0,201.0,0.203,0,0.0,9.912624441969452,9.911656460050477,0.012777247743998651,0.009025397727657753,0.006677420352072971,0.009096001581165938,0.0,5.0,2.5,0.016666666666666666,6.366250590158334e-05,4.8047536073349776e-05,0.7547226643517153,1.15783916447265e-05,0.18187144035180897,1.0684277883444116e-05,0.16782685086196694,1.650754855293892e-06,0.02592978130401927,6.736644766225938e-07,0.01058180897974736,,,0.16782685086196694,0.01058180897974736,still_phone_candidate,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,3000
171,1736371347000,1736371647000,2025-01-08 23:22:27+0200,2025-01-08 23:27:27+0200,23,True,1500,ok,299.799,200.0,201.0,0.212,0,0.0,9.903831993034643,9.90389074945392,0.01169128568530335,0.009178558641679966,0.007796795494386721,0.007241800504945383,0.0,5.0,2.5,0.05,4.351684306956416e-05,1.4346953610958964e-05,0.32968737157758754,1.4262143944210428e-05,0.3277384786716163,1.3906026101703129e-05,0.3195550302091894,2.103420459912993e-06,0.048335777863080624,8.227534026659824e-07,0.01890655076588998,,,0.3195550302091894,0.01890655076588998,still_phone_candidate,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,3000
172,1736371647000,1736371947000,2025-01-08 23:27:27+0200,2025-01-08 23:32:27+0200,23,True,1500,ok,299.799,200.0,201.0,0.201,0,0.0,9.900461622827027,9.900046801329248,0.009832792208183921,0.007385012267296951,0.005778072074225982,0.0065051881829978975,0.0,5.0,2.5,0.03333333333333333,3.5557169143088294e-05,1.6057347958902565e-05,0.45159241710961234,9.544923971597638e-06,0.26843880437127005,9.558275433436825e-06,0.26881429719482575,1.437723829007601e-06,0.040434147702308576,5.636880792141255e-07,0.015853007784330235,,,0.26881429719482575,0.015853007784330235,still_phone_candidate,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,3000
173,1736371947000,1736372247000,2025-01-08 23:32:27+0200,2025-01-08 23:37:27+0200,23,True,1500,ok,299.801,200.0,201.0,0.204,0,0.0,9.901511835805678,9.900980765214253,0.011729984939786059,0.008319100232032202,0.00636108779944955,0.008286564667586087,0.0,5.0,2.5,0.03333333333333333,6.377648917881214e-05,4.474164902831225e-05,0.7015382879240764,1.1543968904054837e-05,0.18100665390483708,1.1391613365085801e-05,0.17861775572416314,1.7342531688172576e-06,0.027192672270730953,6.182940300662007e-07,0.00969470157462996,,,0.17861775572416314,0.00969470157462996,still_phone_candidate,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,3000
174,1736372247000,1736372547000,2025-01-08 23:37:27+0200,2025-01-08 23:42:27+0200,23,True,1500,ok,299.8,200.0,201.0,0.202,0,0.0,9.902148833908498,9.901857980996171,0.008941073617120512,0.007058995499883118,0.005833579726735039,0.005495268453497721,0.0,5.0,2.5,0.36666666666666664,2.424105269707238e-05,5.844773513712279e-06,0.24111054857028377,7.897579214126436e-06,0.32579357476006954,9.731220293575234e-06,0.4014355488262473,1.4283674895033333e-06,0.05892349261201181,5.887642261979444e-07,0.024287898448776945,,,0.4014355488262473,0.024287898448776945,still_phone_candidate,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,3000
175,1736372547000,1736372847000,2025-01-08 23:42:27+0200,2025-01-08 23:47:27+0200,23,True,1500,ok,299.8,200.0,201.0,0.204,0,0.0,9.897348402873416,9.895120321424987,0.01537893739764841,0.011760159829935706,0.009417396543443424,0.010157494927194933,0.0,5.0,2.5,0.016666666666666666,7.922216338961586e-05,4.3653330597197096e-05,0.5510242175855425,2.349891941792254e-05,0.2966205214865754,1.639645729142421e-05,0.2069680577995096,2.2355075493384377e-06,0.02821820881543181,1.0039152143704956e-06,0.012672150966557483,,,0.2069680577995096,0.012672150966557483,still_phone_candidate,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,3000
176,1736372847000,1736373147000,2025-01-08 23:47:27+0200,2025-01-08 23:52:27+0200,23,True,1500,ok,299.8,200.0,201.0,0.204,0,0.0,9.903203300547517,9.90431816131236,0.013319607550199933,0.009584578654840603,0.006870268120207967,0.009316153274045315,0.0,5.0,2.5,0.03333333333333333,6.304796805411378e-05,3.90445439162311e-05,0.6192831445847604,1.5505836055689863e-05,0.24593712587820873,1.086701013065798e-05,0.17236098903823316,1.742004330329349e-06,0.027629825101329112,6.11837029968045e-07,0.009704310049182046,,,0.17236098903823316,0.009704310049182046,still_phone_candidate,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,3000
177,1736373147000,1736373447000,2025-01-08 23:52:27+0200,2025-01-08 23:57:27+0200,23,True,1500,ok,299.801,200.0,201.0,0.204,0,0.0,9.901781036382438,9.901612840817773,0.009824806648668782,0.00726554410929382,0.005850175108731648,0.0066156620400081734,0.0,5.0,2.5,0.06666666666666667,4.188594270525799e-05,2.3468866096956004e-05,0.5603041159202543,8.486795368933272e-06,0.20261679267082403,9.933050034835466e-06,0.23714519462369793,1.5786705245315166e-06,0.0376897455941309,5.751835332675759e-07,0.013732137708228601,,,0.23714519462369793,0.013732137708228601,still_phone_candidate,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,3000
178,1736373447000,1736373747000,2025-01-08 23:57:27+0200,2025-01-09 00:02:27+0200,23,True,1500,ok,299.801,200.0,201.0,0.208,0,0.0,9.901575136957078,9.90067634152003,0.01102449008149178,0.007978436975833503,0.005959289605533158,0.0076610546413154665,0.0,5.0,2.5,0.016666666666666666,4.858768276482207e-05,2.9697573432768697e-05,0.6112160889934437,1.1087999990873328e-05,0.22820598472543627,1.0008838615214025e-05,0.20599538907133302,1.608482927058465e-06,0.03310474662568229,6.077875314050759e-07,0.012509086600135616,,,0.20599538907133302,0.012509086600135616,still_phone_candidate,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,3000
179,1736373747000,1736374047000,2025-01-09 00:02:27+0200,2025-01-09 00:07:27+0200,0,True,1675,ok,299.733,200.0,201.0,0.236,0,0.0,9.899838422253048,9.895206810005197,0.018309877372274044,0.01243460585205139,0.007830912900439913,0.014215625864037898,0.0,5.0,2.5,0.016666666666666666,8.350908970418783e-05,6.878807521467789e-05,0.8237196149346637,1.3938177678692649e-05,0.16690611438905045,1.2145945182956658e-05,0.14544458843918592,1.8653864378994207e-06,0.022337525705370908,9.291305787243785e-07,0.011126101146780724,,,0.14544458843918592,0.011126101146780724,still_phone_candidate,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,3350
180,1736374047000,1736374347000,2025-01-09 00:07:27+0200,2025-01-09 00:12:27+0200,0,True,1500,ok,299.799,200.0,201.0,0.204,0,0.0,9.89924461301985,9.896472461646573,0.014464085709139438,0.011073769922703145,0.008303608760417802,0.009709079170380835,0.0,5.0,2.5,0.016666666666666666,4.533210580150419e-05,2.2425968313145154e-05,0.4947038730418084,1.1481067115028628e-05,0.25326569132483734,1.4600172639650914e-05,0.322071352775464,2.160802884104358e-06,0.04766606019949462,8.420813883903798e-07,0.018575827738459887,,,0.322071352775464,0.018575827738459887,still_phone_candidate,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,3000
181,1736374347000,1736374647000,2025-01-09 00:12:27+0200,2025-01-09 00:17:27+0200,0,True,1500,ok,299.8,200.0,201.0,0.209,0,0.0,9.90248981842932,9.901569872102307,0.011764215599117958,0.009060066900310164,0.007066410696624281,0.0075603080406170114,0.0,5.0,2.5,0.016666666666666666,3.597148967731626e-05,1.489923400521195e-05,0.4141956349004767,1.0532325854799512e-05,0.29279648825445315,1.1376625956956464e-05,0.3162678571004693,1.7021132894620908e-06,0.04731839867436597,6.053273280683783e-07,0.016827974974027826,,,0.3162678571004693,0.016827974974027826,still_phone_candidate,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,3000
182,1736374647000,1736374947000,2025-01-09 00:17:27+0200,2025-01-09 00:22:27+0200,0,True,1500,ok,299.8,200.0,201.0,0.202,0,0.0,9.902832003633101,9.902717402179588,0.008403202726463397,0.006652657241457851,0.005605186402579676,0.0051350853140787744,0.0,5.0,2.5,0.03333333333333333,2.0288508231435807e-05,4.204022077100496e-06,0.20721198567899732,7.187122705544491e-06,0.35424599105854826,8.182254211234249e-06,0.40329501399991274,1.3173393522139646e-06,0.06493032100668829,4.89825668727836e-07,0.024143010572304228,,,0.40329501399991274,0.024143010572304228,still_phone_candidate,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,3000
183,1736374947000,1736375247000,2025-01-09 00:22:27+0200,2025-01-09 00:27:27+0200,0,True,1500,ok,299.799,200.0,201.0,0.268,0,0.0,9.903312489612029,9.902469065668717,0.012734171232121994,0.008602740066777111,0.006420556463631044,0.009426735609988387,0.0,5.0,2.5,0.016666666666666666,7.303151851362163e-05,6.368943964982413e-05,0.8720815470644357,7.950364159999195e-06,0.10886209573358817,9.842179557930161e-06,0.13476619079328642,1.6072859871725952e-06,0.022008114029188765,5.785746153794285e-07,0.00792225914447492,,,0.13476619079328642,0.00792225914447492,still_phone_candidate,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,3000
