Subject_ID_N,Subject_ID_D,device_id,device_episode_index,n_devices_for_subject,table_name,window_name,window_start_ms,window_end_ms,window_start_iso,window_end_iso,n_rows,first_timestamp_ms,last_timestamp_ms,first_day_local,last_day_local,n_days_with_data,coverage_status,error_type,error_message,query_stage,coverage_note
13,030,2a809985-edc7-453b-9e2c-0c0cbeccf9a0,1,3,calls,late_window,1761080400000,1761688800000,2025-10-22 00:00:00+0300,2025-10-29 00:00:00+0200,0,,,,,0,ok_no_data,,,early_late_count_min_max_days,
13,030,2a809985-edc7-453b-9e2c-0c0cbeccf9a0,1,3,calls,full_T1_T2_window,1736287200000,1761775199999,2025-01-08,2025-10-29,0,,,,,,skipped_long_full_window,full_window_guard,full window span >45 days skipped to avoid long-running query,full_window_span_guard,"intentional safety skip, not a DB error"
13,030,2a809985-edc7-453b-9e2c-0c0cbeccf9a0,1,3,messages,early_window,1736287200000,1736892000000,2025-01-08 00:00:00+0200,2025-01-15 00:00:00+0200,0,,,,,0,ok_no_data,,,early_late_count_min_max_days,
13,030,2a809985-edc7-453b-9e2c-0c0cbeccf9a0,1,3,messages,late_window,1761080400000,1761688800000,2025-10-22 00:00:00+0300,2025-10-29 00:00:00+0200,0,,,,,0,ok_no_data,,,early_late_count_min_max_days,
13,030,2a809985-edc7-453b-9e2c-0c0cbeccf9a0,1,3,messages,full_T1_T2_window,1736287200000,1761775199999,2025-01-08,2025-10-29,0,,,,,,skipped_long_full_window,full_window_guard,full window span >45 days skipped to avoid long-running query,full_window_span_guard,"intentional safety skip, not a DB error"
13,030,2a809985-edc7-453b-9e2c-0c0cbeccf9a0,1,3,locations,early_window,1736287200000,1736892000000,2025-01-08 00:00:00+0200,2025-01-15 00:00:00+0200,0,,,,,0,ok_no_data,,,early_late_count_min_max_days,
13,030,2a809985-edc7-453b-9e2c-0c0cbeccf9a0,1,3,locations,late_window,1761080400000,1761688800000,2025-10-22 00:00:00+0300,2025-10-29 00:00:00+0200,0,,,,,0,ok_no_data,,,early_late_count_min_max_days,
13,030,2a809985-edc7-453b-9e2c-0c0cbeccf9a0,1,3,locations,full_T1_T2_window,1736287200000,1761775199999,2025-01-08,2025-10-29,0,,,,,,skipped_long_full_window,full_window_guard,full window span >45 days skipped to avoid long-running query,full_window_span_guard,"intentional safety skip, not a DB error"
13,030,2a809985-edc7-453b-9e2c-0c0cbeccf9a0,1,3,applications_foreground,early_window,1736287200000,1736892000000,2025-01-08 00:00:00+0200,2025-01-15 00:00:00+0200,0,,,,,0,ok_no_data,,,early_late_count_min_max_days,
13,030,2a809985-edc7-453b-9e2c-0c0cbeccf9a0,1,3,applications_foreground,late_window,1761080400000,1761688800000,2025-10-22 00:00:00+0300,2025-10-29 00:00:00+0200,0,,,,,0,ok_no_data,,,early_late_count_min_max_days,
13,030,2a809985-edc7-453b-9e2c-0c0cbeccf9a0,1,3,applications_foreground,full_T1_T2_window,1736287200000,1761775199999,2025-01-08,2025-10-29,0,,,,,,skipped_long_full_window,full_window_guard,full window span >45 days skipped to avoid long-running query,full_window_span_guard,"intentional safety skip, not a DB error"
13,030,2a809985-edc7-453b-9e2c-0c0cbeccf9a0,1,3,keyboard,early_window,1736287200000,1736892000000,2025-01-08 00:00:00+0200,2025-01-15 00:00:00+0200,0,,,,,0,ok_no_data,,,early_late_count_min_max_days,
13,030,2a809985-edc7-453b-9e2c-0c0cbeccf9a0,1,3,keyboard,late_window,1761080400000,1761688800000,2025-10-22 00:00:00+0300,2025-10-29 00:00:00+0200,0,,,,,0,ok_no_data,,,early_late_count_min_max_days,
13,030,2a809985-edc7-453b-9e2c-0c0cbeccf9a0,1,3,keyboard,full_T1_T2_window,1736287200000,1761775199999,2025-01-08,2025-10-29,0,,,,,,skipped_long_full_window,full_window_guard,full window span >45 days skipped to avoid long-running query,full_window_span_guard,"intentional safety skip, not a DB error"
13,030,2a809985-edc7-453b-9e2c-0c0cbeccf9a0,1,3,touch,early_window,1736287200000,1736892000000,2025-01-08 00:00:00+0200,2025-01-15 00:00:00+0200,0,,,,,0,ok_no_data,,,early_late_count_min_max_days,
13,030,2a809985-edc7-453b-9e2c-0c0cbeccf9a0,1,3,touch,late_window,1761080400000,1761688800000,2025-10-22 00:00:00+0300,2025-10-29 00:00:00+0200,0,,,,,0,ok_no_data,,,early_late_count_min_max_days,
13,030,2a809985-edc7-453b-9e2c-0c0cbeccf9a0,1,3,touch,full_T1_T2_window,1736287200000,1761775199999,2025-01-08,2025-10-29,0,,,,,,skipped_long_full_window,full_window_guard,full window span >45 days skipped to avoid long-running query,full_window_span_guard,"intentional safety skip, not a DB error"
13,030,2a809985-edc7-453b-9e2c-0c0cbeccf9a0,1,3,gsm,early_window,1736287200000,1736892000000,2025-01-08 00:00:00+0200,2025-01-15 00:00:00+0200,0,,,,,0,ok_no_data,,,early_late_count_min_max_days,
13,030,2a809985-edc7-453b-9e2c-0c0cbeccf9a0,1,3,gsm,late_window,1761080400000,1761688800000,2025-10-22 00:00:00+0300,2025-10-29 00:00:00+0200,0,,,,,0,ok_no_data,,,early_late_count_min_max_days,
13,030,2a809985-edc7-453b-9e2c-0c0cbeccf9a0,1,3,gsm,full_T1_T2_window,1736287200000,1761775199999,2025-01-08,2025-10-29,0,,,,,,skipped_long_full_window,full_window_guard,full window span >45 days skipped to avoid long-running query,full_window_span_guard,"intentional safety skip, not a DB error"
13,030,2a809985-edc7-453b-9e2c-0c0cbeccf9a0,1,3,gsm_neighbor,early_window,1736287200000,1736892000000,2025-01-08 00:00:00+0200,2025-01-15 00:00:00+0200,0,,,,,0,ok_no_data,,,early_late_count_min_max_days,
13,030,2a809985-edc7-453b-9e2c-0c0cbeccf9a0,1,3,gsm_neighbor,late_window,1761080400000,1761688800000,2025-10-22 00:00:00+0300,2025-10-29 00:00:00+0200,0,,,,,0,ok_no_data,,,early_late_count_min_max_days,
13,030,2a809985-edc7-453b-9e2c-0c0cbeccf9a0,1,3,gsm_neighbor,full_T1_T2_window,1736287200000,1761775199999,2025-01-08,2025-10-29,0,,,,,,skipped_long_full_window,full_window_guard,full window span >45 days skipped to avoid long-running query,full_window_span_guard,"intentional safety skip, not a DB error"
13,030,2a809985-edc7-453b-9e2c-0c0cbeccf9a0,1,3,telephony,early_window,1736287200000,1736892000000,2025-01-08 00:00:00+0200,2025-01-15 00:00:00+0200,0,,,,,0,ok_no_data,,,early_late_count_min_max_days,
13,030,2a809985-edc7-453b-9e2c-0c0cbeccf9a0,1,3,telephony,late_window,1761080400000,1761688800000,2025-10-22 00:00:00+0300,2025-10-29 00:00:00+0200,0,,,,,0,ok_no_data,,,early_late_count_min_max_days,
13,030,2a809985-edc7-453b-9e2c-0c0cbeccf9a0,1,3,telephony,full_T1_T2_window,1736287200000,1761775199999,2025-01-08,2025-10-29,0,,,,,,skipped_long_full_window,full_window_guard,full window span >45 days skipped to avoid long-running query,full_window_span_guard,"intentional safety skip, not a DB error"
13,030,2a809985-edc7-453b-9e2c-0c0cbeccf9a0,1,3,plugin_google_activity_recognition,early_window,1736287200000,1736892000000,2025-01-08 00:00:00+0200,2025-01-15 00:00:00+0200,0,,,,,0,ok_no_data,,,early_late_count_min_max_days,
13,030,2a809985-edc7-453b-9e2c-0c0cbeccf9a0,1,3,plugin_google_activity_recognition,late_window,1761080400000,1761688800000,2025-10-22 00:00:00+0300,2025-10-29 00:00:00+0200,0,,,,,0,ok_no_data,,,early_late_count_min_max_days,
13,030,2a809985-edc7-453b-9e2c-0c0cbeccf9a0,1,3,plugin_google_activity_recognition,full_T1_T2_window,1736287200000,1761775199999,2025-01-08,2025-10-29,0,,,,,,skipped_long_full_window,full_window_guard,full window span >45 days skipped to avoid long-running query,full_window_span_guard,"intentional safety skip, not a DB error"
13,030,6a050fca-1274-4481-bc4d-6103a673b3fb,2,3,aware_log,early_window,1736287200000,1736892000000,2025-01-08 00:00:00+0200,2025-01-15 00:00:00+0200,0,,,,,0,ok_no_data,,,early_late_count_min_max_days,
13,030,6a050fca-1274-4481-bc4d-6103a673b3fb,2,3,aware_log,late_window,1761080400000,1761688800000,2025-10-22 00:00:00+0300,2025-10-29 00:00:00+0200,0,,,,,0,ok_no_data,,,early_late_count_min_max_days,
13,030,6a050fca-1274-4481-bc4d-6103a673b3fb,2,3,aware_log,full_T1_T2_window,1736287200000,1761775199999,2025-01-08,2025-10-29,0,,,,,,skipped_long_full_window,full_window_guard,full window span >45 days skipped to avoid long-running query,full_window_span_guard,"intentional safety skip, not a DB error"
13,030,6a050fca-1274-4481-bc4d-6103a673b3fb,2,3,battery,early_window,1736287200000,1736892000000,2025-01-08 00:00:00+0200,2025-01-15 00:00:00+0200,0,,,,,0,ok_no_data,,,early_late_count_min_max_days,
13,030,6a050fca-1274-4481-bc4d-6103a673b3fb,2,3,battery,late_window,1761080400000,1761688800000,2025-10-22 00:00:00+0300,2025-10-29 00:00:00+0200,0,,,,,0,ok_no_data,,,early_late_count_min_max_days,
13,030,6a050fca-1274-4481-bc4d-6103a673b3fb,2,3,battery,full_T1_T2_window,1736287200000,1761775199999,2025-01-08,2025-10-29,0,,,,,,skipped_long_full_window,full_window_guard,full window span >45 days skipped to avoid long-running query,full_window_span_guard,"intentional safety skip, not a DB error"
13,030,6a050fca-1274-4481-bc4d-6103a673b3fb,2,3,screen,early_window,1736287200000,1736892000000,2025-01-08 00:00:00+0200,2025-01-15 00:00:00+0200,0,,,,,0,ok_no_data,,,early_late_count_min_max_days,
13,030,6a050fca-1274-4481-bc4d-6103a673b3fb,2,3,screen,late_window,1761080400000,1761688800000,2025-10-22 00:00:00+0300,2025-10-29 00:00:00+0200,0,,,,,0,ok_no_data,,,early_late_count_min_max_days,
13,030,6a050fca-1274-4481-bc4d-6103a673b3fb,2,3,screen,full_T1_T2_window,1736287200000,1761775199999,2025-01-08,2025-10-29,0,,,,,,skipped_long_full_window,full_window_guard,full window span >45 days skipped to avoid long-running query,full_window_span_guard,"intentional safety skip, not a DB error"
13,030,6a050fca-1274-4481-bc4d-6103a673b3fb,2,3,wifi,early_window,1736287200000,1736892000000,2025-01-08 00:00:00+0200,2025-01-15 00:00:00+0200,0,,,,,0,ok_no_data,,,early_late_count_min_max_days,
13,030,6a050fca-1274-4481-bc4d-6103a673b3fb,2,3,wifi,late_window,1761080400000,1761688800000,2025-10-22 00:00:00+0300,2025-10-29 00:00:00+0200,0,,,,,0,ok_no_data,,,early_late_count_min_max_days,
13,030,6a050fca-1274-4481-bc4d-6103a673b3fb,2,3,wifi,full_T1_T2_window,1736287200000,1761775199999,2025-01-08,2025-10-29,0,,,,,,skipped_long_full_window,full_window_guard,full window span >45 days skipped to avoid long-running query,full_window_span_guard,"intentional safety skip, not a DB error"
13,030,6a050fca-1274-4481-bc4d-6103a673b3fb,2,3,calls,early_window,1736287200000,1736892000000,2025-01-08 00:00:00+0200,2025-01-15 00:00:00+0200,0,,,,,0,ok_no_data,,,early_late_count_min_max_days,
13,030,6a050fca-1274-4481-bc4d-6103a673b3fb,2,3,calls,late_window,1761080400000,1761688800000,2025-10-22 00:00:00+0300,2025-10-29 00:00:00+0200,0,,,,,0,ok_no_data,,,early_late_count_min_max_days,
13,030,6a050fca-1274-4481-bc4d-6103a673b3fb,2,3,calls,full_T1_T2_window,1736287200000,1761775199999,2025-01-08,2025-10-29,0,,,,,,skipped_long_full_window,full_window_guard,full window span >45 days skipped to avoid long-running query,full_window_span_guard,"intentional safety skip, not a DB error"
13,030,6a050fca-1274-4481-bc4d-6103a673b3fb,2,3,messages,early_window,1736287200000,1736892000000,2025-01-08 00:00:00+0200,2025-01-15 00:00:00+0200,0,,,,,0,ok_no_data,,,early_late_count_min_max_days,
13,030,6a050fca-1274-4481-bc4d-6103a673b3fb,2,3,messages,late_window,1761080400000,1761688800000,2025-10-22 00:00:00+0300,2025-10-29 00:00:00+0200,0,,,,,0,ok_no_data,,,early_late_count_min_max_days,
13,030,6a050fca-1274-4481-bc4d-6103a673b3fb,2,3,messages,full_T1_T2_window,1736287200000,1761775199999,2025-01-08,2025-10-29,0,,,,,,skipped_long_full_window,full_window_guard,full window span >45 days skipped to avoid long-running query,full_window_span_guard,"intentional safety skip, not a DB error"
13,030,6a050fca-1274-4481-bc4d-6103a673b3fb,2,3,locations,early_window,1736287200000,1736892000000,2025-01-08 00:00:00+0200,2025-01-15 00:00:00+0200,0,,,,,0,ok_no_data,,,early_late_count_min_max_days,
13,030,6a050fca-1274-4481-bc4d-6103a673b3fb,2,3,locations,late_window,1761080400000,1761688800000,2025-10-22 00:00:00+0300,2025-10-29 00:00:00+0200,0,,,,,0,ok_no_data,,,early_late_count_min_max_days,
13,030,6a050fca-1274-4481-bc4d-6103a673b3fb,2,3,locations,full_T1_T2_window,1736287200000,1761775199999,2025-01-08,2025-10-29,0,,,,,,skipped_long_full_window,full_window_guard,full window span >45 days skipped to avoid long-running query,full_window_span_guard,"intentional safety skip, not a DB error"
13,030,6a050fca-1274-4481-bc4d-6103a673b3fb,2,3,applications_foreground,early_window,1736287200000,1736892000000,2025-01-08 00:00:00+0200,2025-01-15 00:00:00+0200,0,,,,,0,ok_no_data,,,early_late_count_min_max_days,
13,030,6a050fca-1274-4481-bc4d-6103a673b3fb,2,3,applications_foreground,late_window,1761080400000,1761688800000,2025-10-22 00:00:00+0300,2025-10-29 00:00:00+0200,0,,,,,0,ok_no_data,,,early_late_count_min_max_days,
13,030,6a050fca-1274-4481-bc4d-6103a673b3fb,2,3,applications_foreground,full_T1_T2_window,1736287200000,1761775199999,2025-01-08,2025-10-29,0,,,,,,skipped_long_full_window,full_window_guard,full window span >45 days skipped to avoid long-running query,full_window_span_guard,"intentional safety skip, not a DB error"
13,030,6a050fca-1274-4481-bc4d-6103a673b3fb,2,3,keyboard,early_window,1736287200000,1736892000000,2025-01-08 00:00:00+0200,2025-01-15 00:00:00+0200,0,,,,,0,ok_no_data,,,early_late_count_min_max_days,
13,030,6a050fca-1274-4481-bc4d-6103a673b3fb,2,3,keyboard,late_window,1761080400000,1761688800000,2025-10-22 00:00:00+0300,2025-10-29 00:00:00+0200,0,,,,,0,ok_no_data,,,early_late_count_min_max_days,
13,030,6a050fca-1274-4481-bc4d-6103a673b3fb,2,3,keyboard,full_T1_T2_window,1736287200000,1761775199999,2025-01-08,2025-10-29,0,,,,,,skipped_long_full_window,full_window_guard,full window span >45 days skipped to avoid long-running query,full_window_span_guard,"intentional safety skip, not a DB error"
13,030,6a050fca-1274-4481-bc4d-6103a673b3fb,2,3,touch,early_window,1736287200000,1736892000000,2025-01-08 00:00:00+0200,2025-01-15 00:00:00+0200,0,,,,,0,ok_no_data,,,early_late_count_min_max_days,
13,030,6a050fca-1274-4481-bc4d-6103a673b3fb,2,3,touch,late_window,1761080400000,1761688800000,2025-10-22 00:00:00+0300,2025-10-29 00:00:00+0200,0,,,,,0,ok_no_data,,,early_late_count_min_max_days,
13,030,6a050fca-1274-4481-bc4d-6103a673b3fb,2,3,touch,full_T1_T2_window,1736287200000,1761775199999,2025-01-08,2025-10-29,0,,,,,,skipped_long_full_window,full_window_guard,full window span >45 days skipped to avoid long-running query,full_window_span_guard,"intentional safety skip, not a DB error"
13,030,6a050fca-1274-4481-bc4d-6103a673b3fb,2,3,gsm,early_window,1736287200000,1736892000000,2025-01-08 00:00:00+0200,2025-01-15 00:00:00+0200,0,,,,,0,ok_no_data,,,early_late_count_min_max_days,
13,030,6a050fca-1274-4481-bc4d-6103a673b3fb,2,3,gsm,late_window,1761080400000,1761688800000,2025-10-22 00:00:00+0300,2025-10-29 00:00:00+0200,0,,,,,0,ok_no_data,,,early_late_count_min_max_days,
13,030,6a050fca-1274-4481-bc4d-6103a673b3fb,2,3,gsm,full_T1_T2_window,1736287200000,1761775199999,2025-01-08,2025-10-29,0,,,,,,skipped_long_full_window,full_window_guard,full window span >45 days skipped to avoid long-running query,full_window_span_guard,"intentional safety skip, not a DB error"
13,030,6a050fca-1274-4481-bc4d-6103a673b3fb,2,3,gsm_neighbor,early_window,1736287200000,1736892000000,2025-01-08 00:00:00+0200,2025-01-15 00:00:00+0200,0,,,,,0,ok_no_data,,,early_late_count_min_max_days,
13,030,6a050fca-1274-4481-bc4d-6103a673b3fb,2,3,gsm_neighbor,late_window,1761080400000,1761688800000,2025-10-22 00:00:00+0300,2025-10-29 00:00:00+0200,0,,,,,0,ok_no_data,,,early_late_count_min_max_days,
13,030,6a050fca-1274-4481-bc4d-6103a673b3fb,2,3,gsm_neighbor,full_T1_T2_window,1736287200000,1761775199999,2025-01-08,2025-10-29,0,,,,,,skipped_long_full_window,full_window_guard,full window span >45 days skipped to avoid long-running query,full_window_span_guard,"intentional safety skip, not a DB error"
13,030,6a050fca-1274-4481-bc4d-6103a673b3fb,2,3,telephony,early_window,1736287200000,1736892000000,2025-01-08 00:00:00+0200,2025-01-15 00:00:00+0200,0,,,,,0,ok_no_data,,,early_late_count_min_max_days,
13,030,6a050fca-1274-4481-bc4d-6103a673b3fb,2,3,telephony,late_window,1761080400000,1761688800000,2025-10-22 00:00:00+0300,2025-10-29 00:00:00+0200,0,,,,,0,ok_no_data,,,early_late_count_min_max_days,
13,030,6a050fca-1274-4481-bc4d-6103a673b3fb,2,3,telephony,full_T1_T2_window,1736287200000,1761775199999,2025-01-08,2025-10-29,0,,,,,,skipped_long_full_window,full_window_guard,full window span >45 days skipped to avoid long-running query,full_window_span_guard,"intentional safety skip, not a DB error"
13,030,6a050fca-1274-4481-bc4d-6103a673b3fb,2,3,plugin_google_activity_recognition,early_window,1736287200000,1736892000000,2025-01-08 00:00:00+0200,2025-01-15 00:00:00+0200,0,,,,,0,ok_no_data,,,early_late_count_min_max_days,
13,030,6a050fca-1274-4481-bc4d-6103a673b3fb,2,3,plugin_google_activity_recognition,late_window,1761080400000,1761688800000,2025-10-22 00:00:00+0300,2025-10-29 00:00:00+0200,0,,,,,0,ok_no_data,,,early_late_count_min_max_days,
13,030,6a050fca-1274-4481-bc4d-6103a673b3fb,2,3,plugin_google_activity_recognition,full_T1_T2_window,1736287200000,1761775199999,2025-01-08,2025-10-29,0,,,,,,skipped_long_full_window,full_window_guard,full window span >45 days skipped to avoid long-running query,full_window_span_guard,"intentional safety skip, not a DB error"
13,030,be1e1b3b-4ddf-4851-84d3-990843d5cb58,3,3,aware_log,early_window,1736287200000,1736892000000,2025-01-08 00:00:00+0200,2025-01-15 00:00:00+0200,150201,1736320116591,1736891415808,2025-01-08,2025-01-14,7,ok_has_data,,,early_late_count_min_max_days,
13,030,be1e1b3b-4ddf-4851-84d3-990843d5cb58,3,3,aware_log,late_window,1761080400000,1761688800000,2025-10-22 00:00:00+0300,2025-10-29 00:00:00+0200,0,,,,,0,ok_no_data,,,early_late_count_min_max_days,
13,030,be1e1b3b-4ddf-4851-84d3-990843d5cb58,3,3,aware_log,full_T1_T2_window,1736287200000,1761775199999,2025-01-08,2025-10-29,0,,,,,,skipped_long_full_window,full_window_guard,full window span >45 days skipped to avoid long-running query,full_window_span_guard,"intentional safety skip, not a DB error"
13,030,be1e1b3b-4ddf-4851-84d3-990843d5cb58,3,3,battery,early_window,1736287200000,1736892000000,2025-01-08 00:00:00+0200,2025-01-15 00:00:00+0200,0,,,,,0,ok_no_data,,,early_late_count_min_max_days,
13,030,be1e1b3b-4ddf-4851-84d3-990843d5cb58,3,3,battery,late_window,1761080400000,1761688800000,2025-10-22 00:00:00+0300,2025-10-29 00:00:00+0200,0,,,,,0,ok_no_data,,,early_late_count_min_max_days,
13,030,be1e1b3b-4ddf-4851-84d3-990843d5cb58,3,3,battery,full_T1_T2_window,1736287200000,1761775199999,2025-01-08,2025-10-29,0,,,,,,skipped_long_full_window,full_window_guard,full window span >45 days skipped to avoid long-running query,full_window_span_guard,"intentional safety skip, not a DB error"
13,030,be1e1b3b-4ddf-4851-84d3-990843d5cb58,3,3,screen,early_window,1736287200000,1736892000000,2025-01-08 00:00:00+0200,2025-01-15 00:00:00+0200,4725,1736320116707,1736360186030,2025-01-08,2025-01-08,1,ok_has_data,,,early_late_count_min_max_days,
13,030,be1e1b3b-4ddf-4851-84d3-990843d5cb58,3,3,screen,late_window,1761080400000,1761688800000,2025-10-22 00:00:00+0300,2025-10-29 00:00:00+0200,0,,,,,0,ok_no_data,,,early_late_count_min_max_days,
13,030,be1e1b3b-4ddf-4851-84d3-990843d5cb58,3,3,screen,full_T1_T2_window,1736287200000,1761775199999,2025-01-08,2025-10-29,0,,,,,,skipped_long_full_window,full_window_guard,full window span >45 days skipped to avoid long-running query,full_window_span_guard,"intentional safety skip, not a DB error"
13,030,be1e1b3b-4ddf-4851-84d3-990843d5cb58,3,3,wifi,early_window,1736287200000,1736892000000,2025-01-08 00:00:00+0200,2025-01-15 00:00:00+0200,0,,,,,0,ok_no_data,,,early_late_count_min_max_days,
13,030,be1e1b3b-4ddf-4851-84d3-990843d5cb58,3,3,wifi,late_window,1761080400000,1761688800000,2025-10-22 00:00:00+0300,2025-10-29 00:00:00+0200,0,,,,,0,ok_no_data,,,early_late_count_min_max_days,
13,030,be1e1b3b-4ddf-4851-84d3-990843d5cb58,3,3,wifi,full_T1_T2_window,1736287200000,1761775199999,2025-01-08,2025-10-29,0,,,,,,skipped_long_full_window,full_window_guard,full window span >45 days skipped to avoid long-running query,full_window_span_guard,"intentional safety skip, not a DB error"
13,030,be1e1b3b-4ddf-4851-84d3-990843d5cb58,3,3,calls,early_window,1736287200000,1736892000000,2025-01-08 00:00:00+0200,2025-01-15 00:00:00+0200,0,,,,,0,ok_no_data,,,early_late_count_min_max_days,
13,030,be1e1b3b-4ddf-4851-84d3-990843d5cb58,3,3,calls,late_window,1761080400000,1761688800000,2025-10-22 00:00:00+0300,2025-10-29 00:00:00+0200,0,,,,,0,ok_no_data,,,early_late_count_min_max_days,
13,030,be1e1b3b-4ddf-4851-84d3-990843d5cb58,3,3,calls,full_T1_T2_window,1736287200000,1761775199999,2025-01-08,2025-10-29,0,,,,,,skipped_long_full_window,full_window_guard,full window span >45 days skipped to avoid long-running query,full_window_span_guard,"intentional safety skip, not a DB error"
13,030,be1e1b3b-4ddf-4851-84d3-990843d5cb58,3,3,messages,early_window,1736287200000,1736892000000,2025-01-08 00:00:00+0200,2025-01-15 00:00:00+0200,0,,,,,0,ok_no_data,,,early_late_count_min_max_days,
13,030,be1e1b3b-4ddf-4851-84d3-990843d5cb58,3,3,messages,late_window,1761080400000,1761688800000,2025-10-22 00:00:00+0300,2025-10-29 00:00:00+0200,0,,,,,0,ok_no_data,,,early_late_count_min_max_days,
13,030,be1e1b3b-4ddf-4851-84d3-990843d5cb58,3,3,messages,full_T1_T2_window,1736287200000,1761775199999,2025-01-08,2025-10-29,0,,,,,,skipped_long_full_window,full_window_guard,full window span >45 days skipped to avoid long-running query,full_window_span_guard,"intentional safety skip, not a DB error"
13,030,be1e1b3b-4ddf-4851-84d3-990843d5cb58,3,3,locations,early_window,1736287200000,1736892000000,2025-01-08 00:00:00+0200,2025-01-15 00:00:00+0200,0,,,,,0,ok_no_data,,,early_late_count_min_max_days,
13,030,be1e1b3b-4ddf-4851-84d3-990843d5cb58,3,3,locations,late_window,1761080400000,1761688800000,2025-10-22 00:00:00+0300,2025-10-29 00:00:00+0200,0,,,,,0,ok_no_data,,,early_late_count_min_max_days,
13,030,be1e1b3b-4ddf-4851-84d3-990843d5cb58,3,3,locations,full_T1_T2_window,1736287200000,1761775199999,2025-01-08,2025-10-29,0,,,,,,skipped_long_full_window,full_window_guard,full window span >45 days skipped to avoid long-running query,full_window_span_guard,"intentional safety skip, not a DB error"
13,030,be1e1b3b-4ddf-4851-84d3-990843d5cb58,3,3,applications_foreground,early_window,1736287200000,1736892000000,2025-01-08 00:00:00+0200,2025-01-15 00:00:00+0200,18975,1736320120919,1736360188560,2025-01-08,2025-01-08,1,ok_has_data,,,early_late_count_min_max_days,
13,030,be1e1b3b-4ddf-4851-84d3-990843d5cb58,3,3,applications_foreground,late_window,1761080400000,1761688800000,2025-10-22 00:00:00+0300,2025-10-29 00:00:00+0200,0,,,,,0,ok_no_data,,,early_late_count_min_max_days,
13,030,be1e1b3b-4ddf-4851-84d3-990843d5cb58,3,3,applications_foreground,full_T1_T2_window,1736287200000,1761775199999,2025-01-08,2025-10-29,0,,,,,,skipped_long_full_window,full_window_guard,full window span >45 days skipped to avoid long-running query,full_window_span_guard,"intentional safety skip, not a DB error"
13,030,be1e1b3b-4ddf-4851-84d3-990843d5cb58,3,3,keyboard,early_window,1736287200000,1736892000000,2025-01-08 00:00:00+0200,2025-01-15 00:00:00+0200,1950,1736320190804,1736342789411,2025-01-08,2025-01-08,1,ok_has_data,,,early_late_count_min_max_days,
13,030,be1e1b3b-4ddf-4851-84d3-990843d5cb58,3,3,keyboard,late_window,1761080400000,1761688800000,2025-10-22 00:00:00+0300,2025-10-29 00:00:00+0200,0,,,,,0,ok_no_data,,,early_late_count_min_max_days,
13,030,be1e1b3b-4ddf-4851-84d3-990843d5cb58,3,3,keyboard,full_T1_T2_window,1736287200000,1761775199999,2025-01-08,2025-10-29,0,,,,,,skipped_long_full_window,full_window_guard,full window span >45 days skipped to avoid long-running query,full_window_span_guard,"intentional safety skip, not a DB error"
13,030,be1e1b3b-4ddf-4851-84d3-990843d5cb58,3,3,touch,early_window,1736287200000,1736892000000,2025-01-08 00:00:00+0200,2025-01-15 00:00:00+0200,33675,1736320148979,1736360182266,2025-01-08,2025-01-08,1,ok_has_data,,,early_late_count_min_max_days,
13,030,be1e1b3b-4ddf-4851-84d3-990843d5cb58,3,3,touch,late_window,1761080400000,1761688800000,2025-10-22 00:00:00+0300,2025-10-29 00:00:00+0200,0,,,,,0,ok_no_data,,,early_late_count_min_max_days,
13,030,be1e1b3b-4ddf-4851-84d3-990843d5cb58,3,3,touch,full_T1_T2_window,1736287200000,1761775199999,2025-01-08,2025-10-29,0,,,,,,skipped_long_full_window,full_window_guard,full window span >45 days skipped to avoid long-running query,full_window_span_guard,"intentional safety skip, not a DB error"
13,030,be1e1b3b-4ddf-4851-84d3-990843d5cb58,3,3,gsm,early_window,1736287200000,1736892000000,2025-01-08 00:00:00+0200,2025-01-15 00:00:00+0200,3900,1736320119854,1736360025687,2025-01-08,2025-01-08,1,ok_has_data,,,early_late_count_min_max_days,
13,030,be1e1b3b-4ddf-4851-84d3-990843d5cb58,3,3,gsm,late_window,1761080400000,1761688800000,2025-10-22 00:00:00+0300,2025-10-29 00:00:00+0200,0,,,,,0,ok_no_data,,,early_late_count_min_max_days,
13,030,be1e1b3b-4ddf-4851-84d3-990843d5cb58,3,3,gsm,full_T1_T2_window,1736287200000,1761775199999,2025-01-08,2025-10-29,0,,,,,,skipped_long_full_window,full_window_guard,full window span >45 days skipped to avoid long-running query,full_window_span_guard,"intentional safety skip, not a DB error"
13,030,be1e1b3b-4ddf-4851-84d3-990843d5cb58,3,3,gsm_neighbor,early_window,1736287200000,1736892000000,2025-01-08 00:00:00+0200,2025-01-15 00:00:00+0200,0,,,,,0,ok_no_data,,,early_late_count_min_max_days,
13,030,be1e1b3b-4ddf-4851-84d3-990843d5cb58,3,3,gsm_neighbor,late_window,1761080400000,1761688800000,2025-10-22 00:00:00+0300,2025-10-29 00:00:00+0200,0,,,,,0,ok_no_data,,,early_late_count_min_max_days,
13,030,be1e1b3b-4ddf-4851-84d3-990843d5cb58,3,3,gsm_neighbor,full_T1_T2_window,1736287200000,1761775199999,2025-01-08,2025-10-29,0,,,,,,skipped_long_full_window,full_window_guard,full window span >45 days skipped to avoid long-running query,full_window_span_guard,"intentional safety skip, not a DB error"
