Subject_ID_D,device_id,chunk_start_ms,chunk_end_ms,chunk_start_local,chunk_end_local,rows_downloaded,cumulative_rows_downloaded,status,error_message
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736178245000,1736178545000,2025-01-06 17:44:05+0200,2025-01-06 17:49:05+0200,2872,360090,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736178545000,1736178845000,2025-01-06 17:49:05+0200,2025-01-06 17:54:05+0200,1923,362013,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736178845000,1736179145000,2025-01-06 17:54:05+0200,2025-01-06 17:59:05+0200,3206,365219,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736179145000,1736179445000,2025-01-06 17:59:05+0200,2025-01-06 18:04:05+0200,3926,369145,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736179445000,1736179745000,2025-01-06 18:04:05+0200,2025-01-06 18:09:05+0200,5210,374355,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736179745000,1736180045000,2025-01-06 18:09:05+0200,2025-01-06 18:14:05+0200,5560,379915,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736180045000,1736180345000,2025-01-06 18:14:05+0200,2025-01-06 18:19:05+0200,3958,383873,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736180345000,1736180645000,2025-01-06 18:19:05+0200,2025-01-06 18:24:05+0200,2151,386024,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736180645000,1736180945000,2025-01-06 18:24:05+0200,2025-01-06 18:29:05+0200,9186,395210,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736180945000,1736181245000,2025-01-06 18:29:05+0200,2025-01-06 18:34:05+0200,9192,404402,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736181245000,1736181545000,2025-01-06 18:34:05+0200,2025-01-06 18:39:05+0200,9186,413588,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736181545000,1736181845000,2025-01-06 18:39:05+0200,2025-01-06 18:44:05+0200,9186,422774,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736181845000,1736182145000,2025-01-06 18:44:05+0200,2025-01-06 18:49:05+0200,9186,431960,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736182145000,1736182445000,2025-01-06 18:49:05+0200,2025-01-06 18:54:05+0200,31950,463910,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736182445000,1736182745000,2025-01-06 18:54:05+0200,2025-01-06 18:59:05+0200,98406,562316,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736182745000,1736183045000,2025-01-06 18:59:05+0200,2025-01-06 19:04:05+0200,96444,658760,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736183045000,1736183345000,2025-01-06 19:04:05+0200,2025-01-06 19:09:05+0200,12978,671738,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736183345000,1736183645000,2025-01-06 19:09:05+0200,2025-01-06 19:14:05+0200,9192,680930,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736183645000,1736183945000,2025-01-06 19:14:05+0200,2025-01-06 19:19:05+0200,9186,690116,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736183945000,1736184245000,2025-01-06 19:19:05+0200,2025-01-06 19:24:05+0200,9192,699308,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736184245000,1736184545000,2025-01-06 19:24:05+0200,2025-01-06 19:29:05+0200,9186,708494,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736184545000,1736184845000,2025-01-06 19:29:05+0200,2025-01-06 19:34:05+0200,9192,717686,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736184845000,1736185145000,2025-01-06 19:34:05+0200,2025-01-06 19:39:05+0200,9186,726872,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736185145000,1736185445000,2025-01-06 19:39:05+0200,2025-01-06 19:44:05+0200,9192,736064,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736185445000,1736185745000,2025-01-06 19:44:05+0200,2025-01-06 19:49:05+0200,9192,745256,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736185745000,1736186045000,2025-01-06 19:49:05+0200,2025-01-06 19:54:05+0200,9186,754442,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736186045000,1736186345000,2025-01-06 19:54:05+0200,2025-01-06 19:59:05+0200,9192,763634,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736186345000,1736186645000,2025-01-06 19:59:05+0200,2025-01-06 20:04:05+0200,9186,772820,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736186645000,1736186945000,2025-01-06 20:04:05+0200,2025-01-06 20:09:05+0200,12654,785474,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736186945000,1736187245000,2025-01-06 20:09:05+0200,2025-01-06 20:14:05+0200,9192,794666,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736187245000,1736187545000,2025-01-06 20:14:05+0200,2025-01-06 20:19:05+0200,9192,803858,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736187545000,1736187845000,2025-01-06 20:19:05+0200,2025-01-06 20:24:05+0200,9186,813044,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736187845000,1736188145000,2025-01-06 20:24:05+0200,2025-01-06 20:29:05+0200,9192,822236,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736188145000,1736188445000,2025-01-06 20:29:05+0200,2025-01-06 20:34:05+0200,9186,831422,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736188445000,1736188745000,2025-01-06 20:34:05+0200,2025-01-06 20:39:05+0200,9192,840614,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736188745000,1736189045000,2025-01-06 20:39:05+0200,2025-01-06 20:44:05+0200,9192,849806,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736189045000,1736189345000,2025-01-06 20:44:05+0200,2025-01-06 20:49:05+0200,10284,860090,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736189345000,1736189645000,2025-01-06 20:49:05+0200,2025-01-06 20:54:05+0200,9186,869276,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736189645000,1736189945000,2025-01-06 20:54:05+0200,2025-01-06 20:59:05+0200,9192,878468,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736189945000,1736190245000,2025-01-06 20:59:05+0200,2025-01-06 21:04:05+0200,9186,887654,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736190245000,1736190545000,2025-01-06 21:04:05+0200,2025-01-06 21:09:05+0200,41718,929372,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736190545000,1736190845000,2025-01-06 21:09:05+0200,2025-01-06 21:14:05+0200,96480,1025852,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736190845000,1736191145000,2025-01-06 21:14:05+0200,2025-01-06 21:19:05+0200,77430,1103282,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736191145000,1736191445000,2025-01-06 21:19:05+0200,2025-01-06 21:24:05+0200,31614,1134896,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736191445000,1736191745000,2025-01-06 21:24:05+0200,2025-01-06 21:29:05+0200,18288,1153184,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736191745000,1736192045000,2025-01-06 21:29:05+0200,2025-01-06 21:34:05+0200,9186,1162370,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736192045000,1736192345000,2025-01-06 21:34:05+0200,2025-01-06 21:39:05+0200,9186,1171556,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736192345000,1736192645000,2025-01-06 21:39:05+0200,2025-01-06 21:44:05+0200,9192,1180748,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736192645000,1736192945000,2025-01-06 21:44:05+0200,2025-01-06 21:49:05+0200,9186,1189934,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736192945000,1736193245000,2025-01-06 21:49:05+0200,2025-01-06 21:54:05+0200,9192,1199126,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736193245000,1736193545000,2025-01-06 21:54:05+0200,2025-01-06 21:59:05+0200,9276,1208402,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736193545000,1736193845000,2025-01-06 21:59:05+0200,2025-01-06 22:04:05+0200,80076,1288478,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736193845000,1736194145000,2025-01-06 22:04:05+0200,2025-01-06 22:09:05+0200,106065,1394543,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736194145000,1736194445000,2025-01-06 22:09:05+0200,2025-01-06 22:14:05+0200,112560,1507103,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736194445000,1736194745000,2025-01-06 22:14:05+0200,2025-01-06 22:19:05+0200,39389,1546492,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736194745000,1736195045000,2025-01-06 22:19:05+0200,2025-01-06 22:24:05+0200,10717,1557209,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736195045000,1736195345000,2025-01-06 22:24:05+0200,2025-01-06 22:29:05+0200,10724,1567933,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736195345000,1736195645000,2025-01-06 22:29:05+0200,2025-01-06 22:34:05+0200,15155,1583088,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736195645000,1736195945000,2025-01-06 22:34:05+0200,2025-01-06 22:39:05+0200,75040,1658128,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736195945000,1736196245000,2025-01-06 22:39:05+0200,2025-01-06 22:44:05+0200,82532,1740660,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736196245000,1736196545000,2025-01-06 22:44:05+0200,2025-01-06 22:49:05+0200,85760,1826420,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736196545000,1736196845000,2025-01-06 22:49:05+0200,2025-01-06 22:54:05+0200,85752,1912172,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736196845000,1736197145000,2025-01-06 22:54:05+0200,2025-01-06 22:59:05+0200,16400,1928572,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736197145000,1736197445000,2025-01-06 22:59:05+0200,2025-01-06 23:04:05+0200,12256,1940828,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736197445000,1736197745000,2025-01-06 23:04:05+0200,2025-01-06 23:09:05+0200,28432,1969260,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736197745000,1736198045000,2025-01-06 23:09:05+0200,2025-01-06 23:14:05+0200,51440,2020700,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736198045000,1736198345000,2025-01-06 23:14:05+0200,2025-01-06 23:19:05+0200,51408,2072108,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736198345000,1736198645000,2025-01-06 23:19:05+0200,2025-01-06 23:24:05+0200,51416,2123524,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736198645000,1736198945000,2025-01-06 23:24:05+0200,2025-01-06 23:29:05+0200,51400,2174924,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736198945000,1736199245000,2025-01-06 23:29:05+0200,2025-01-06 23:34:05+0200,50792,2225716,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736199245000,1736199545000,2025-01-06 23:34:05+0200,2025-01-06 23:39:05+0200,16128,2241844,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736199545000,1736199845000,2025-01-06 23:39:05+0200,2025-01-06 23:44:05+0200,12248,2254092,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736199845000,1736200145000,2025-01-06 23:44:05+0200,2025-01-06 23:49:05+0200,12256,2266348,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736200145000,1736200445000,2025-01-06 23:49:05+0200,2025-01-06 23:54:05+0200,12248,2278596,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736200445000,1736200745000,2025-01-06 23:54:05+0200,2025-01-06 23:59:05+0200,12256,2290852,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736200745000,1736201045000,2025-01-06 23:59:05+0200,2025-01-07 00:04:05+0200,12248,2303100,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736201045000,1736201345000,2025-01-07 00:04:05+0200,2025-01-07 00:09:05+0200,12256,2315356,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736201345000,1736201645000,2025-01-07 00:09:05+0200,2025-01-07 00:14:05+0200,12248,2327604,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736201645000,1736201945000,2025-01-07 00:14:05+0200,2025-01-07 00:19:05+0200,12256,2339860,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736201945000,1736202245000,2025-01-07 00:19:05+0200,2025-01-07 00:24:05+0200,12240,2352100,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736202245000,1736202545000,2025-01-07 00:24:05+0200,2025-01-07 00:29:05+0200,12256,2364356,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736202545000,1736202845000,2025-01-07 00:29:05+0200,2025-01-07 00:34:05+0200,12248,2376604,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736202845000,1736203145000,2025-01-07 00:34:05+0200,2025-01-07 00:39:05+0200,13056,2389660,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736203145000,1736203445000,2025-01-07 00:39:05+0200,2025-01-07 00:44:05+0200,12256,2401916,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736203445000,1736203745000,2025-01-07 00:44:05+0200,2025-01-07 00:49:05+0200,12256,2414172,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736203745000,1736204045000,2025-01-07 00:49:05+0200,2025-01-07 00:54:05+0200,12248,2426420,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736204045000,1736204345000,2025-01-07 00:54:05+0200,2025-01-07 00:59:05+0200,12256,2438676,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736204345000,1736204645000,2025-01-07 00:59:05+0200,2025-01-07 01:04:05+0200,12248,2450924,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736204645000,1736204945000,2025-01-07 01:04:05+0200,2025-01-07 01:09:05+0200,12556,2463480,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736204945000,1736205245000,2025-01-07 01:09:05+0200,2025-01-07 01:14:05+0200,13779,2477259,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736205245000,1736205545000,2025-01-07 01:14:05+0200,2025-01-07 01:19:05+0200,13788,2491047,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736205545000,1736205845000,2025-01-07 01:19:05+0200,2025-01-07 01:24:05+0200,13779,2504826,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736205845000,1736206145000,2025-01-07 01:24:05+0200,2025-01-07 01:29:05+0200,13788,2518614,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736206145000,1736206445000,2025-01-07 01:29:05+0200,2025-01-07 01:34:05+0200,13779,2532393,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736206445000,1736206745000,2025-01-07 01:34:05+0200,2025-01-07 01:39:05+0200,18972,2551365,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736206745000,1736207045000,2025-01-07 01:39:05+0200,2025-01-07 01:44:05+0200,13788,2565153,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736207045000,1736207345000,2025-01-07 01:44:05+0200,2025-01-07 01:49:05+0200,13779,2578932,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736207345000,1736207645000,2025-01-07 01:49:05+0200,2025-01-07 01:54:05+0200,13788,2592720,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736207645000,1736207945000,2025-01-07 01:54:05+0200,2025-01-07 01:59:05+0200,13779,2606499,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736207945000,1736208245000,2025-01-07 01:59:05+0200,2025-01-07 02:04:05+0200,13788,2620287,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736208245000,1736208545000,2025-01-07 02:04:05+0200,2025-01-07 02:09:05+0200,13779,2634066,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736208545000,1736208845000,2025-01-07 02:09:05+0200,2025-01-07 02:14:05+0200,13788,2647854,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736208845000,1736209145000,2025-01-07 02:14:05+0200,2025-01-07 02:19:05+0200,13788,2661642,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736209145000,1736209445000,2025-01-07 02:19:05+0200,2025-01-07 02:24:05+0200,13779,2675421,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736209445000,1736209745000,2025-01-07 02:24:05+0200,2025-01-07 02:29:05+0200,13788,2689209,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736209745000,1736210045000,2025-01-07 02:29:05+0200,2025-01-07 02:34:05+0200,13779,2702988,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736210045000,1736210345000,2025-01-07 02:34:05+0200,2025-01-07 02:39:05+0200,13788,2716776,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736210345000,1736210645000,2025-01-07 02:39:05+0200,2025-01-07 02:44:05+0200,13779,2730555,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736210645000,1736210945000,2025-01-07 02:44:05+0200,2025-01-07 02:49:05+0200,13788,2744343,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736210945000,1736211245000,2025-01-07 02:49:05+0200,2025-01-07 02:54:05+0200,13788,2758131,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736211245000,1736211545000,2025-01-07 02:54:05+0200,2025-01-07 02:59:05+0200,13779,2771910,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736211545000,1736211845000,2025-01-07 02:59:05+0200,2025-01-07 03:04:05+0200,13788,2785698,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736211845000,1736212145000,2025-01-07 03:04:05+0200,2025-01-07 03:09:05+0200,13779,2799477,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736212145000,1736212445000,2025-01-07 03:09:05+0200,2025-01-07 03:14:05+0200,13788,2813265,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736212445000,1736212745000,2025-01-07 03:14:05+0200,2025-01-07 03:19:05+0200,13779,2827044,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736212745000,1736213045000,2025-01-07 03:19:05+0200,2025-01-07 03:24:05+0200,13788,2840832,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736213045000,1736213345000,2025-01-07 03:24:05+0200,2025-01-07 03:29:05+0200,13788,2854620,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736213345000,1736213645000,2025-01-07 03:29:05+0200,2025-01-07 03:34:05+0200,13779,2868399,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736213645000,1736213945000,2025-01-07 03:34:05+0200,2025-01-07 03:39:05+0200,18963,2887362,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736213945000,1736214245000,2025-01-07 03:39:05+0200,2025-01-07 03:44:05+0200,13788,2901150,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736214245000,1736214545000,2025-01-07 03:44:05+0200,2025-01-07 03:49:05+0200,13779,2914929,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736214545000,1736214845000,2025-01-07 03:49:05+0200,2025-01-07 03:54:05+0200,13788,2928717,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736214845000,1736215145000,2025-01-07 03:54:05+0200,2025-01-07 03:59:05+0200,13788,2942505,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736215145000,1736215445000,2025-01-07 03:59:05+0200,2025-01-07 04:04:05+0200,13779,2956284,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736215445000,1736215745000,2025-01-07 04:04:05+0200,2025-01-07 04:09:05+0200,13788,2970072,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736215745000,1736216045000,2025-01-07 04:09:05+0200,2025-01-07 04:14:05+0200,32067,3002139,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736216045000,1736216345000,2025-01-07 04:14:05+0200,2025-01-07 04:19:05+0200,28944,3031083,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736216345000,1736216645000,2025-01-07 04:19:05+0200,2025-01-07 04:24:05+0200,28944,3060027,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736216645000,1736216945000,2025-01-07 04:24:05+0200,2025-01-07 04:29:05+0200,28944,3088971,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736216945000,1736217245000,2025-01-07 04:29:05+0200,2025-01-07 04:34:05+0200,29459,3118430,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736217245000,1736217545000,2025-01-07 04:34:05+0200,2025-01-07 04:39:05+0200,32160,3150590,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736217545000,1736217845000,2025-01-07 04:39:05+0200,2025-01-07 04:44:05+0200,32150,3182740,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736217845000,1736218145000,2025-01-07 04:44:05+0200,2025-01-07 04:49:05+0200,32150,3214890,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736218145000,1736218445000,2025-01-07 04:49:05+0200,2025-01-07 04:54:05+0200,32160,3247050,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736218445000,1736218745000,2025-01-07 04:54:05+0200,2025-01-07 04:59:05+0200,32160,3279210,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736218745000,1736219045000,2025-01-07 04:59:05+0200,2025-01-07 05:04:05+0200,32150,3311360,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736219045000,1736219345000,2025-01-07 05:04:05+0200,2025-01-07 05:09:05+0200,32160,3343520,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736219345000,1736219645000,2025-01-07 05:09:05+0200,2025-01-07 05:14:05+0200,32150,3375670,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736219645000,1736219945000,2025-01-07 05:14:05+0200,2025-01-07 05:19:05+0200,32160,3407830,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736219945000,1736220245000,2025-01-07 05:19:05+0200,2025-01-07 05:24:05+0200,32150,3439980,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736220245000,1736220545000,2025-01-07 05:24:05+0200,2025-01-07 05:29:05+0200,32160,3472140,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736220545000,1736220845000,2025-01-07 05:29:05+0200,2025-01-07 05:34:05+0200,32160,3504300,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736220845000,1736221145000,2025-01-07 05:34:05+0200,2025-01-07 05:39:05+0200,32150,3536450,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736221145000,1736221445000,2025-01-07 05:39:05+0200,2025-01-07 05:44:05+0200,32160,3568610,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736221445000,1736221745000,2025-01-07 05:44:05+0200,2025-01-07 05:49:05+0200,32150,3600760,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736221745000,1736222045000,2025-01-07 05:49:05+0200,2025-01-07 05:54:05+0200,32160,3632920,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736222045000,1736222345000,2025-01-07 05:54:05+0200,2025-01-07 05:59:05+0200,32150,3665070,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736222345000,1736222645000,2025-01-07 05:59:05+0200,2025-01-07 06:04:05+0200,32160,3697230,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736222645000,1736222945000,2025-01-07 06:04:05+0200,2025-01-07 06:09:05+0200,32160,3729390,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736222945000,1736223245000,2025-01-07 06:09:05+0200,2025-01-07 06:14:05+0200,32150,3761540,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736223245000,1736223545000,2025-01-07 06:14:05+0200,2025-01-07 06:19:05+0200,32160,3793700,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736223545000,1736223845000,2025-01-07 06:19:05+0200,2025-01-07 06:24:05+0200,32150,3825850,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736223845000,1736224145000,2025-01-07 06:24:05+0200,2025-01-07 06:29:05+0200,33100,3858950,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736224145000,1736224445000,2025-01-07 06:29:05+0200,2025-01-07 06:34:05+0200,35409,3894359,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736224445000,1736224745000,2025-01-07 06:34:05+0200,2025-01-07 06:39:05+0200,31416,3925775,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736224745000,1736225045000,2025-01-07 06:39:05+0200,2025-01-07 06:44:05+0200,16841,3942616,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736225045000,1736225345000,2025-01-07 06:44:05+0200,2025-01-07 06:49:05+0200,16841,3959457,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736225345000,1736225645000,2025-01-07 06:49:05+0200,2025-01-07 06:54:05+0200,16852,3976309,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736225645000,1736225945000,2025-01-07 06:54:05+0200,2025-01-07 06:59:05+0200,16841,3993150,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736225945000,1736226245000,2025-01-07 06:59:05+0200,2025-01-07 07:04:05+0200,16841,4009991,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736226245000,1736226545000,2025-01-07 07:04:05+0200,2025-01-07 07:09:05+0200,16852,4026843,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736226545000,1736226845000,2025-01-07 07:09:05+0200,2025-01-07 07:14:05+0200,17435,4044278,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736226845000,1736227145000,2025-01-07 07:14:05+0200,2025-01-07 07:19:05+0200,16841,4061119,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736227145000,1736227445000,2025-01-07 07:19:05+0200,2025-01-07 07:24:05+0200,16852,4077971,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736227445000,1736227745000,2025-01-07 07:24:05+0200,2025-01-07 07:29:05+0200,17665,4095636,ok,
003,cc373e47-1b4b-4e15-a7e7-7882510d4949,1736227745000,1736228045000,2025-01-07 07:29:05+0200,2025-01-07 07:34:05+0200,19916,4115552,ok,
