repeat,fold,model,feature,importance_mean,importance_std
1,2,hist_gradient_boosting,missing__13,0.0,0.0
1,2,hist_gradient_boosting,missing__14,0.0,0.0
1,2,hist_gradient_boosting,missing__15,0.0,0.0
1,2,hist_gradient_boosting,missing__16,0.0,0.0
1,2,hist_gradient_boosting,missing__17,0.0,0.0
1,2,hist_gradient_boosting,missing__18,0.0,0.0
1,2,hist_gradient_boosting,missing__19,0.0,0.0
1,2,hist_gradient_boosting,missing__20,0.0,0.0
1,2,hist_gradient_boosting,missing__21,0.0,0.0
1,2,hist_gradient_boosting,missing__22,0.0,0.0
1,2,hist_gradient_boosting,missing__23,0.0,0.0
1,2,hist_gradient_boosting,missing__24,0.0,0.0
1,2,hist_gradient_boosting,missing__25,0.0,0.0
1,2,hist_gradient_boosting,missing__26,0.0,0.0
1,2,hist_gradient_boosting,missing__27,0.0,0.0
1,2,hist_gradient_boosting,missing__28,0.0,0.0
1,2,hist_gradient_boosting,missing__29,0.0,0.0
1,2,hist_gradient_boosting,missing__30,0.0,0.0
1,2,hist_gradient_boosting,missing__31,0.0,0.0
1,2,hist_gradient_boosting,missing__32,0.0,0.0
1,2,hist_gradient_boosting,missing__33,0.0,0.0
1,2,hist_gradient_boosting,missing__34,0.0,0.0
1,2,hist_gradient_boosting,missing__35,0.0,0.0
1,2,hist_gradient_boosting,missing__36,0.0,0.0
1,2,hist_gradient_boosting,missing__37,0.0,0.0
1,2,hist_gradient_boosting,missing__38,0.0,0.0
1,2,hist_gradient_boosting,missing__39,0.0,0.0
1,2,hist_gradient_boosting,missing__40,0.0,0.0
1,2,hist_gradient_boosting,missing__41,0.005060053175106087,0.0035779979132820345
1,2,hist_gradient_boosting,missing__42,0.0,0.0
1,2,hist_gradient_boosting,missing__43,0.0,0.0
1,2,hist_gradient_boosting,missing__44,0.0,0.0
1,2,hist_gradient_boosting,missing__45,0.0,0.0
1,2,hist_gradient_boosting,missing__46,0.0,0.0
1,2,hist_gradient_boosting,missing__47,0.0,0.0
1,2,hist_gradient_boosting,missing__48,0.0,0.0
1,2,hist_gradient_boosting,missing__49,0.0,0.0
1,2,hist_gradient_boosting,missing__50,0.0,0.0
1,2,hist_gradient_boosting,missing__51,0.0,0.0
1,2,hist_gradient_boosting,missing__52,0.0,0.0
1,2,hist_gradient_boosting,missing__53,0.0,0.0
1,2,hist_gradient_boosting,missing__54,0.0,0.0
1,2,hist_gradient_boosting,missing__55,0.0,0.0
1,2,hist_gradient_boosting,missing__56,0.0,0.0
1,2,hist_gradient_boosting,missing__57,0.0,0.0
1,2,hist_gradient_boosting,missing__58,0.0,0.0
1,2,hist_gradient_boosting,missing__59,0.0,0.0
1,2,hist_gradient_boosting,missing__60,0.0,0.0
1,2,hist_gradient_boosting,missing__61,0.0,0.0
1,2,hist_gradient_boosting,missing__62,0.0,0.0
1,2,hist_gradient_boosting,missing__63,0.0,0.0
1,2,hist_gradient_boosting,missing__64,0.0,0.0
1,2,hist_gradient_boosting,missing__65,0.0,0.0
1,2,hist_gradient_boosting,missing__66,0.0,0.0
1,2,xgboost,barometer_downward_transition_count,0.0,0.0
1,2,xgboost,barometer_estimated_elevation_change_m,0.0,0.0
1,2,xgboost,barometer_large_vertical_shift_count,0.0,0.0
1,2,xgboost,barometer_pressure_range,0.0,0.0
1,2,xgboost,barometer_pressure_sd,0.0,0.0
1,2,xgboost,barometer_upward_transition_count,0.0,0.0
1,2,xgboost,sensor_linear_accelerometer_active_hour_count,0.0,0.0
1,2,xgboost,sensor_linear_accelerometer_event_count,0.0,0.0
1,2,xgboost,sensor_linear_accelerometer_maximum_range,0.0,0.0
1,2,xgboost,sensor_linear_accelerometer_power_ma,0.0,0.0
1,2,xgboost,sensor_linear_accelerometer_resolution,0.0,0.0
1,2,xgboost,significant_active_hour_count,0.0,0.0
1,2,xgboost,significant_motion_transition_count,0.0,0.0
1,2,xgboost,significant_moving_event_count,0.0,0.0
1,2,xgboost,significant_moving_fraction,0.0,0.0
1,2,xgboost,app_foreground_event_count,-0.10561168650720514,0.06938307213333315
1,2,xgboost,app_use_diversity,-0.05869712686743848,0.05996101903414182
1,2,xgboost,unique_foreground_apps,-0.005432895350878653,0.016996146168755954
1,2,xgboost,charging_or_plugged_event_count,0.0,0.0
1,2,xgboost,low_battery_event_count,0.0,0.0
1,2,xgboost,bluetooth_address_diversity_ratio,0.0,0.0
1,2,xgboost,unique_bluetooth_addresses,0.0,0.0
1,2,xgboost,call_event_count,0.0,0.0
1,2,xgboost,incoming_call_count,0.0,0.0
1,2,xgboost,missed_rejected_blocked_call_count,0.0,0.0
1,2,xgboost,outgoing_call_count,0.0,0.0
1,2,xgboost,total_call_duration_seconds,0.0,0.0
1,2,xgboost,gsm_cell_transition_count,0.0,0.0
1,2,xgboost,unique_gsm_cell_count,0.01796389314908649,0.0011804880807988608
1,2,xgboost,unique_gsm_lac_count,-0.006778257010639758,0.0017420750143240064
1,2,xgboost,gsm_neighbor_cell_transition_count,0.0,0.0
1,2,xgboost,unique_gsm_neighbor_cell_count,0.0011429254186356985,0.0023401962044818808
1,2,xgboost,unique_gsm_neighbor_lac_count,-0.003614446744886498,0.004252237358666288
1,2,xgboost,keyboard_deletion_event_count,0.09314642774454225,0.07720687940699696
1,2,xgboost,keyboard_inter_event_interval_iqr_ms,-0.011556223055488127,0.0012386804003932422
1,2,xgboost,keyboard_long_pause_count_2s,0.009719965191695342,0.028832595759646144
1,2,xgboost,keyboard_median_inter_event_interval_ms,0.15606107248514967,0.09598580179126709
1,2,xgboost,keyboard_median_word_completion_time_ms,0.0,0.0
1,2,xgboost,keyboard_typing_burst_count,0.005376120798067892,0.0014792874472986616
1,2,xgboost,location_distinct_observation_count,0.0,0.0
1,2,xgboost,location_total_distance_km,0.0,0.0
1,2,xgboost,message_distinct_event_count,0.05114403886565633,0.03816428574756536
1,2,xgboost,outgoing_message_count,0.0,0.0
1,2,xgboost,activity_active_hour_count,0.05779946124183274,0.07647968715292153
1,2,xgboost,activity_state_diversity,0.06046260214059392,0.06636497722714323
1,2,xgboost,activity_still_fraction,0.019513178256802988,0.03306241142148394
1,2,xgboost,activity_transition_count,-0.003703401874496729,0.015664872265804482
1,2,xgboost,activity_unknown_fraction,0.009839496542406678,0.03263640224584291
1,2,xgboost,median_unlocked_session_duration_seconds,-0.055399605796544314,0.008530633834347228
1,2,xgboost,night_screen_event_count,0.0,0.0
1,2,xgboost,screen_active_hour_count,0.0015759084591907186,0.014039044988221044
1,2,xgboost,screen_event_count,-0.005051767919050339,0.024032974300657876
1,2,xgboost,screen_off_event_count,0.0,0.0
1,2,xgboost,screen_on_event_count,-0.004683354599989069,0.010450558538563616
1,2,xgboost,screen_transition_count,0.001441128205506459,0.01639935434833562
1,2,xgboost,screen_unlock_event_count,0.014052521160307899,0.01947027154210891
1,2,xgboost,telephony_event_count,0.004445430291539765,0.005813406607565206
1,2,xgboost,telephony_mobile_data_enabled_fraction,0.38324388857918734,0.1542359430852101
1,2,xgboost,telephony_network_type_diversity,-0.0007998835963629602,0.013470443389486834
1,2,xgboost,touch_active_hour_count,-0.0046198486196716475,0.025006216992482008
1,2,xgboost,touch_app_diversity,-0.002384395196012671,0.006759753534764804
1,2,xgboost,touch_click_event_count,-0.007989652915541138,0.004930490420307266
1,2,xgboost,touch_distinct_event_count,0.0,0.0
1,2,xgboost,touch_scroll_direction_change_count,0.0,0.0
1,2,xgboost,touch_scroll_event_count,0.05010052207154322,0.02624568518944722
1,2,xgboost,touch_scroll_index_change_median,-0.02990448569987632,0.04520402371331782
1,2,xgboost,touch_unique_app_count,0.0,0.0
1,2,xgboost,missing__0,0.0,0.0
1,2,xgboost,missing__1,0.0,0.0
1,2,xgboost,missing__2,0.0,0.0
1,2,xgboost,missing__3,0.0,0.0
1,2,xgboost,missing__4,0.0,0.0
1,2,xgboost,missing__5,0.0,0.0
1,2,xgboost,missing__6,0.0,0.0
1,2,xgboost,missing__7,0.0,0.0
1,2,xgboost,missing__8,0.0,0.0
1,2,xgboost,missing__9,0.0,0.0
1,2,xgboost,missing__10,0.0,0.0
1,2,xgboost,missing__11,0.0,0.0
1,2,xgboost,missing__12,0.0,0.0
1,2,xgboost,missing__13,0.0,0.0
1,2,xgboost,missing__14,0.0,0.0
1,2,xgboost,missing__15,0.0,0.0
1,2,xgboost,missing__16,-0.00239506901790539,0.0067201651620522294
1,2,xgboost,missing__17,0.0,0.0
1,2,xgboost,missing__18,0.0,0.0
1,2,xgboost,missing__19,0.0,0.0
1,2,xgboost,missing__20,0.0,0.0
1,2,xgboost,missing__21,0.0,0.0
1,2,xgboost,missing__22,0.0,0.0
1,2,xgboost,missing__23,0.0,0.0
1,2,xgboost,missing__24,0.0,0.0
1,2,xgboost,missing__25,0.0,0.0
1,2,xgboost,missing__26,0.0,0.0
1,2,xgboost,missing__27,0.0,0.0
1,2,xgboost,missing__28,0.0,0.0
1,2,xgboost,missing__29,0.0,0.0
1,2,xgboost,missing__30,0.0,0.0
1,2,xgboost,missing__31,0.0,0.0
1,2,xgboost,missing__32,0.0,0.0
1,2,xgboost,missing__33,0.0,0.0
1,2,xgboost,missing__34,0.0,0.0
1,2,xgboost,missing__35,0.0,0.0
1,2,xgboost,missing__36,0.0,0.0
1,2,xgboost,missing__37,0.0,0.0
1,2,xgboost,missing__38,0.0,0.0
1,2,xgboost,missing__39,0.0,0.0
1,2,xgboost,missing__40,0.0,0.0
1,2,xgboost,missing__41,0.008371503586653025,0.0027240816471033776
1,2,xgboost,missing__42,0.0,0.0
1,2,xgboost,missing__43,0.0,0.0
1,2,xgboost,missing__44,0.0,0.0
1,2,xgboost,missing__45,0.0,0.0
1,2,xgboost,missing__46,0.0,0.0
1,2,xgboost,missing__47,0.0,0.0
1,2,xgboost,missing__48,0.0,0.0
1,2,xgboost,missing__49,0.0,0.0
1,2,xgboost,missing__50,0.0,0.0
1,2,xgboost,missing__51,0.0,0.0
1,2,xgboost,missing__52,0.0,0.0
1,2,xgboost,missing__53,0.0,0.0
1,2,xgboost,missing__54,0.0,0.0
1,2,xgboost,missing__55,0.0,0.0
1,2,xgboost,missing__56,0.0,0.0
1,2,xgboost,missing__57,0.0,0.0
1,2,xgboost,missing__58,0.0,0.0
1,2,xgboost,missing__59,0.0,0.0
1,2,xgboost,missing__60,0.0,0.0
1,2,xgboost,missing__61,0.0,0.0
1,2,xgboost,missing__62,0.0,0.0
1,2,xgboost,missing__63,0.0,0.0
1,2,xgboost,missing__64,0.0,0.0
1,2,xgboost,missing__65,0.0,0.0
1,2,xgboost,missing__66,0.0,0.0
1,3,random_forest,barometer_downward_transition_count,0.0,0.0
1,3,random_forest,barometer_estimated_elevation_change_m,0.0,0.0
1,3,random_forest,barometer_large_vertical_shift_count,0.0,0.0
1,3,random_forest,barometer_pressure_range,0.0,0.0
1,3,random_forest,barometer_pressure_sd,0.0,0.0
1,3,random_forest,barometer_upward_transition_count,0.0,0.0
1,3,random_forest,sensor_linear_accelerometer_active_hour_count,0.0,0.0
1,3,random_forest,sensor_linear_accelerometer_event_count,0.0,0.0
1,3,random_forest,sensor_linear_accelerometer_maximum_range,0.0,0.0
1,3,random_forest,sensor_linear_accelerometer_power_ma,0.0,0.0
1,3,random_forest,sensor_linear_accelerometer_resolution,0.0,0.0
1,3,random_forest,significant_active_hour_count,0.0,0.0
1,3,random_forest,significant_motion_transition_count,0.0,0.0
1,3,random_forest,significant_moving_event_count,0.0,0.0
1,3,random_forest,significant_moving_fraction,0.0,0.0
1,3,random_forest,app_foreground_event_count,0.029083369636913048,0.02905998355353235
1,3,random_forest,app_use_diversity,0.0423100895286422,0.01891052008438742
1,3,random_forest,unique_foreground_apps,0.0,0.0
1,3,random_forest,charging_or_plugged_event_count,0.0,0.0
1,3,random_forest,low_battery_event_count,0.0,0.0
1,3,random_forest,bluetooth_address_diversity_ratio,0.0,0.0
1,3,random_forest,unique_bluetooth_addresses,0.0,0.0
1,3,random_forest,call_event_count,0.0,0.0
1,3,random_forest,incoming_call_count,0.0,0.0
1,3,random_forest,missed_rejected_blocked_call_count,0.0,0.0
1,3,random_forest,outgoing_call_count,0.0,0.0
1,3,random_forest,total_call_duration_seconds,0.0,0.0
1,3,random_forest,gsm_cell_transition_count,0.013999742171950066,0.01676151100167355
1,3,random_forest,unique_gsm_cell_count,-0.022575003865411485,0.03752232874450312
1,3,random_forest,unique_gsm_lac_count,0.023800763570886712,0.010862162247403048
1,3,random_forest,gsm_neighbor_cell_transition_count,0.014803121949186723,0.004932454236353326
1,3,random_forest,unique_gsm_neighbor_cell_count,0.001725001052954293,0.00128461377260638
1,3,random_forest,unique_gsm_neighbor_lac_count,0.005068116974555892,0.0013472984018896167
1,3,random_forest,keyboard_deletion_event_count,0.035866219219409835,0.0232891735618141
1,3,random_forest,keyboard_inter_event_interval_iqr_ms,-0.012972281856181786,0.008903528133708927
1,3,random_forest,keyboard_long_pause_count_2s,-0.0034646107311454935,0.010302802560289285
1,3,random_forest,keyboard_median_inter_event_interval_ms,0.12897613503103322,0.07830397084918425
1,3,random_forest,keyboard_median_word_completion_time_ms,0.07212035034035462,0.06909390668360153
1,3,random_forest,keyboard_typing_burst_count,0.010627299259581946,0.005918784626704139
1,3,random_forest,location_distinct_observation_count,0.0,0.0
1,3,random_forest,location_total_distance_km,0.0,0.0
1,3,random_forest,message_distinct_event_count,0.0076576619891852715,0.005870186097511372
1,3,random_forest,outgoing_message_count,0.0,0.0
1,3,random_forest,activity_active_hour_count,0.08875574012263716,0.11498655133028668
1,3,random_forest,activity_state_diversity,-0.03986743792592821,0.03821420856782016
1,3,random_forest,activity_still_fraction,-0.014935560762621591,0.004383501578611568
1,3,random_forest,activity_transition_count,-0.009355625112142718,0.008225860091353093
1,3,random_forest,activity_unknown_fraction,0.007126802206492755,0.006656169433829499
1,3,random_forest,median_unlocked_session_duration_seconds,0.02138461586888833,0.02653007898010776
1,3,random_forest,night_screen_event_count,-0.0023422922576337157,0.002078168598199576
1,3,random_forest,screen_active_hour_count,0.06745550404289524,0.011362874344348364
1,3,random_forest,screen_event_count,0.011383111814191457,0.003094402337432968
1,3,random_forest,screen_off_event_count,0.002870887197033175,0.0007488711227915005
1,3,random_forest,screen_on_event_count,0.026908605943308572,0.014303545541489566
1,3,random_forest,screen_transition_count,-0.03789253323951591,0.033759555501339876
1,3,random_forest,screen_unlock_event_count,0.05227213926733635,0.016533996098065468
1,3,random_forest,telephony_event_count,0.009590265834595138,0.007759504508141171
1,3,random_forest,telephony_mobile_data_enabled_fraction,0.248672947506968,0.4835125931972833
1,3,random_forest,telephony_network_type_diversity,0.04340712916410124,0.00465001766925605
1,3,random_forest,touch_active_hour_count,0.004614768593922254,0.001959343971336086
1,3,random_forest,touch_app_diversity,0.02122500624919906,0.0029893995548295506
1,3,random_forest,touch_click_event_count,-0.0067369224288883105,0.005232456583051987
1,3,random_forest,touch_distinct_event_count,-0.008792725761688066,0.0013028652407478599
1,3,random_forest,touch_scroll_direction_change_count,0.0013732862133419843,0.008922508944013554
1,3,random_forest,touch_scroll_event_count,0.0007739246477864725,0.014263440679043103
1,3,random_forest,touch_scroll_index_change_median,-0.006612094152669575,0.000935564175333649
1,3,random_forest,touch_unique_app_count,-0.0016755564659837556,0.001542270774863164
1,3,random_forest,missing__0,0.0,0.0
1,3,random_forest,missing__1,0.0,0.0
1,3,random_forest,missing__2,0.0,0.0
1,3,random_forest,missing__3,0.0,0.0
1,3,random_forest,missing__4,0.0,0.0
1,3,random_forest,missing__5,0.0,0.0
1,3,random_forest,missing__6,0.0,0.0
1,3,random_forest,missing__7,0.0,0.0
1,3,random_forest,missing__8,0.0,0.0
1,3,random_forest,missing__9,0.0,0.0
1,3,random_forest,missing__10,0.0,0.0
1,3,random_forest,missing__11,0.0,0.0
1,3,random_forest,missing__12,0.0,0.0
1,3,random_forest,missing__13,0.0,0.0
1,3,random_forest,missing__14,0.0,0.0
1,3,random_forest,missing__15,0.0,0.0
1,3,random_forest,missing__16,0.0,0.0
1,3,random_forest,missing__17,0.0,0.0
1,3,random_forest,missing__18,0.0,0.0
1,3,random_forest,missing__19,0.0,0.0
1,3,random_forest,missing__20,0.0,0.0
1,3,random_forest,missing__21,0.0,0.0
1,3,random_forest,missing__22,0.0,0.0
1,3,random_forest,missing__23,0.0,0.0
1,3,random_forest,missing__24,0.0,0.0
1,3,random_forest,missing__25,0.0,0.0
1,3,random_forest,missing__26,0.0,0.0
1,3,random_forest,missing__27,0.0,0.0
1,3,random_forest,missing__28,0.0,0.0
1,3,random_forest,missing__29,0.0,0.0
1,3,random_forest,missing__30,0.0,0.0
1,3,random_forest,missing__31,0.0,0.0
1,3,random_forest,missing__32,0.0034637497086045244,0.00033616298964982166
1,3,random_forest,missing__33,0.0029302070789321752,0.003408883403204668
1,3,random_forest,missing__34,0.0,0.0
1,3,random_forest,missing__35,0.0,0.0
1,3,random_forest,missing__36,0.0019851256184792256,0.0005547326681093003
1,3,random_forest,missing__37,-0.0006268634748553362,0.0007812017257004478
1,3,random_forest,missing__38,0.0,0.0
1,3,random_forest,missing__39,0.0,0.0
1,3,random_forest,missing__40,0.0,0.0
1,3,random_forest,missing__41,-0.006653851176080157,0.003601940998335558
1,3,random_forest,missing__42,-0.0023885159896834076,0.0017477919588379128
1,3,random_forest,missing__43,0.0,0.0
1,3,random_forest,missing__44,0.0,0.0
1,3,random_forest,missing__45,0.0,0.0
1,3,random_forest,missing__46,0.0,0.0
1,3,random_forest,missing__47,0.0,0.0
1,3,random_forest,missing__48,0.0,0.0
1,3,random_forest,missing__49,0.0,0.0
1,3,random_forest,missing__50,0.0,0.0
1,3,random_forest,missing__51,0.0,0.0
1,3,random_forest,missing__52,0.0,0.0
1,3,random_forest,missing__53,0.0,0.0
1,3,random_forest,missing__54,0.0,0.0
1,3,random_forest,missing__55,0.0,0.0
1,3,random_forest,missing__56,0.0,0.0
1,3,random_forest,missing__57,0.0,0.0
1,3,random_forest,missing__58,0.0,0.0
1,3,random_forest,missing__59,0.0,0.0
1,3,random_forest,missing__60,0.0,0.0
1,3,random_forest,missing__61,0.0,0.0
1,3,random_forest,missing__62,-0.0011416419041937094,0.00595770149746738
1,3,random_forest,missing__63,2.0865786664714392e-05,0.00270588601265704
1,3,random_forest,missing__64,-0.0010067371350531336,0.005211072142831551
1,3,random_forest,missing__65,0.0011433731908366458,0.006088280944347053
1,3,random_forest,missing__66,0.0,0.0
1,3,extra_trees,barometer_downward_transition_count,0.0,0.0
1,3,extra_trees,barometer_estimated_elevation_change_m,0.0,0.0
1,3,extra_trees,barometer_large_vertical_shift_count,0.0,0.0
1,3,extra_trees,barometer_pressure_range,0.0,0.0
1,3,extra_trees,barometer_pressure_sd,0.0,0.0
1,3,extra_trees,barometer_upward_transition_count,0.0,0.0
1,3,extra_trees,sensor_linear_accelerometer_active_hour_count,0.0,0.0
1,3,extra_trees,sensor_linear_accelerometer_event_count,0.0,0.0
1,3,extra_trees,sensor_linear_accelerometer_maximum_range,0.0,0.0
1,3,extra_trees,sensor_linear_accelerometer_power_ma,0.0,0.0
1,3,extra_trees,sensor_linear_accelerometer_resolution,0.0,0.0
1,3,extra_trees,significant_active_hour_count,0.0,0.0
1,3,extra_trees,significant_motion_transition_count,0.0,0.0
1,3,extra_trees,significant_moving_event_count,0.0,0.0
1,3,extra_trees,significant_moving_fraction,0.0,0.0
1,3,extra_trees,app_foreground_event_count,-0.0009466358123469595,0.006686035735489816
1,3,extra_trees,app_use_diversity,0.005302349097388396,0.02421410666368663
1,3,extra_trees,unique_foreground_apps,-0.004382024336640218,0.009728439661463058
1,3,extra_trees,charging_or_plugged_event_count,0.0,0.0
1,3,extra_trees,low_battery_event_count,0.0,0.0
1,3,extra_trees,bluetooth_address_diversity_ratio,0.0,0.0
1,3,extra_trees,unique_bluetooth_addresses,0.0,0.0
1,3,extra_trees,call_event_count,0.0,0.0
1,3,extra_trees,incoming_call_count,0.0,0.0
1,3,extra_trees,missed_rejected_blocked_call_count,0.0,0.0
1,3,extra_trees,outgoing_call_count,0.0,0.0
1,3,extra_trees,total_call_duration_seconds,0.0,0.0
1,3,extra_trees,gsm_cell_transition_count,0.0014800196592362387,0.0006002475254240417
1,3,extra_trees,unique_gsm_cell_count,-0.0015390364641145737,0.0015098632674300095
1,3,extra_trees,unique_gsm_lac_count,0.013971813984702782,0.011205211625685791
1,3,extra_trees,gsm_neighbor_cell_transition_count,0.0033788669185147078,0.0013820496031678052
1,3,extra_trees,unique_gsm_neighbor_cell_count,0.002192078830672036,0.0019471400222294544
1,3,extra_trees,unique_gsm_neighbor_lac_count,0.0017388639266275874,0.0003274277015257316
1,3,extra_trees,keyboard_deletion_event_count,-0.004447744964119593,0.003353251611222413
1,3,extra_trees,keyboard_inter_event_interval_iqr_ms,-0.0029783796088131234,0.0023238496721033793
1,3,extra_trees,keyboard_long_pause_count_2s,0.002400229521834163,0.005901110358647938
1,3,extra_trees,keyboard_median_inter_event_interval_ms,0.08407900645419038,0.037673539286890614
1,3,extra_trees,keyboard_median_word_completion_time_ms,0.017722094912561086,0.008077554871067852
1,3,extra_trees,keyboard_typing_burst_count,3.935934623733317e-05,0.0028691795385468078
1,3,extra_trees,location_distinct_observation_count,0.0,0.0
1,3,extra_trees,location_total_distance_km,0.0,0.0
1,3,extra_trees,message_distinct_event_count,0.017825145516997765,0.0066733058498845005
1,3,extra_trees,outgoing_message_count,0.0,0.0
1,3,extra_trees,activity_active_hour_count,0.03253052732438396,0.01241790949123596
1,3,extra_trees,activity_state_diversity,-0.047079982750110716,0.038432925221471945
1,3,extra_trees,activity_still_fraction,-0.024432984667433526,0.020933876192522148
1,3,extra_trees,activity_transition_count,0.0001488934898853008,0.0018409225912540982
1,3,extra_trees,activity_unknown_fraction,-0.00354911606293958,0.0032188891282878985
1,3,extra_trees,median_unlocked_session_duration_seconds,-0.0035821800564346993,0.0038899336135639314
1,3,extra_trees,night_screen_event_count,-0.00021710943274477756,0.0016319871354148535
1,3,extra_trees,screen_active_hour_count,0.01125779664995837,0.006319063963547399
1,3,extra_trees,screen_event_count,0.0009517733009995292,0.0011941181262536086
1,3,extra_trees,screen_off_event_count,-0.0006848579021401235,0.0
1,3,extra_trees,screen_on_event_count,0.004942917616810168,0.002398607917884183
1,3,extra_trees,screen_transition_count,0.001958656058776024,0.008995106220388481
1,3,extra_trees,screen_unlock_event_count,0.00022114989254617967,0.004814293296164381
1,3,extra_trees,telephony_event_count,-0.006161837389765168,0.00506343051947426
1,3,extra_trees,telephony_mobile_data_enabled_fraction,0.07375686477269856,0.23851833826438762
1,3,extra_trees,telephony_network_type_diversity,0.01488885744619258,0.005152120652254614
1,3,extra_trees,touch_active_hour_count,-0.000577395811072634,0.0030936068381504952
1,3,extra_trees,touch_app_diversity,0.004159344521439105,0.0010992885596905766
1,3,extra_trees,touch_click_event_count,-0.00789035648573074,0.004704301845748192
1,3,extra_trees,touch_distinct_event_count,-0.006503446358224825,0.005289401812736332
1,3,extra_trees,touch_scroll_direction_change_count,0.004117267829530628,0.010706102357400559
1,3,extra_trees,touch_scroll_event_count,-0.0031356032634738775,0.0019776415593152474
1,3,extra_trees,touch_scroll_index_change_median,0.00242444468367727,0.0019498769000461278
1,3,extra_trees,touch_unique_app_count,-0.0043557014748921334,0.0020816334360491116
1,3,extra_trees,missing__0,0.0,0.0
1,3,extra_trees,missing__1,0.0,0.0
1,3,extra_trees,missing__2,0.0,0.0
1,3,extra_trees,missing__3,0.0,0.0
1,3,extra_trees,missing__4,0.0,0.0
1,3,extra_trees,missing__5,0.0,0.0
1,3,extra_trees,missing__6,0.0,0.0
1,3,extra_trees,missing__7,0.0,0.0
1,3,extra_trees,missing__8,0.0,0.0
1,3,extra_trees,missing__9,0.0,0.0
1,3,extra_trees,missing__10,0.0,0.0
1,3,extra_trees,missing__11,0.0,0.0
1,3,extra_trees,missing__12,0.0,0.0
1,3,extra_trees,missing__13,0.0,0.0
1,3,extra_trees,missing__14,0.0,0.0
1,3,extra_trees,missing__15,0.0,0.0
1,3,extra_trees,missing__16,0.0,0.0
1,3,extra_trees,missing__17,0.0,0.0
1,3,extra_trees,missing__18,0.0,0.0
1,3,extra_trees,missing__19,0.0,0.0
1,3,extra_trees,missing__20,0.0,0.0
1,3,extra_trees,missing__21,0.0,0.0
1,3,extra_trees,missing__22,0.0,0.0
1,3,extra_trees,missing__23,0.0,0.0
1,3,extra_trees,missing__24,0.0,0.0
1,3,extra_trees,missing__25,0.0,0.0
1,3,extra_trees,missing__26,0.0,0.0
1,3,extra_trees,missing__27,0.0,0.0
1,3,extra_trees,missing__28,0.0,0.0
1,3,extra_trees,missing__29,0.0,0.0
1,3,extra_trees,missing__30,0.006628743324423425,0.002030050253561073
1,3,extra_trees,missing__31,0.010376108591579817,0.0043882914041108315
1,3,extra_trees,missing__32,0.012682890716869602,0.004348555742428269
1,3,extra_trees,missing__33,0.0,0.0
1,3,extra_trees,missing__34,-2.996261872745265e-05,0.0
1,3,extra_trees,missing__35,-0.0006898206965223844,0.0010207855858644613
1,3,extra_trees,missing__36,0.0026152949961121643,0.00025621465160126844
1,3,extra_trees,missing__37,-0.009422483810557361,0.0016345044857324206
1,3,extra_trees,missing__38,0.0,0.0
1,3,extra_trees,missing__39,0.0,0.0
1,3,extra_trees,missing__40,0.0,0.0
1,3,extra_trees,missing__41,0.06855264619612574,0.012060222405474054
1,3,extra_trees,missing__42,0.07402650564092698,0.014413887459638577
1,3,extra_trees,missing__43,0.0,0.0
1,3,extra_trees,missing__44,0.0,0.0
1,3,extra_trees,missing__45,0.0,0.0
1,3,extra_trees,missing__46,0.0,0.0
1,3,extra_trees,missing__47,0.0,0.0
1,3,extra_trees,missing__48,0.0,0.0
1,3,extra_trees,missing__49,0.0047394948112806645,0.0020127031443734197
1,3,extra_trees,missing__50,0.0034212430076626297,0.0018361453903684506
1,3,extra_trees,missing__51,0.003217135510087251,0.00114837717815042
1,3,extra_trees,missing__52,0.0016591685537914458,0.0004151936810737413
1,3,extra_trees,missing__53,0.006545234002206375,0.0026178171317732166
1,3,extra_trees,missing__54,0.002300060900126392,0.0005796311606563948
1,3,extra_trees,missing__55,0.003465297763174983,0.0010381759298516726
1,3,extra_trees,missing__56,0.0,0.0
1,3,extra_trees,missing__57,0.0,0.0
1,3,extra_trees,missing__58,0.0,0.0
1,3,extra_trees,missing__59,0.0,0.0
1,3,extra_trees,missing__60,0.0,0.0
1,3,extra_trees,missing__61,0.0,0.0
1,3,extra_trees,missing__62,0.0,0.0
1,3,extra_trees,missing__63,0.0,0.0
1,3,extra_trees,missing__64,0.0,0.0
1,3,extra_trees,missing__65,0.0,0.0
1,3,extra_trees,missing__66,0.0013942496530970534,0.0012599085829124675
1,3,hist_gradient_boosting,barometer_downward_transition_count,0.0,0.0
1,3,hist_gradient_boosting,barometer_estimated_elevation_change_m,0.0,0.0
1,3,hist_gradient_boosting,barometer_large_vertical_shift_count,0.0,0.0
1,3,hist_gradient_boosting,barometer_pressure_range,0.0,0.0
1,3,hist_gradient_boosting,barometer_pressure_sd,0.0,0.0
1,3,hist_gradient_boosting,barometer_upward_transition_count,0.0,0.0
1,3,hist_gradient_boosting,sensor_linear_accelerometer_active_hour_count,0.0,0.0
1,3,hist_gradient_boosting,sensor_linear_accelerometer_event_count,0.0,0.0
1,3,hist_gradient_boosting,sensor_linear_accelerometer_maximum_range,0.0,0.0
1,3,hist_gradient_boosting,sensor_linear_accelerometer_power_ma,0.0,0.0
1,3,hist_gradient_boosting,sensor_linear_accelerometer_resolution,0.0,0.0
1,3,hist_gradient_boosting,significant_active_hour_count,0.0,0.0
1,3,hist_gradient_boosting,significant_motion_transition_count,0.0,0.0
1,3,hist_gradient_boosting,significant_moving_event_count,0.0,0.0
