repeat,fold,feature,gradient_weight,extra_weight
1,5,touch_unique_app_count,1.2754514710791578,0.2754514710791578
2,1,app_foreground_event_count,1.1933338149997144,0.19333381499971436
2,1,app_use_diversity,1.030161131740112,0.030161131740112035
2,1,unique_foreground_apps,1.0850455824406544,0.08504558244065441
2,1,gsm_cell_transition_count,1.0096726020512596,0.009672602051259638
2,1,unique_gsm_cell_count,1.042388086328401,0.042388086328400965
2,1,unique_gsm_lac_count,1.1332738580544535,0.13327385805445346
2,1,keyboard_deletion_event_count,1.1594677923975685,0.15946779239756848
2,1,keyboard_inter_event_interval_iqr_ms,1.040283687976344,0.04028368797634396
2,1,keyboard_long_pause_count_2s,1.1834642933631565,0.1834642933631565
2,1,keyboard_median_inter_event_interval_ms,1.213469487693508,0.21346948769350793
2,1,keyboard_typing_burst_count,1.1133865377182666,0.11338653771826657
2,1,message_distinct_event_count,1.0162053323880396,0.01620533238803956
2,1,outgoing_message_count,1.1430193598077762,0.14301935980777625
2,1,activity_active_hour_count,1.221207553564514,0.22120755356451394
2,1,activity_state_diversity,1.0492328788596634,0.04923287885966343
2,1,activity_still_fraction,1.112701613727818,0.11270161372781806
2,1,activity_transition_count,1.197064398398844,0.19706439839884404
2,1,activity_unknown_fraction,1.0501814519800607,0.05018145198006074
2,1,median_unlocked_session_duration_seconds,1.1479105645958447,0.14791056459584473
2,1,night_screen_event_count,1.019729055248079,0.019729055248079108
2,1,screen_active_hour_count,1.0182042074619868,0.01820420746198681
2,1,screen_event_count,1.2340291689213427,0.23402916892134273
2,1,screen_off_event_count,1.2120542337177467,0.21205423371774668
2,1,screen_on_event_count,1.2276393315066956,0.22763933150669557
2,1,screen_transition_count,1.0455429704233488,0.04554297042334876
2,1,screen_unlock_event_count,1.2744993524148007,0.2744993524148007
2,1,telephony_event_count,1.0781483126860978,0.07814831268609779
2,1,telephony_mobile_data_enabled_fraction,1.1446216032299361,0.1446216032299361
2,1,telephony_network_type_diversity,1.0096471624815266,0.009647162481526639
2,1,touch_active_hour_count,1.0307544861370324,0.030754486137032355
2,1,touch_app_diversity,1.1496077966169573,0.14960779661695733
2,1,touch_click_event_count,1.0561965523785892,0.056196552378589226
2,1,touch_distinct_event_count,1.086728738597061,0.08672873859706098
2,1,touch_scroll_direction_change_count,1.016355844934658,0.016355844934657915
2,1,touch_scroll_event_count,1.1241583422208097,0.12415834222080968
2,1,touch_scroll_index_change_median,1.0359058653706628,0.03590586537066276
2,1,touch_unique_app_count,1.1568576431805158,0.15685764318051576
2,2,app_foreground_event_count,1.218735151091179,0.21873515109117903
2,2,app_use_diversity,1.0772920627092428,0.07729206270924283
2,2,unique_foreground_apps,1.1339502050771237,0.13395020507712374
2,2,gsm_cell_transition_count,1.1061981143638135,0.10619811436381354
2,2,unique_gsm_cell_count,1.1123590697221721,0.11235906972217213
2,2,unique_gsm_lac_count,1.1027222580852158,0.10272225808521585
2,2,keyboard_deletion_event_count,1.1478024437930865,0.1478024437930865
2,2,keyboard_inter_event_interval_iqr_ms,1.031524135701056,0.031524135701056055
2,2,keyboard_long_pause_count_2s,1.1955325784943853,0.19553257849438532
2,2,keyboard_median_inter_event_interval_ms,1.149544986116424,0.14954498611642397
2,2,keyboard_typing_burst_count,1.1101308313795062,0.11013083137950619
2,2,message_distinct_event_count,1.025738134957308,0.025738134957308034
2,2,outgoing_message_count,1.1501315045507234,0.15013150455072344
2,2,activity_active_hour_count,1.1214861426403038,0.12148614264030377
2,2,activity_state_diversity,1.0442572333844458,0.04425723338444576
2,2,activity_still_fraction,1.0101591537381371,0.010159153738137139
