repeat,fold,feature,slope,selected,coefficient_constraint
9,2,median_unlocked_session_duration_seconds,-1.2699999999999962,True,<= 0
9,2,screen_active_hour_count,0.7849999999999959,False,not selected
9,2,screen_event_count,0.845000000000006,False,not selected
9,2,screen_off_event_count,1.239999999999999,False,not selected
9,2,screen_on_event_count,1.239999999999999,False,not selected
9,2,screen_transition_count,-7.783605688944793e-15,False,not selected
9,2,screen_unlock_event_count,2.1349999999999936,True,>= 0
9,2,telephony_event_count,-0.35500000000000015,False,not selected
9,2,telephony_mobile_data_enabled_fraction,-3.174999999999988,True,<= 0
9,2,touch_active_hour_count,1.1500000000000128,False,not selected
9,2,touch_app_diversity,2.810000000000004,True,>= 0
9,2,touch_click_event_count,-0.02999999999999464,False,not selected
9,2,touch_distinct_event_count,-0.7099999999999951,True,<= 0
9,2,touch_scroll_direction_change_count,0.5699999999999968,False,not selected
9,2,touch_scroll_event_count,-0.6699999999999997,False,not selected
9,2,touch_scroll_index_change_median,0.8250000000000044,False,not selected
9,2,touch_unique_app_count,1.4350000000000045,False,not selected
9,3,app_foreground_event_count,0.5250000000000035,False,not selected
9,3,app_use_diversity,-1.140000000000004,False,not selected
9,3,unique_foreground_apps,-0.5349999999999887,False,not selected
9,3,gsm_cell_transition_count,0.7500000000000049,False,not selected
9,3,unique_gsm_cell_count,-0.04999999999999197,False,not selected
9,3,keyboard_deletion_event_count,1.9250000000000176,True,>= 0
9,3,keyboard_inter_event_interval_iqr_ms,0.4149999999999946,False,not selected
9,3,keyboard_long_pause_count_2s,1.6250000000000202,True,>= 0
9,3,keyboard_median_inter_event_interval_ms,-0.9199999999999887,False,not selected
9,3,keyboard_typing_burst_count,0.5750000000000026,False,not selected
9,3,message_distinct_event_count,2.0500000000000127,True,>= 0
9,3,activity_active_hour_count,1.5350000000000072,False,not selected
9,3,activity_state_diversity,0.09500000000000249,False,not selected
9,3,activity_still_fraction,-0.29500000000001086,False,not selected
9,3,activity_transition_count,0.8600000000000046,False,not selected
9,3,activity_unknown_fraction,-1.200000000000001,True,<= 0
