repeat,fold,term_name,coefficient,constraint,alpha
5,1,screen_off_event_count,0.3400381758599577,>= 0,117.21022975334817
5,1,telephony_mobile_data_enabled_fraction,-0.30340562820235956,<= 0,117.21022975334817
5,1,keyboard_median_inter_event_interval_ms,-0.014799829209458472,<= 0,117.21022975334817
5,1,median_unlocked_session_duration_seconds,-0.08962964242127305,<= 0,117.21022975334817
5,1,missing__touch_app_diversity,-0.14761238918416852,unconstrained,117.21022975334817
5,1,missing__screen_unlock_event_count,0.31995066543574385,unconstrained,117.21022975334817
5,1,missing__screen_on_event_count,0.3199506654357438,unconstrained,117.21022975334817
5,1,missing__activity_active_hour_count,0.26481783432903244,unconstrained,117.21022975334817
5,1,missing__screen_off_event_count,0.31995066543574396,unconstrained,117.21022975334817
5,1,missing__telephony_mobile_data_enabled_fraction,0.26481783432903194,unconstrained,117.21022975334817
5,1,missing__keyboard_median_inter_event_interval_ms,-0.3322667927784968,unconstrained,117.21022975334817
5,1,missing__median_unlocked_session_duration_seconds,0.4086696142063649,unconstrained,117.21022975334817
5,2,touch_app_diversity,0.3272641810743042,>= 0,67.23357536499334
5,2,screen_unlock_event_count,0.7703191218007422,>= 0,67.23357536499334
5,2,touch_unique_app_count,0.46330456593985453,>= 0,67.23357536499334
5,2,activity_active_hour_count,1.623498776364162e-08,>= 0,67.23357536499334
5,2,screen_off_event_count,0.4984901186601143,>= 0,67.23357536499334
5,2,median_unlocked_session_duration_seconds,-0.5135546116303024,<= 0,67.23357536499334
5,2,telephony_mobile_data_enabled_fraction,-0.38238198945542917,<= 0,67.23357536499334
