device_id,n_rows,Subject_ID_D
358c4427-b62c-4a51-8a8f-748e7cc05ced,2745,062
a19eb3b2-6e8c-455f-a551-7231f62080da,2586,NOT_MAPPED
a293c071-508a-4d30-948b-a67a6336fa41,2432,NOT_MAPPED
4c6c7d6e-921b-4288-9f06-67cc96a37d1f,2405,031
05cc9d77-d2b0-4aeb-afae-b084e7098aea,2252,052
3b85c91a-849e-45ec-9dcd-313c8c6e931b,2158,096
c3b613d0-daa4-4d16-b116-1dcf30024a39,2066,077
9aa9b24a-4980-475a-91a1-fc141647d394,1980,039
80aa7075-c1e6-494d-980c-141c09cf13d3,1963,095
0bb4dfdb-1a7a-471c-bde4-1688a9a6b3e3,1921,051
0d83bc9c-1884-4a60-8883-2e7a6a887a9f,1791,p002
253ba3c0-a083-405c-bbd5-03a37e86b64a,1740,048
ca067fc5-febc-4f06-a504-5688ff17b5a0,1641,NOT_MAPPED
22ffa8d7-3792-4769-bca3-75e6a17f7292,1635,NOT_MAPPED
911357f0-0c89-4fe2-babb-75000476002f,1591,015
aee8c46c-ca38-4d68-8c6c-18340cb53649,1530,015
3cb4ec3a-332a-441a-9617-a9d2576c6a33,1452,041
5d40da66-06f2-4646-a277-3474576e74d7,1287,NOT_MAPPED
f8d3d913-d10d-45b9-b7e4-8f4fd61b146c,1070,NOT_MAPPED
16f9b90c-623b-4936-9bbd-7e58b10720f6,1032,NOT_MAPPED
778441d9-a8ef-49f0-bee6-35bf069a741e,998,034
ecf52bb5-691d-4366-9937-3ffa808d3f53,906,NOT_MAPPED
be688103-abc7-4d75-a419-5eef0da4c801,901,NOT_MAPPED
cd8ad3cb-e604-4db0-bd6c-f89d97aa30de,888,NOT_MAPPED
9c26aa79-a4ed-4a0c-8cfd-b64e26b4aa8b,868,048
07a4783eddec27ab,835,realme RMX2063
d209c58f-f8da-40af-8688-27f5acb3fca3,760,046
86994e75-0c10-40f6-9c55-1cfc9d05856e,748,044
64a130a6-6b77-4bd1-9bc1-3822f765f538,717,070
5a1d61e4-8334-44af-8e33-2a1506fff051,713,NOT_MAPPED
204448d3-4767-44ba-b7f6-3d2c1cb48247,683,049
dba6b322-c24d-4f1e-a6f3-f9556c60535f,599,039
95324fb1-57d7-409e-af1c-99a29227984d,517,052
49732e52-032c-4306-95cc-dd57970293ab,487,NOT_MAPPED
008a4e8e-8f46-4dbd-983a-8f4006f40f9a,417,NOT_MAPPED
1d74fbf7-e9f3-4dab-aa94-844b71c8aa24,355,NOT_MAPPED
be5efd97-4bd2-40fb-8911-7c8282fd22c3,310,NOT_MAPPED
299ab4f0-0def-4162-b40d-bdd5e1cd27cd,273,NOT_MAPPED
eb8f2229-d207-42a1-9344-c07717bf5155,272,NOT_MAPPED
25ef1d98-8bf7-409f-b279-f52a0e616705,255,NOT_MAPPED
e2c73e09-d5c7-40b4-a8ea-eb3ac246fce4,226,084
a0947bac-899e-472d-8bd2-875c7cdc62d1,207,NOT_MAPPED
8332ea74-6721-4ab6-8e90-5e9f4ce00eed,202,NOT_MAPPED
5278bdbc-c56d-43c8-b543-ad75bab7aca8,174,052
68066778-1f7c-4857-b88b-104fca83d1de,164,NOT_MAPPED
aa49cc54-9198-42a2-9075-7c19433cde64,164,NOT_MAPPED
523c3317-5e8e-414e-9da2-16a43482235b,146,NOT_MAPPED
dce3ec0f-5b72-492c-bd4e-dceb645b8b2e,145,NOT_MAPPED
817c04d9-24c7-4a4b-9fab-418b8365bca8,120,NOT_MAPPED
97786488-b836-4534-a77d-7699c7522451,116,NOT_MAPPED
bfba5edc-04bc-4b2f-906b-763f76b0599e,102,NOT_MAPPED
27109bfb-8879-4068-ab2a-83839ecad0fc,99,NOT_MAPPED
089475f6-0072-40bf-a67f-68f8391e4452,86,NOT_MAPPED
4c5e8b01-cc73-484f-9d26-43dcf4546455,84,NOT_MAPPED
6e3b48ff-8b7a-440f-9159-f74012fbc77f,74,070
a0a2f664-0ccd-400c-995e-0343879024c7,69,NOT_MAPPED
1b000aa4-a832-4ffd-b442-8e11a0853925,66,NOT_MAPPED
339243db-f980-44a8-8862-65ec54572777,61,NOT_MAPPED
60e31068-dd5d-4fab-8b27-13f1c90c8ec0,61,NOT_MAPPED
6d3de151-603c-4b7e-a6e4-96b4508fa004,60,NOT_MAPPED
c9fa6c22-9e98-4e7e-955d-a6036b82c277,60,NOT_MAPPED
a430674e-458f-4419-990b-3c70c1d1819a,59,NOT_MAPPED
a182f886-53f6-4d1f-a535-ae20e5a2060e,55,NOT_MAPPED
444ce4c5-7ef7-4be0-a6f6-58e98a35ca12,53,077
948e948e-c860-4def-903d-dbc18746c222,53,NOT_MAPPED
647ae315-c1d6-4016-b2f0-5aa8441a29ff,52,NOT_MAPPED
005865ec-ed74-4998-8fbe-6924b06c7740,50,NOT_MAPPED
40244c82-0b7d-41a1-804d-6f3279efe348,48,NOT_MAPPED
ebdc08ad-e72b-4372-afdb-9e2f1f73a837,47,NOT_MAPPED
2e2fcc1a4e5bcea2,45,NOT_MAPPED
d2f9fe51-6fbb-406d-87df-64e767da761b,41,NOT_MAPPED
