repeat,fold,feature,gradient_weight,extra_weight
2,4,touch_unique_app_count,1.1335866636683145,0.1335866636683145
2,5,app_foreground_event_count,1.203173196201839,0.20317319620183905
2,5,app_use_diversity,1.2047860018871088,0.20478600188710883
2,5,unique_foreground_apps,1.1588006706521843,0.15880067065218428
2,5,gsm_cell_transition_count,1.1838315018013934,0.1838315018013934
2,5,unique_gsm_cell_count,1.226774962905886,0.22677496290588595
2,5,unique_gsm_lac_count,1.1491132393299879,0.14911323932998788
2,5,keyboard_deletion_event_count,1.0061982355758954,0.006198235575895383
2,5,keyboard_inter_event_interval_iqr_ms,1.0212796717752517,0.021279671775251696
2,5,keyboard_long_pause_count_2s,1.055328726917794,0.055328726917794
2,5,keyboard_median_inter_event_interval_ms,1.142865404614394,0.142865404614394
2,5,keyboard_typing_burst_count,1.0324190782296427,0.03241907822964274
2,5,message_distinct_event_count,1.0453058795546502,0.04530587955465015
2,5,outgoing_message_count,1.0414608591997243,0.04146085919972431
2,5,activity_active_hour_count,1.2531323462277755,0.2531323462277755
2,5,activity_state_diversity,1.0442413341916148,0.0442413341916148
2,5,activity_still_fraction,1.0403195748969736,0.040319574896973576
2,5,activity_transition_count,1.101465011719357,0.10146501171935696
2,5,activity_unknown_fraction,1.0220396390112074,0.022039639011207424
2,5,median_unlocked_session_duration_seconds,1.125496297428522,0.12549629742852209
2,5,night_screen_event_count,1.0773256595115501,0.07732565951155013
2,5,screen_active_hour_count,1.0960390895218604,0.09603908952186035
2,5,screen_event_count,1.0590856792903398,0.05908567929033981
2,5,screen_off_event_count,1.0310195614516533,0.0310195614516533
2,5,screen_on_event_count,1.0511781675466745,0.05117816754667448
2,5,screen_transition_count,1.1116909217009756,0.11169092170097561
2,5,screen_unlock_event_count,1.1570178282834638,0.15701782828346378
2,5,telephony_event_count,1.1424172692844128,0.14241726928441278
2,5,telephony_mobile_data_enabled_fraction,1.3544796691203902,0.3544796691203902
2,5,telephony_network_type_diversity,1.1764071639498397,0.17640716394983968
2,5,touch_active_hour_count,1.0228546014812627,0.022854601481262726
2,5,touch_app_diversity,1.0956304571374196,0.09563045713741958
2,5,touch_click_event_count,1.0426717330676505,0.042671733067650486
2,5,touch_distinct_event_count,1.0236951649541295,0.02369516495412949
2,5,touch_scroll_direction_change_count,1.0522266474104731,0.052226647410473115
2,5,touch_scroll_event_count,1.0099047944689294,0.009904794468929445
2,5,touch_scroll_index_change_median,1.1955073194074999,0.19550731940749988
2,5,touch_unique_app_count,1.0760182791167252,0.07601827911672521
3,1,app_foreground_event_count,1.2681787870750918,0.2681787870750918
3,1,app_use_diversity,1.0510816737285889,0.05108167372858885
3,1,unique_foreground_apps,1.042371763880577,0.04237176388057695
3,1,gsm_cell_transition_count,1.0377216774584195,0.03772167745841948
