feature_scope,term_name,coefficient_mean,coefficient_sd,coefficient_median,coefficient_positive_fraction,n_outer_folds,absolute_mean_coefficient
primary_37,missingindicator_telephony_mobile_data_enabled_fraction,0.03155073973583085,0.04108159338143805,0.00826971061464135,0.99,100,0.03155073973583085
primary_37,missingindicator_telephony_network_type_diversity,0.03155073973583085,0.04108159338143805,0.00826971061464135,0.99,100,0.03155073973583085
primary_37,missingindicator_unique_gsm_cell_count,0.03155073973583085,0.04108159338143805,0.00826971061464135,0.99,100,0.03155073973583085
primary_37,missingindicator_unique_gsm_lac_count,0.03155073973583085,0.04108159338143805,0.00826971061464135,0.99,100,0.03155073973583085
primary_37,keyboard_inter_event_interval_iqr_ms,-0.03051137998380268,0.07345136281550163,-0.004662654421709701,0.06,100,0.03051137998380268
primary_37,touch_distinct_event_count,0.03003873141259908,0.040683746176668166,0.007355208071300251,1.0,100,0.03003873141259908
primary_37,missingindicator_touch_active_hour_count,-0.02917713620096935,0.05797198903259829,-0.00486716273896275,0.15,100,0.02917713620096935
primary_37,missingindicator_touch_app_diversity,-0.02917713620096935,0.05797198903259829,-0.00486716273896275,0.15,100,0.02917713620096935
primary_37,missingindicator_touch_click_event_count,-0.02917713620096935,0.05797198903259829,-0.00486716273896275,0.15,100,0.02917713620096935
primary_37,missingindicator_touch_distinct_event_count,-0.02917713620096935,0.05797198903259829,-0.00486716273896275,0.15,100,0.02917713620096935
primary_37,missingindicator_touch_scroll_event_count,-0.02917713620096935,0.05797198903259829,-0.00486716273896275,0.15,100,0.02917713620096935
primary_37,missingindicator_touch_unique_app_count,-0.02917713620096935,0.05797198903259829,-0.00486716273896275,0.15,100,0.02917713620096935
primary_37,median_unlocked_session_duration_seconds,0.028949633773611025,0.05319915215897789,0.0062014280102995,0.92,100,0.028949633773611025
primary_37,message_distinct_event_count,-0.028550819686484014,0.05307653587805816,-0.0039460845625877,0.12,100,0.028550819686484014
primary_37,missingindicator_median_unlocked_session_duration_seconds,0.026695713467677993,0.03418835054674737,0.007610826065541251,0.99,100,0.026695713467677993
primary_37,outgoing_message_count,0.026248529533959557,0.0597303440955469,0.0055303100528089,0.97,100,0.026248529533959557
primary_37,screen_on_event_count,0.02438362660765573,0.0356395155240466,0.0056933604902764,0.98,100,0.02438362660765573
primary_37,touch_scroll_event_count,0.02427442369085304,0.031440934637850755,0.00659262068868695,1.0,100,0.02427442369085304
primary_37,keyboard_long_pause_count_2s,0.02152521518718347,0.036826608854957046,0.005704482887659901,1.0,100,0.02152521518718347
primary_37,telephony_event_count,0.021178176704882333,0.06844454438942946,0.0046433719712465,0.87,100,0.021178176704882333
primary_37,screen_event_count,0.020249200788395733,0.030817329655423067,0.0044147317455616505,0.94,100,0.020249200788395733
primary_37,touch_app_diversity,-0.018770350675661584,0.061271925212109654,-0.00085493374163515,0.44,100,0.018770350675661584
primary_37,unique_gsm_lac_count,-0.018246616499403887,0.04245851400193359,-0.0010468409134282998,0.34,100,0.018246616499403887
primary_37,keyboard_median_inter_event_interval_ms,-0.017618287387452455,0.04309790807633658,-0.0032240190327385,0.14,100,0.017618287387452455
primary_37,touch_active_hour_count,0.01732962397829814,0.026840857753954575,0.0053437232175708,0.93,100,0.01732962397829814
primary_37,telephony_network_type_diversity,0.017129549744126067,0.03884145874401435,0.0042929975590315,0.87,100,0.017129549744126067
primary_37,screen_active_hour_count,-0.01688646151682645,0.034625657021904524,-0.0031804273441198,0.23,100,0.01688646151682645
primary_37,touch_scroll_direction_change_count,0.0159533204906211,0.0210937058839898,0.005294837846566,0.99,100,0.0159533204906211
primary_37,screen_transition_count,-0.015504056355413449,0.03829988297806802,-0.00172285706762775,0.32,100,0.015504056355413449
primary_37,keyboard_typing_burst_count,0.014782913175391366,0.027174072173401245,0.004932561833986901,0.98,100,0.014782913175391366
