analysis_scope,repeat,outcome,model,n_predictions,rmse,mae,r2
repeat,19,Attention,domain_group_10pct_delta_ridge,61,7.920209238576074,5.893613908414432,-0.03252033555620559
repeat,20,Attention,mean_baseline,61,8.072760560058574,6.075223040035686,-0.07267818017022187
repeat,20,Attention,domain_group_10pct_delta_ridge,61,8.084303572971649,6.0897098338830125,-0.07574795792104916
repeat,1,Motor,mean_baseline,57,8.136318762163995,5.977368421052633,-0.06495798632204841
repeat,1,Motor,t1_primary_10pct_delta_ridge,57,8.251590603507974,6.047372671388446,-0.09534747192682813
repeat,2,Motor,mean_baseline,57,8.048230873814669,5.866332740062718,-0.042023269458274504
repeat,2,Motor,t1_primary_10pct_delta_ridge,57,8.164272740151077,5.892581566502135,-0.07228831668416213
repeat,3,Motor,mean_baseline,57,8.193864224051923,6.021602678193068,-0.08007544173659298
repeat,3,Motor,t1_primary_10pct_delta_ridge,57,8.215946225481932,6.044082660295999,-0.08590477068422064
repeat,4,Motor,mean_baseline,57,7.9193253240557615,5.800355114840242,-0.008911176419605482
repeat,4,Motor,t1_primary_10pct_delta_ridge,57,7.947386471905361,5.824500867693267,-0.01607374725802213
repeat,5,Motor,mean_baseline,57,7.936064689507196,5.791296720061022,-0.013180828479819828
repeat,5,Motor,t1_primary_10pct_delta_ridge,57,8.003804530201906,5.844826951655436,-0.030551055311367925
repeat,6,Motor,mean_baseline,57,7.935906449160299,5.750930587337911,-0.01314042445247443
repeat,6,Motor,t1_primary_10pct_delta_ridge,57,7.956857106557352,5.777458290379341,-0.01849683235547861
repeat,7,Motor,mean_baseline,57,7.940083750747662,5.846416645478433,-0.014207298665542156
repeat,7,Motor,t1_primary_10pct_delta_ridge,57,7.969615067111507,5.857241921423187,-0.021765549998346012
repeat,8,Motor,mean_baseline,57,8.166524452265048,5.9811246715823385,-0.07287987397958151
repeat,8,Motor,t1_primary_10pct_delta_ridge,57,8.206405843280097,6.0210475713361635,-0.08338432294467668
repeat,9,Motor,mean_baseline,57,8.119200646701081,6.014301211967117,-0.06048154014262663
repeat,9,Motor,t1_primary_10pct_delta_ridge,57,8.163130898904877,6.055039454656941,-0.07198840083207969
repeat,10,Motor,mean_baseline,57,7.984335773051265,5.806359013475719,-0.025543650024435927
repeat,10,Motor,t1_primary_10pct_delta_ridge,57,8.019762549637674,5.840021383350614,-0.034664586149243615
repeat,11,Motor,mean_baseline,57,8.004116321043833,5.849026188660057,-0.030631347786893803
repeat,11,Motor,t1_primary_10pct_delta_ridge,57,8.103940664118657,5.896005070562067,-0.05649895055490273
repeat,12,Motor,mean_baseline,57,8.012914152607785,5.897718450716164,-0.03289825742990171
repeat,12,Motor,t1_primary_10pct_delta_ridge,57,8.042274343895299,5.92572132022116,-0.04048142851879155
repeat,13,Motor,mean_baseline,57,8.19598315058362,5.948560894991101,-0.08063412720226482
repeat,13,Motor,t1_primary_10pct_delta_ridge,57,8.225689708649675,5.975613023039698,-0.0884818977473214
repeat,14,Motor,mean_baseline,57,7.978857037319148,5.7937587931180605,-0.024136706461313384
repeat,14,Motor,t1_primary_10pct_delta_ridge,57,8.0050933487779,5.804876269419507,-0.03088297253279504
repeat,15,Motor,mean_baseline,57,7.935456167978273,5.825214848715995,-0.013025457087744163
repeat,15,Motor,t1_primary_10pct_delta_ridge,57,8.708633667646781,6.0713376419276734,-0.22004713453231606
repeat,16,Motor,mean_baseline,57,8.128372520561815,5.867225188575303,-0.06287884430619894
repeat,16,Motor,t1_primary_10pct_delta_ridge,57,8.157661702850218,5.899218772207413,-0.07055244426954954
repeat,17,Motor,mean_baseline,57,8.115776408795869,5.928826171709467,-0.059587221725263984
repeat,17,Motor,t1_primary_10pct_delta_ridge,57,8.132614654103687,5.946718552311325,-0.06398854998414794
repeat,18,Motor,mean_baseline,57,8.007402165797536,5.861174675819986,-0.03147770972919384
repeat,18,Motor,t1_primary_10pct_delta_ridge,57,8.023995458889791,5.874695255145909,-0.03575708660202581
repeat,19,Motor,mean_baseline,57,7.963551214677688,5.786826849733031,-0.020211277088582724
repeat,19,Motor,t1_primary_10pct_delta_ridge,57,8.127413053289455,5.838604620229281,-0.0626279362000719
repeat,20,Motor,mean_baseline,57,8.13791438008563,5.971318755826766,-0.06537572626573529
repeat,20,Motor,t1_primary_10pct_delta_ridge,57,8.311940277501435,6.071012531693528,-0.11142815212592638
repeat,1,Motor,mean_baseline,57,8.136318762163995,5.977368421052633,-0.06495798632204841
repeat,1,Motor,working_10pct_delta_ridge,57,10.284756878263783,7.023508929058001,-0.7016280056882822
repeat,2,Motor,mean_baseline,57,8.048230873814669,5.866332740062718,-0.042023269458274504
repeat,2,Motor,working_10pct_delta_ridge,57,8.098929628265696,5.8849372739036845,-0.05519279160561763
repeat,3,Motor,mean_baseline,57,8.193864224051923,6.021602678193068,-0.08007544173659298
repeat,3,Motor,working_10pct_delta_ridge,57,8.223499984161318,6.051555912712948,-0.0879024549762446
repeat,4,Motor,mean_baseline,57,7.9193253240557615,5.800355114840242,-0.008911176419605482
repeat,4,Motor,working_10pct_delta_ridge,57,8.556806546387895,6.309063273398854,-0.1778771367176155
repeat,5,Motor,mean_baseline,57,7.936064689507196,5.791296720061022,-0.013180828479819828
repeat,5,Motor,working_10pct_delta_ridge,57,8.004567038380968,5.850837838269536,-0.030747422185822604
repeat,6,Motor,mean_baseline,57,7.935906449160299,5.750930587337911,-0.01314042445247443
repeat,6,Motor,working_10pct_delta_ridge,57,9.549759329559981,6.775914931693778,-0.46710574739861843
repeat,7,Motor,mean_baseline,57,7.940083750747662,5.846416645478433,-0.014207298665542156
repeat,7,Motor,working_10pct_delta_ridge,57,7.974607760500675,5.8719944859741755,-0.02304615388671616
repeat,8,Motor,mean_baseline,57,8.166524452265048,5.9811246715823385,-0.07287987397958151
repeat,8,Motor,working_10pct_delta_ridge,57,8.216816212392022,6.032581810710699,-0.08613475586877462
repeat,9,Motor,mean_baseline,57,8.119200646701081,6.014301211967117,-0.06048154014262663
repeat,9,Motor,working_10pct_delta_ridge,57,8.155829090485748,6.053852393180635,-0.07007150074746571
repeat,10,Motor,mean_baseline,57,7.984335773051265,5.806359013475719,-0.025543650024435927
repeat,10,Motor,working_10pct_delta_ridge,57,8.021290943884324,5.839395658571487,-0.03505899335992191
repeat,11,Motor,mean_baseline,57,8.004116321043833,5.849026188660057,-0.030631347786893803
repeat,11,Motor,working_10pct_delta_ridge,57,8.12735872196989,5.947403894016631,-0.06261372902624496
repeat,12,Motor,mean_baseline,57,8.012914152607785,5.897718450716164,-0.03289825742990171
repeat,12,Motor,working_10pct_delta_ridge,57,8.32703024372801,6.219687200184426,-0.1154673142479481
repeat,13,Motor,mean_baseline,57,8.19598315058362,5.948560894991101,-0.08063412720226482
repeat,13,Motor,working_10pct_delta_ridge,57,8.22381770912802,5.977045101515086,-0.08798652148061081
repeat,14,Motor,mean_baseline,57,7.978857037319148,5.7937587931180605,-0.024136706461313384
repeat,14,Motor,working_10pct_delta_ridge,57,8.210049370225782,6.003968419872835,-0.08434655082612874
repeat,15,Motor,mean_baseline,57,7.935456167978273,5.825214848715995,-0.013025457087744163
repeat,15,Motor,working_10pct_delta_ridge,57,9.48639743105561,6.529143727387733,-0.44770207118777106
repeat,16,Motor,mean_baseline,57,8.128372520561815,5.867225188575303,-0.06287884430619894
repeat,16,Motor,working_10pct_delta_ridge,57,8.157251967143349,5.904399421909726,-0.07044490547655391
repeat,17,Motor,mean_baseline,57,8.115776408795869,5.928826171709467,-0.059587221725263984
repeat,17,Motor,working_10pct_delta_ridge,57,8.130926284932425,5.943925252761039,-0.06354681775616444
repeat,18,Motor,mean_baseline,57,8.007402165797536,5.861174675819986,-0.03147770972919384
repeat,18,Motor,working_10pct_delta_ridge,57,9.124039978428067,6.401233687185781,-0.33921690876961574
repeat,19,Motor,mean_baseline,57,7.963551214677688,5.786826849733031,-0.020211277088582724
repeat,19,Motor,working_10pct_delta_ridge,57,8.09531884097806,5.847268915342512,-0.05425211732895008
repeat,20,Motor,mean_baseline,57,8.13791438008563,5.971318755826766,-0.06537572626573529
repeat,20,Motor,working_10pct_delta_ridge,57,8.375917036403939,6.106957532944267,-0.1286032562010171
repeat,1,Motor,mean_baseline,57,8.136318762163995,5.977368421052633,-0.06495798632204841
repeat,1,Motor,domain_group_10pct_delta_ridge,57,8.486820956263221,6.220531795631105,-0.1586883627208664
repeat,2,Motor,mean_baseline,57,8.048230873814669,5.866332740062718,-0.042023269458274504
repeat,2,Motor,domain_group_10pct_delta_ridge,57,8.302977186815342,5.90320306546254,-0.10903245151457064
repeat,3,Motor,mean_baseline,57,8.193864224051923,6.021602678193068,-0.08007544173659298
repeat,3,Motor,domain_group_10pct_delta_ridge,57,8.204856831599445,6.002109563168347,-0.08297537008034528
repeat,4,Motor,mean_baseline,57,7.9193253240557615,5.800355114840242,-0.008911176419605482
repeat,4,Motor,domain_group_10pct_delta_ridge,57,8.633327075873021,6.184370458395346,-0.19903801962134637
repeat,5,Motor,mean_baseline,57,7.936064689507196,5.791296720061022,-0.013180828479819828
repeat,5,Motor,domain_group_10pct_delta_ridge,57,8.066488409041046,5.848918454735546,-0.04675632342906977
repeat,6,Motor,mean_baseline,57,7.935906449160299,5.750930587337911,-0.01314042445247443
repeat,6,Motor,domain_group_10pct_delta_ridge,57,8.435439972695265,6.092230071867211,-0.14470095076795797
repeat,7,Motor,mean_baseline,57,7.940083750747662,5.846416645478433,-0.014207298665542156
repeat,7,Motor,domain_group_10pct_delta_ridge,57,8.242953348215991,5.877612993925698,-0.0930555879217807
repeat,8,Motor,mean_baseline,57,8.166524452265048,5.9811246715823385,-0.07287987397958151
repeat,8,Motor,domain_group_10pct_delta_ridge,57,8.527474842712493,6.203519637507029,-0.16981573488514368
repeat,9,Motor,mean_baseline,57,8.119200646701081,6.014301211967117,-0.06048154014262663
repeat,9,Motor,domain_group_10pct_delta_ridge,57,8.329774245239845,6.143407475466458,-0.11620259398782662
repeat,10,Motor,mean_baseline,57,7.984335773051265,5.806359013475719,-0.025543650024435927
repeat,10,Motor,domain_group_10pct_delta_ridge,57,8.147516760377645,5.857493133508518,-0.0678914023857462
repeat,11,Motor,mean_baseline,57,8.004116321043833,5.849026188660057,-0.030631347786893803
repeat,11,Motor,domain_group_10pct_delta_ridge,57,8.567697260882758,6.123864874610909,-0.1808773417439935
repeat,12,Motor,mean_baseline,57,8.012914152607785,5.897718450716164,-0.03289825742990171
repeat,12,Motor,domain_group_10pct_delta_ridge,57,8.24554712896075,6.056835943354455,-0.0937435919610714
repeat,13,Motor,mean_baseline,57,8.19598315058362,5.948560894991101,-0.08063412720226482
repeat,13,Motor,domain_group_10pct_delta_ridge,57,8.261805920053787,6.031517059694609,-0.09806119047581818
repeat,14,Motor,mean_baseline,57,7.978857037319148,5.7937587931180605,-0.024136706461313384
repeat,14,Motor,domain_group_10pct_delta_ridge,57,8.192384334554237,5.820335542029606,-0.0796853332561891
repeat,15,Motor,mean_baseline,57,7.935456167978273,5.825214848715995,-0.013025457087744163
repeat,15,Motor,domain_group_10pct_delta_ridge,57,8.317696915129469,5.8229079773865005,-0.11296817875852772
repeat,16,Motor,mean_baseline,57,8.128372520561815,5.867225188575303,-0.06287884430619894
repeat,16,Motor,domain_group_10pct_delta_ridge,57,8.28634845420813,5.937466530917983,-0.10459468501855484
repeat,17,Motor,mean_baseline,57,8.115776408795869,5.928826171709467,-0.059587221725263984
repeat,17,Motor,domain_group_10pct_delta_ridge,57,8.180190519611383,5.92164786827101,-0.0764736467328504
repeat,18,Motor,mean_baseline,57,8.007402165797536,5.861174675819986,-0.03147770972919384
repeat,18,Motor,domain_group_10pct_delta_ridge,57,8.603839973785881,6.089949408759626,-0.19086138580246215
repeat,19,Motor,mean_baseline,57,7.963551214677688,5.786826849733031,-0.020211277088582724
repeat,19,Motor,domain_group_10pct_delta_ridge,57,8.138259437129935,5.808372966647543,-0.06546607452345077
repeat,20,Motor,mean_baseline,57,8.13791438008563,5.971318755826766,-0.06537572626573529
repeat,20,Motor,domain_group_10pct_delta_ridge,57,9.128588085980885,6.6710582570914365,-0.3405523743383636
