feature_scope,term_name,coefficient_mean,coefficient_sd,coefficient_median,coefficient_positive_fraction,n_outer_folds,absolute_mean_coefficient
all_available,missingindicator_significant_moving_fraction,0.00637370347430261,0.01838378883502584,0.00155753652976865,0.59,100,0.00637370347430261
all_available,activity_transition_count,0.006214062983541565,0.02550519438133801,0.0009881581626493,0.62,100,0.006214062983541565
all_available,missingindicator_touch_scroll_direction_change_count,0.0061132154921679635,0.013234890243214784,0.00368975473409285,0.77,100,0.0061132154921679635
all_available,missingindicator_touch_scroll_index_change_median,0.0061132154921679635,0.013234890243214784,0.00368975473409285,0.77,100,0.0061132154921679635
all_available,unique_gsm_neighbor_cell_count,0.005774658494908646,0.01923878627235554,0.00117341119295515,0.7,100,0.005774658494908646
all_available,unique_gsm_neighbor_lac_count,0.005740009480703016,0.01703503095979561,0.0019597392393978998,0.74,100,0.005740009480703016
all_available,sensor_linear_accelerometer_power_ma,-0.005558225202412547,0.02026990217391764,-0.00072940881185695,0.44,100,0.005558225202412547
all_available,light_lux_iqr,-0.005084015750602344,0.01545794455814057,-0.0035352587816509,0.14,100,0.005084015750602344
all_available,missingindicator_app_foreground_event_count,0.005004651730028711,0.01190711001775036,0.0038483417375713,0.78,100,0.005004651730028711
all_available,missingindicator_app_use_diversity,0.005004651730028711,0.01190711001775036,0.0038483417375713,0.78,100,0.005004651730028711
all_available,missingindicator_unique_foreground_apps,0.005004651730028711,0.01190711001775036,0.0038483417375713,0.78,100,0.005004651730028711
all_available,telephony_network_type_diversity,0.00472603700175073,0.01862316157290953,0.0009566758920438,0.6,100,0.00472603700175073
all_available,touch_distinct_event_count,0.004557647498349738,0.01275092157857925,0.0034905629371473,0.82,100,0.004557647498349738
all_available,sensor_linear_accelerometer_event_count,0.003327536417899105,0.014552223226651144,0.0014897977745189001,0.71,100,0.003327536417899105
all_available,activity_state_diversity,-0.0033155951588567274,0.016598336927325576,-0.00117796228419925,0.41,100,0.0033155951588567274
all_available,activity_still_fraction,0.0030980749225072374,0.018002269959644046,0.00093508604529905,0.64,100,0.0030980749225072374
all_available,missingindicator_bluetooth_address_diversity_ratio,-0.002895519189964967,0.0037506312416784177,-0.0016971246416663,0.02,100,0.002895519189964967
all_available,missingindicator_location_distinct_observation_count,-0.002895519189964967,0.0037506312416784177,-0.0016971246416663,0.02,100,0.002895519189964967
all_available,missingindicator_location_total_distance_km,-0.002895519189964967,0.0037506312416784177,-0.0016971246416663,0.02,100,0.002895519189964967
all_available,missingindicator_unique_bluetooth_addresses,-0.002895519189964967,0.0037506312416784177,-0.0016971246416663,0.02,100,0.002895519189964967
all_available,significant_moving_fraction,0.002537407247897816,0.01980753688148249,0.00032746445225835,0.56,100,0.002537407247897816
all_available,gsm_cell_transition_count,0.0016936907874454154,0.009752323636862932,0.0015533632269646,0.72,100,0.0016936907874454154
all_available,touch_scroll_event_count,0.0015685856144318571,0.012058819157985652,0.00249465646216535,0.79,100,0.0015685856144318571
all_available,significant_motion_transition_count,-0.0011430642280164246,0.01424032362475211,-0.00012464854876425375,0.45,100,0.0011430642280164246
all_available,telephony_event_count,0.000636745738944103,0.02580845973224512,0.0014040500931070499,0.62,100,0.000636745738944103
all_available,barometer_downward_transition_count,0.0,0.0,0.0,0.0,100,0.0
all_available,barometer_estimated_elevation_change_m,0.0,0.0,0.0,0.0,100,0.0
all_available,barometer_large_vertical_shift_count,0.0,0.0,0.0,0.0,100,0.0
all_available,barometer_pressure_range,0.0,0.0,0.0,0.0,100,0.0
all_available,barometer_pressure_sd,0.0,0.0,0.0,0.0,100,0.0
all_available,barometer_upward_transition_count,0.0,0.0,0.0,0.0,100,0.0
all_available,bluetooth_address_diversity_ratio,0.0,0.0,0.0,0.0,100,0.0
all_available,location_distinct_observation_count,0.0,0.0,0.0,0.0,100,0.0
all_available,location_total_distance_km,0.0,0.0,0.0,0.0,100,0.0
all_available,unique_bluetooth_addresses,0.0,0.0,0.0,0.0,100,0.0
primary_37,night_screen_event_count,-0.14348068154923238,0.2294226457255651,-0.0270452705377104,0.2,100,0.14348068154923238
primary_37,screen_unlock_event_count,0.10407013499448096,0.10044965077115318,0.0742098666661741,1.0,100,0.10407013499448096
primary_37,screen_on_event_count,0.09705647051818012,0.09094438272381748,0.07124498778602645,1.0,100,0.09705647051818012
primary_37,message_distinct_event_count,0.09641749071539125,0.11443562297154056,0.0506003354607865,1.0,100,0.09641749071539125
primary_37,touch_active_hour_count,0.09387572981400774,0.10794601944355563,0.055597630259139344,1.0,100,0.09387572981400774
primary_37,screen_event_count,0.09051356040830502,0.08292803487142071,0.06697364249468316,1.0,100,0.09051356040830502
primary_37,keyboard_long_pause_count_2s,0.08393217388383553,0.09883416536857159,0.044336173167632706,1.0,100,0.08393217388383553
primary_37,telephony_mobile_data_enabled_fraction,-0.08333195401167336,0.10119191967235328,-0.04280702383930815,0.01,100,0.08333195401167336
primary_37,screen_off_event_count,0.08123323381933698,0.07332036370651684,0.061420643035713596,1.0,100,0.08123323381933698
primary_37,screen_transition_count,0.07960158663009087,0.09108623411865355,0.04208292798582125,1.0,100,0.07960158663009087
primary_37,missingindicator_median_unlocked_session_duration_seconds,0.07737693398530414,0.09065920162954906,0.049749216666023846,1.0,100,0.07737693398530414
primary_37,median_unlocked_session_duration_seconds,-0.07347547454563144,0.11514628956517586,-0.01707812882454655,0.04,100,0.07347547454563144
primary_37,unique_foreground_apps,0.07224857430666545,0.08070625671514613,0.0485957767777846,0.99,100,0.07224857430666545
primary_37,touch_scroll_index_change_median,0.06710983996662064,0.0811651722523675,0.0321570274207999,0.98,100,0.06710983996662064
primary_37,missingindicator_night_screen_event_count,0.062048856785644736,0.05793850798953176,0.0558201088937752,1.0,100,0.062048856785644736
primary_37,missingindicator_screen_active_hour_count,0.062048856785644736,0.05793850798953176,0.0558201088937752,1.0,100,0.062048856785644736
primary_37,missingindicator_screen_event_count,0.062048856785644736,0.05793850798953176,0.0558201088937752,1.0,100,0.062048856785644736
primary_37,missingindicator_screen_off_event_count,0.062048856785644736,0.05793850798953176,0.0558201088937752,1.0,100,0.062048856785644736
primary_37,missingindicator_screen_on_event_count,0.062048856785644736,0.05793850798953176,0.0558201088937752,1.0,100,0.062048856785644736
primary_37,missingindicator_screen_transition_count,0.062048856785644736,0.05793850798953176,0.0558201088937752,1.0,100,0.062048856785644736
primary_37,missingindicator_screen_unlock_event_count,0.062048856785644736,0.05793850798953176,0.0558201088937752,1.0,100,0.062048856785644736
primary_37,missingindicator_message_distinct_event_count,0.06170136613853549,0.0821786231092338,0.03279396018821335,0.98,100,0.06170136613853549
primary_37,missingindicator_outgoing_message_count,0.06170136613853549,0.0821786231092338,0.03279396018821335,0.98,100,0.06170136613853549
primary_37,missingindicator_keyboard_deletion_event_count,-0.06141861465708463,0.06912163595569826,-0.03979176224559515,0.0,100,0.06141861465708463
primary_37,missingindicator_keyboard_inter_event_interval_iqr_ms,-0.06141861465708463,0.06912163595569826,-0.03979176224559515,0.0,100,0.06141861465708463
primary_37,missingindicator_keyboard_long_pause_count_2s,-0.06141861465708463,0.06912163595569826,-0.03979176224559515,0.0,100,0.06141861465708463
primary_37,missingindicator_keyboard_median_inter_event_interval_ms,-0.06141861465708463,0.06912163595569826,-0.03979176224559515,0.0,100,0.06141861465708463
primary_37,missingindicator_keyboard_typing_burst_count,-0.06141861465708463,0.06912163595569826,-0.03979176224559515,0.0,100,0.06141861465708463
primary_37,touch_unique_app_count,0.05674122557150367,0.06425921585788871,0.034208370574348904,1.0,100,0.05674122557150367
primary_37,missingindicator_activity_active_hour_count,0.052785102598062135,0.04820568085197019,0.0456095333654018,1.0,100,0.052785102598062135
primary_37,missingindicator_activity_state_diversity,0.052785102598062135,0.04820568085197019,0.0456095333654018,1.0,100,0.052785102598062135
primary_37,missingindicator_activity_still_fraction,0.052785102598062135,0.04820568085197019,0.0456095333654018,1.0,100,0.052785102598062135
primary_37,missingindicator_activity_transition_count,0.052785102598062135,0.04820568085197019,0.0456095333654018,1.0,100,0.052785102598062135
primary_37,missingindicator_activity_unknown_fraction,0.052785102598062135,0.04820568085197019,0.0456095333654018,1.0,100,0.052785102598062135
primary_37,missingindicator_gsm_cell_transition_count,0.052785102598062135,0.04820568085197019,0.0456095333654018,1.0,100,0.052785102598062135
primary_37,missingindicator_telephony_event_count,0.052785102598062135,0.04820568085197019,0.0456095333654018,1.0,100,0.052785102598062135
primary_37,missingindicator_telephony_mobile_data_enabled_fraction,0.052785102598062135,0.04820568085197019,0.0456095333654018,1.0,100,0.052785102598062135
primary_37,missingindicator_telephony_network_type_diversity,0.052785102598062135,0.04820568085197019,0.0456095333654018,1.0,100,0.052785102598062135
primary_37,missingindicator_unique_gsm_cell_count,0.052785102598062135,0.04820568085197019,0.0456095333654018,1.0,100,0.052785102598062135
primary_37,missingindicator_unique_gsm_lac_count,0.052785102598062135,0.04820568085197019,0.0456095333654018,1.0,100,0.052785102598062135
primary_37,keyboard_deletion_event_count,0.048914205096330834,0.08232242851547733,0.02111518010421645,0.94,100,0.048914205096330834
primary_37,outgoing_message_count,0.048738524990279294,0.07239201727557604,0.0066266638015227,0.8,100,0.048738524990279294
primary_37,activity_unknown_fraction,-0.047721919338744784,0.12004015567729003,-0.010542653011598551,0.13,100,0.047721919338744784
primary_37,keyboard_inter_event_interval_iqr_ms,-0.04298088849016476,0.07881456855821406,-0.00892842120168125,0.2,100,0.04298088849016476
primary_37,screen_active_hour_count,0.042145327166425293,0.052075085299264044,0.01682343131370495,0.93,100,0.042145327166425293
